LogisticsShipmentExecutionKey,ShipDateKey,PlannedDeliveryDateKey,ActualDeliveryDateKey,ShipTimeOfDayKey,ActualDeliveryTimeOfDayKey,LogisticsShipmentHeaderKey,LogisticsShipmentLineKey,LogisticsCarrierServiceOptionKey,LogisticsLaneSegmentKey,ProductKey,CustomerKey,LogisticsShipmentStatusKey,LogisticsServiceLevelKey,UnitOfMeasureKey,CurrencyKey,ShippedQuantity,ShippedWeightKg,FreightAmount,SourceSystemKey,BatchId,LoadedAtUtc
3010,20260712,20260724,20260817,2940,61020,355,19,292,123,424,329,3,1,7,4,107.1000,11.0000,4133.7000,1,1,2026-08-24T00:00:00.000
3011,20260819,20260702,20260605,11520,27000,188,51,297,435,176,72,8,18,3,5,107.8000,12.0000,4135.0700,1,1,2026-08-24T00:00:00.000
3012,20260715,20260806,20260810,81060,77040,241,175,241,326,16,123,11,18,1,1,108.5000,13.0000,4136.4400,1,1,2026-08-24T00:00:00.000
3013,20260626,20260612,20260601,41160,62520,442,35,39,317,32,49,12,10,3,2,109.2000,14.0000,4137.8100,1,1,2026-08-24T00:00:00.000
3014,20260617,20260717,20260614,6840,53520,60,365,357,445,293,395,2,9,1,4,109.9000,15.0000,4139.1800,1,1,2026-08-24T00:00:00.000
3015,20260708,20260813,20260703,32400,1980,480,73,454,5,11,153,7,9,5,1,110.6000,16.0000,4140.5500,1,1,2026-08-24T00:00:00.000
3016,20260724,20260708,20260626,13920,52080,132,33,214,26,402,374,6,7,3,2,111.3000,17.0000,4141.9200,1,1,2026-08-24T00:00:00.000
3017,20260801,20260716,20260528,33960,71940,17,226,282,94,362,243,5,16,7,4,112.0000,18.0000,4143.2900,1,1,2026-08-24T00:00:00.000
3018,20260625,20260623,20260624,17460,67140,8,154,351,57,331,241,11,7,3,2,112.7000,19.0000,4144.6600,1,1,2026-08-24T00:00:00.000
3019,20260809,20260716,20260707,73200,11700,54,71,366,300,377,173,10,4,1,3,113.4000,20.0000,4146.0300,1,1,2026-08-24T00:00:00.000
3020,20260716,20260617,20260807,56700,28080,471,80,137,352,469,444,2,1,4,2,114.1000,21.0000,4147.4000,1,1,2026-08-24T00:00:00.000
3021,20260823,20260810,20260814,76500,58260,341,489,117,87,81,477,3,8,1,5,114.8000,22.0000,4148.7700,1,1,2026-08-24T00:00:00.000
3022,20260712,20260729,20260816,67620,49980,411,33,129,334,451,54,11,15,2,2,115.5000,23.0000,4150.1400,1,1,2026-08-24T00:00:00.000
3023,20260628,20260721,20260718,40320,85920,270,22,134,181,81,463,12,10,6,1,116.2000,24.0000,4151.5100,1,1,2026-08-24T00:00:00.000
3024,20260601,20260811,20260803,5580,51840,303,81,417,417,343,477,13,6,2,5,116.9000,25.0000,4152.8800,1,1,2026-08-24T00:00:00.000
3025,20260810,20260801,20260529,7500,76740,285,288,350,222,393,480,6,13,3,1,117.6000,26.0000,4154.2500,1,1,2026-08-24T00:00:00.000
3026,20260807,20260824,20260809,69060,14580,334,4,366,170,288,-1,1,10,5,1,118.3000,27.0000,4155.6200,1,1,2026-08-24T00:00:00.000
3027,20260614,20260626,20260603,4620,43500,137,434,487,44,480,266,3,18,7,5,119.0000,28.0000,4156.9900,1,1,2026-08-24T00:00:00.000
3028,20260618,20260819,20260607,26760,71820,163,21,311,475,177,28,8,19,6,3,119.7000,29.0000,4158.3600,1,1,2026-08-24T00:00:00.000
3029,20260727,20260620,20260723,44640,22740,305,297,324,374,338,204,4,11,4,3,120.4000,30.0000,4159.7300,1,1,2026-08-24T00:00:00.000
3030,20260812,20260722,20260531,26040,2580,68,187,140,498,473,332,9,1,7,5,121.1000,31.0000,4161.1000,1,1,2026-08-24T00:00:00.000
3031,20260530,20260707,20260607,56340,58320,254,357,364,418,396,145,13,8,4,3,121.8000,32.0000,4162.4700,1,1,2026-08-24T00:00:00.000
3032,20260702,20260810,20260813,2640,60480,369,476,112,194,421,220,6,7,4,4,122.5000,33.0000,4163.8400,1,1,2026-08-24T00:00:00.000
3033,20260701,20260714,20260602,39600,38880,40,309,43,111,143,346,8,15,7,1,123.2000,34.0000,4165.2100,1,1,2026-08-24T00:00:00.000
3034,20260706,20260806,20260601,33420,81120,15,468,271,301,140,265,5,6,7,2,123.9000,35.0000,4166.5800,1,1,2026-08-24T00:00:00.000
3035,20260812,20260731,20260819,72000,10440,85,25,480,118,432,212,7,4,4,3,124.6000,36.0000,4167.9500,1,1,2026-08-24T00:00:00.000
3036,20260719,20260706,20260704,29040,69240,189,69,249,185,297,449,7,10,4,2,125.3000,37.0000,4169.3200,1,1,2026-08-24T00:00:00.000
3037,20260624,20260719,20260707,60780,8700,437,498,118,450,497,168,4,6,5,3,126.0000,38.0000,4170.6900,1,1,2026-08-24T00:00:00.000
3038,20260821,20260721,20260718,77400,2400,304,127,360,359,148,24,1,14,5,5,126.7000,39.0000,4172.0600,1,1,2026-08-24T00:00:00.000
3039,20260709,20260601,20260614,39300,69180,149,78,393,200,428,346,4,14,2,5,127.4000,40.0000,4173.4300,1,1,2026-08-24T00:00:00.000
3040,20260703,20260629,20260528,59340,73500,426,35,285,238,273,487,11,15,5,2,128.1000,41.0000,4174.8000,1,1,2026-08-24T00:00:00.000
3041,20260619,20260711,20260807,2400,28620,164,31,357,385,167,179,7,18,6,3,128.8000,42.0000,4176.1700,1,1,2026-08-24T00:00:00.000
3042,20260721,20260701,20260616,54180,46440,251,54,125,338,126,439,11,6,2,1,129.5000,43.0000,4177.5400,1,1,2026-08-24T00:00:00.000
3043,20260605,20260810,20260608,20100,46920,266,130,27,387,327,-1,4,19,4,5,130.2000,44.0000,4178.9100,1,1,2026-08-24T00:00:00.000
3044,20260730,20260528,20260530,64860,39540,243,304,186,430,375,472,14,16,6,1,130.9000,45.0000,4180.2800,1,1,2026-08-24T00:00:00.000
3045,20260621,20260806,20260529,82080,28620,367,492,413,87,56,341,14,1,6,2,131.6000,46.0000,4181.6500,1,1,2026-08-24T00:00:00.000
3046,20260820,20260723,20260727,10260,79260,433,261,140,399,457,404,1,12,7,5,132.3000,47.0000,4183.0200,1,1,2026-08-24T00:00:00.000
3047,20260801,20260614,20260718,56160,30000,56,257,315,373,379,399,13,2,3,1,133.0000,48.0000,4184.3900,1,1,2026-08-24T00:00:00.000
3048,20260707,20260819,20260724,36780,43200,187,312,102,327,32,394,8,15,5,1,133.7000,49.0000,4185.7600,1,1,2026-08-24T00:00:00.000
3049,20260605,20260729,20260604,3480,32580,466,353,432,40,157,271,6,5,4,5,134.4000,50.0000,4187.1300,1,1,2026-08-24T00:00:00.000
3050,20260529,20260729,20260628,40440,73140,313,469,363,92,273,223,7,12,1,5,135.1000,51.0000,4188.5000,1,1,2026-08-24T00:00:00.000
3051,20260620,20260705,20260816,42900,37380,17,485,302,8,124,38,6,1,4,2,135.8000,52.0000,4189.8700,1,1,2026-08-24T00:00:00.000
3052,20260715,20260608,20260721,58560,21060,63,294,403,365,377,411,14,14,1,2,136.5000,53.0000,4191.2400,1,1,2026-08-24T00:00:00.000
3053,20260624,20260613,20260713,840,11940,20,16,410,416,201,392,5,5,5,1,137.2000,54.0000,4192.6100,1,1,2026-08-24T00:00:00.000
3054,20260624,20260630,20260808,58260,42060,87,397,43,436,117,391,12,5,4,2,137.9000,55.0000,4193.9800,1,1,2026-08-24T00:00:00.000
3055,20260822,20260730,20260620,32400,57300,147,324,377,237,291,311,5,15,2,5,138.6000,56.0000,4195.3500,1,1,2026-08-24T00:00:00.000
3056,20260720,20260808,20260527,39300,57900,490,189,417,201,253,69,10,10,6,1,139.3000,57.0000,4196.7200,1,1,2026-08-24T00:00:00.000
3057,20260813,20260703,20260806,38580,31080,70,54,113,16,442,243,9,5,6,2,140.0000,58.0000,4198.0900,1,1,2026-08-24T00:00:00.000
3058,20260716,20260625,20260802,73560,74880,34,485,100,204,381,247,6,20,3,2,140.7000,59.0000,4199.4600,1,1,2026-08-24T00:00:00.000
3059,20260616,20260601,20260707,20460,22500,144,174,288,316,150,384,14,7,6,5,141.4000,60.0000,4200.8300,1,1,2026-08-24T00:00:00.000
3060,20260624,20260618,20260618,40860,74400,315,296,299,363,256,-1,11,15,4,3,142.1000,61.0000,4202.2000,1,1,2026-08-24T00:00:00.000
3061,20260629,20260707,20260707,18360,58380,381,188,78,100,117,54,3,9,4,4,142.8000,62.0000,4203.5700,1,1,2026-08-24T00:00:00.000
3062,20260629,20260618,20260628,3420,54000,127,140,495,344,444,35,1,5,3,1,143.5000,63.0000,4204.9400,1,1,2026-08-24T00:00:00.000
3063,20260713,20260617,20260807,46440,54720,306,285,11,92,378,494,10,9,4,2,144.2000,64.0000,4206.3100,1,1,2026-08-24T00:00:00.000
3064,20260821,20260729,20260808,45600,5820,386,401,485,176,388,337,5,10,2,5,144.9000,65.0000,4207.6800,1,1,2026-08-24T00:00:00.000
3065,20260619,20260817,20260803,84660,47820,472,82,240,500,340,49,8,6,7,1,145.6000,66.0000,4209.0500,1,1,2026-08-24T00:00:00.000
3066,20260701,20260821,20260725,71880,24660,444,175,47,448,271,305,6,9,2,1,146.3000,67.0000,4210.4200,1,1,2026-08-24T00:00:00.000
3067,20260819,20260629,20260815,26940,46680,215,285,281,377,37,213,5,20,2,1,147.0000,68.0000,4211.7900,1,1,2026-08-24T00:00:00.000
3068,20260604,20260814,20260824,31800,41400,110,188,221,439,288,79,14,1,6,3,147.7000,69.0000,4213.1600,1,1,2026-08-24T00:00:00.000
3069,20260803,20260626,20260620,44400,58860,236,188,193,333,75,322,5,11,2,4,148.4000,70.0000,4214.5300,1,1,2026-08-24T00:00:00.000
3070,20260731,20260617,20260707,62880,65040,469,240,411,296,137,9,3,11,7,3,149.1000,71.0000,4215.9000,1,1,2026-08-24T00:00:00.000
3071,20260816,20260529,20260604,28500,20460,358,384,472,482,168,405,5,11,4,4,149.8000,72.0000,4217.2700,1,1,2026-08-24T00:00:00.000
3072,20260607,20260722,20260622,48960,2040,95,131,67,209,490,277,9,9,2,3,150.5000,73.0000,4218.6400,1,1,2026-08-24T00:00:00.000
3073,20260605,20260606,20260714,2460,72420,461,273,492,170,478,102,9,19,7,4,151.2000,74.0000,4220.0100,1,1,2026-08-24T00:00:00.000
3074,20260605,20260614,20260727,43800,68940,168,255,88,405,301,389,10,1,7,1,151.9000,75.0000,4221.3800,1,1,2026-08-24T00:00:00.000
3075,20260821,20260621,20260802,43920,22320,109,491,197,153,118,151,5,16,4,1,152.6000,76.0000,4222.7500,1,1,2026-08-24T00:00:00.000
3076,20260805,20260528,20260629,12780,63000,408,291,188,107,40,181,12,19,1,1,153.3000,77.0000,4224.1200,1,1,2026-08-24T00:00:00.000
3077,20260816,20260805,20260724,7080,61020,225,244,282,234,191,-1,13,14,5,2,154.0000,78.0000,4225.4900,1,1,2026-08-24T00:00:00.000
3078,20260716,20260812,20260819,55500,63600,442,282,15,116,266,246,1,16,1,3,154.7000,79.0000,4226.8600,1,1,2026-08-24T00:00:00.000
3079,20260804,20260804,20260601,58980,4320,458,353,173,76,342,223,7,3,7,3,155.4000,80.0000,4228.2300,1,1,2026-08-24T00:00:00.000
3080,20260805,20260822,20260727,39420,32760,294,307,452,426,337,406,10,16,7,5,156.1000,81.0000,4229.6000,1,1,2026-08-24T00:00:00.000
3081,20260701,20260820,20260807,36180,74520,419,350,295,283,474,192,6,14,7,3,156.8000,82.0000,4230.9700,1,1,2026-08-24T00:00:00.000
3082,20260702,20260716,20260822,34740,79980,416,479,383,289,402,61,2,10,2,3,157.5000,83.0000,4232.3400,1,1,2026-08-24T00:00:00.000
3083,20260529,20260805,20260804,84780,64020,275,102,406,483,177,324,6,18,5,5,158.2000,84.0000,4233.7100,1,1,2026-08-24T00:00:00.000
3084,20260530,20260721,20260809,63720,12960,351,226,105,430,470,91,10,3,6,5,158.9000,85.0000,4235.0800,1,1,2026-08-24T00:00:00.000
3085,20260710,20260710,20260704,79680,40020,309,107,266,30,67,361,5,15,4,5,159.6000,86.0000,4236.4500,1,1,2026-08-24T00:00:00.000
3086,20260730,20260623,20260628,54120,15720,24,360,413,291,77,176,3,17,2,3,160.3000,87.0000,4237.8200,1,1,2026-08-24T00:00:00.000
3087,20260614,20260615,20260630,4140,70860,228,500,261,486,301,20,2,9,5,3,161.0000,88.0000,4239.1900,1,1,2026-08-24T00:00:00.000
3088,20260811,20260701,20260806,70080,47220,493,388,252,54,155,325,2,3,4,4,161.7000,89.0000,4240.5600,1,1,2026-08-24T00:00:00.000
3089,20260616,20260701,20260628,13440,59220,167,433,258,237,297,136,7,13,3,4,162.4000,90.0000,4241.9300,1,1,2026-08-24T00:00:00.000
3090,20260605,20260726,20260722,15180,49980,198,289,129,28,302,22,6,2,5,5,163.1000,91.0000,4243.3000,1,1,2026-08-24T00:00:00.000
3091,20260528,20260804,20260702,58140,20880,395,324,144,82,57,460,12,9,4,1,163.8000,92.0000,4244.6700,1,1,2026-08-24T00:00:00.000
3092,20260730,20260607,20260605,5640,84780,44,355,458,33,195,183,3,17,5,4,164.5000,93.0000,4246.0400,1,1,2026-08-24T00:00:00.000
3093,20260711,20260715,20260731,83820,26460,11,353,120,205,239,311,1,14,1,2,165.2000,94.0000,4247.4100,1,1,2026-08-24T00:00:00.000
3094,20260805,20260622,20260531,71400,840,100,358,445,488,477,-1,6,4,4,1,165.9000,95.0000,4248.7800,1,1,2026-08-24T00:00:00.000
3095,20260822,20260816,20260805,40560,31740,484,229,26,311,26,437,6,16,7,4,166.6000,96.0000,4250.1500,1,1,2026-08-24T00:00:00.000
3096,20260707,20260609,20260617,32100,15000,173,57,6,451,288,179,9,11,2,2,167.3000,97.0000,4251.5200,1,1,2026-08-24T00:00:00.000
3097,20260725,20260605,20260604,960,73620,430,442,390,421,195,168,3,12,5,1,168.0000,98.0000,4252.8900,1,1,2026-08-24T00:00:00.000
3098,20260818,20260609,20260611,66420,7920,40,404,494,3,466,312,7,9,5,5,168.7000,99.0000,4254.2600,1,1,2026-08-24T00:00:00.000
3099,20260602,20260622,20260723,32460,42840,46,480,87,366,124,51,14,6,2,5,169.4000,100.0000,4255.6300,1,1,2026-08-24T00:00:00.000
3100,20260606,20260611,20260615,79080,2160,229,148,76,8,400,343,2,3,7,5,170.1000,101.0000,4257.0000,1,1,2026-08-24T00:00:00.000
3101,20260703,20260719,20260803,35280,61560,325,326,254,316,3,422,13,10,6,3,170.8000,102.0000,4258.3700,1,1,2026-08-24T00:00:00.000
3102,20260610,20260703,20260715,8040,82080,115,368,309,268,411,186,10,14,4,3,171.5000,103.0000,4259.7400,1,1,2026-08-24T00:00:00.000
3103,20260618,20260816,20260605,60480,9300,180,36,302,360,276,229,6,19,5,4,172.2000,104.0000,4261.1100,1,1,2026-08-24T00:00:00.000
3104,20260625,20260719,20260724,82500,74760,488,251,459,420,348,380,7,6,7,1,172.9000,105.0000,4262.4800,1,1,2026-08-24T00:00:00.000
3105,20260528,20260712,20260803,53940,26460,271,361,129,206,235,437,2,11,5,1,173.6000,106.0000,4263.8500,1,1,2026-08-24T00:00:00.000
3106,20260810,20260614,20260718,31500,4680,1,231,37,57,275,185,3,8,5,1,174.3000,107.0000,4265.2200,1,1,2026-08-24T00:00:00.000
3107,20260611,20260816,20260707,45060,80220,295,138,419,397,88,126,14,20,7,3,175.0000,108.0000,4266.5900,1,1,2026-08-24T00:00:00.000
3108,20260626,20260808,20260714,78660,83760,121,168,382,363,365,359,9,10,5,5,175.7000,109.0000,4267.9600,1,1,2026-08-24T00:00:00.000
3109,20260724,20260604,20260618,58800,9660,112,188,461,416,261,371,9,8,6,4,176.4000,110.0000,4269.3300,1,1,2026-08-24T00:00:00.000
3110,20260815,20260803,20260708,51840,22440,21,348,292,476,391,264,7,5,6,1,177.1000,111.0000,4270.7000,1,1,2026-08-24T00:00:00.000
3111,20260606,20260604,20260708,78300,52800,472,204,179,168,320,-1,14,10,3,2,177.8000,112.0000,4272.0700,1,1,2026-08-24T00:00:00.000
3112,20260708,20260713,20260619,44520,85200,455,16,223,424,438,206,7,11,6,2,178.5000,113.0000,4273.4400,1,1,2026-08-24T00:00:00.000
3113,20260812,20260609,20260708,21060,72240,31,371,203,113,405,204,2,4,1,1,179.2000,114.0000,4274.8100,1,1,2026-08-24T00:00:00.000
3114,20260715,20260704,20260703,63000,23760,204,309,66,213,84,55,4,5,4,4,179.9000,115.0000,4276.1800,1,1,2026-08-24T00:00:00.000
3115,20260822,20260527,20260708,5220,59820,311,46,69,92,248,142,6,18,1,4,180.6000,116.0000,4277.5500,1,1,2026-08-24T00:00:00.000
3116,20260724,20260605,20260727,43620,67320,406,191,405,459,122,326,4,8,1,1,181.3000,117.0000,4278.9200,1,1,2026-08-24T00:00:00.000
3117,20260610,20260817,20260527,22200,31980,44,384,412,290,402,184,11,12,4,2,182.0000,118.0000,4280.2900,1,1,2026-08-24T00:00:00.000
3118,20260717,20260806,20260624,36660,69000,146,7,51,229,29,249,13,8,2,4,182.7000,119.0000,4281.6600,1,1,2026-08-24T00:00:00.000
3119,20260623,20260610,20260731,56040,77820,78,493,241,315,339,253,10,5,1,1,183.4000,120.0000,4283.0300,1,1,2026-08-24T00:00:00.000
3120,20260730,20260601,20260701,70200,51480,385,328,31,185,118,353,11,19,2,3,184.1000,121.0000,4284.4000,1,1,2026-08-24T00:00:00.000
3121,20260609,20260703,20260727,15300,77280,468,9,318,27,317,224,4,1,4,2,184.8000,122.0000,4285.7700,1,1,2026-08-24T00:00:00.000
3122,20260803,20260718,20260707,3480,1800,304,276,118,471,42,159,4,3,6,3,185.5000,123.0000,4287.1400,1,1,2026-08-24T00:00:00.000
3123,20260709,20260805,20260608,0,18420,173,176,423,435,221,350,11,9,5,3,186.2000,124.0000,4288.5100,1,1,2026-08-24T00:00:00.000
3124,20260716,20260818,20260618,49980,66780,5,362,327,458,450,151,8,15,3,5,186.9000,125.0000,4289.8800,1,1,2026-08-24T00:00:00.000
3125,20260821,20260630,20260813,82320,54240,443,368,129,218,383,4,4,6,1,5,187.6000,126.0000,4291.2500,1,1,2026-08-24T00:00:00.000
3126,20260821,20260707,20260611,28020,81960,465,261,487,140,427,210,9,1,3,5,188.3000,127.0000,4292.6200,1,1,2026-08-24T00:00:00.000
3127,20260611,20260622,20260719,64200,49320,341,421,410,251,11,235,2,18,5,1,189.0000,128.0000,4293.9900,1,1,2026-08-24T00:00:00.000
3128,20260621,20260602,20260704,16860,5160,372,145,402,363,63,-1,3,4,6,4,189.7000,129.0000,4295.3600,1,1,2026-08-24T00:00:00.000
3129,20260725,20260818,20260707,54060,12360,476,151,458,390,110,266,9,15,5,5,190.4000,130.0000,4296.7300,1,1,2026-08-24T00:00:00.000
3130,20260819,20260716,20260820,83160,77040,322,467,58,156,367,27,4,17,6,4,191.1000,131.0000,4298.1000,1,1,2026-08-24T00:00:00.000
3131,20260807,20260804,20260802,65100,2640,383,91,354,446,55,116,2,3,3,2,191.8000,132.0000,4299.4700,1,1,2026-08-24T00:00:00.000
3132,20260603,20260618,20260619,81420,58980,10,161,418,347,297,206,13,13,4,5,192.5000,133.0000,4300.8400,1,1,2026-08-24T00:00:00.000
3133,20260601,20260819,20260620,2700,46200,348,391,339,164,352,150,9,16,2,5,193.2000,134.0000,4302.2100,1,1,2026-08-24T00:00:00.000
3134,20260712,20260807,20260804,8160,5040,145,126,215,19,474,383,9,4,7,3,193.9000,135.0000,4303.5800,1,1,2026-08-24T00:00:00.000
3135,20260807,20260813,20260723,40680,60060,218,305,372,153,435,273,1,5,3,2,194.6000,136.0000,4304.9500,1,1,2026-08-24T00:00:00.000
3136,20260823,20260531,20260820,35160,41520,143,40,25,460,57,212,6,10,7,1,195.3000,137.0000,4306.3200,1,1,2026-08-24T00:00:00.000
3137,20260808,20260805,20260604,50040,39360,110,95,359,419,9,55,7,6,5,2,196.0000,138.0000,4307.6900,1,1,2026-08-24T00:00:00.000
3138,20260818,20260720,20260807,70920,77220,492,108,415,373,139,279,1,3,3,1,196.7000,139.0000,4309.0600,1,1,2026-08-24T00:00:00.000
3139,20260622,20260822,20260625,24540,13980,470,63,67,183,216,25,5,15,5,5,197.4000,140.0000,4310.4300,1,1,2026-08-24T00:00:00.000
3140,20260821,20260707,20260815,30480,63600,78,316,280,450,250,20,7,8,7,3,198.1000,141.0000,4311.8000,1,1,2026-08-24T00:00:00.000
3141,20260717,20260813,20260821,19320,40080,331,237,167,229,492,341,2,4,6,1,198.8000,142.0000,4313.1700,1,1,2026-08-24T00:00:00.000
3142,20260817,20260803,20260625,20520,86040,391,489,442,450,105,306,1,10,5,2,199.5000,143.0000,4314.5400,1,1,2026-08-24T00:00:00.000
3143,20260731,20260718,20260612,28020,67200,195,103,309,106,369,224,5,6,6,4,200.2000,144.0000,4315.9100,1,1,2026-08-24T00:00:00.000
3144,20260812,20260810,20260608,15540,14700,157,188,290,340,130,118,7,5,7,2,200.9000,145.0000,4317.2800,1,1,2026-08-24T00:00:00.000
3145,20260724,20260716,20260713,5280,44820,102,223,18,133,420,-1,13,13,4,5,201.6000,146.0000,4318.6500,1,1,2026-08-24T00:00:00.000
3146,20260725,20260612,20260717,20100,9720,228,265,162,274,310,107,13,20,3,3,202.3000,147.0000,4320.0200,1,1,2026-08-24T00:00:00.000
3147,20260724,20260608,20260704,84720,5460,315,131,309,472,26,91,12,15,5,2,203.0000,148.0000,4321.3900,1,1,2026-08-24T00:00:00.000
3148,20260810,20260625,20260711,28320,58920,328,210,350,320,25,170,9,5,6,5,203.7000,149.0000,4322.7600,1,1,2026-08-24T00:00:00.000
3149,20260609,20260619,20260822,13800,9120,150,169,315,377,252,410,9,12,4,5,204.4000,150.0000,4324.1300,1,1,2026-08-24T00:00:00.000
3150,20260701,20260803,20260806,58260,68040,210,104,234,251,263,226,13,5,3,4,205.1000,151.0000,4325.5000,1,1,2026-08-24T00:00:00.000
3151,20260804,20260815,20260805,360,35880,293,437,33,482,61,241,4,1,4,2,205.8000,152.0000,4326.8700,1,1,2026-08-24T00:00:00.000
3152,20260612,20260621,20260630,52020,42060,99,55,175,175,30,345,2,5,5,3,206.5000,153.0000,4328.2400,1,1,2026-08-24T00:00:00.000
3153,20260824,20260623,20260620,82200,48900,146,45,69,169,390,304,3,10,3,5,207.2000,154.0000,4329.6100,1,1,2026-08-24T00:00:00.000
3154,20260528,20260705,20260616,28800,73680,483,182,17,327,116,371,13,11,4,5,207.9000,155.0000,4330.9800,1,1,2026-08-24T00:00:00.000
3155,20260623,20260609,20260620,7620,20280,371,275,258,412,86,149,7,17,3,2,208.6000,156.0000,4332.3500,1,1,2026-08-24T00:00:00.000
3156,20260529,20260726,20260705,31080,7020,349,220,419,355,104,168,3,1,2,2,209.3000,157.0000,4333.7200,1,1,2026-08-24T00:00:00.000
3157,20260609,20260608,20260707,25920,82200,498,385,382,335,434,128,11,15,4,1,210.0000,158.0000,4335.0900,1,1,2026-08-24T00:00:00.000
3158,20260529,20260824,20260618,60420,18660,283,303,13,362,384,309,8,3,5,2,210.7000,159.0000,4336.4600,1,1,2026-08-24T00:00:00.000
3159,20260605,20260605,20260624,33780,68520,163,343,304,429,56,148,11,9,7,4,211.4000,160.0000,4337.8300,1,1,2026-08-24T00:00:00.000
3160,20260707,20260602,20260710,21240,5640,419,75,174,31,74,248,13,10,6,1,212.1000,161.0000,4339.2000,1,1,2026-08-24T00:00:00.000
3161,20260814,20260604,20260622,64860,34260,469,8,223,24,227,103,3,9,5,3,212.8000,162.0000,4340.5700,1,1,2026-08-24T00:00:00.000
3162,20260804,20260603,20260613,36180,8640,156,486,482,267,366,-1,2,7,6,1,213.5000,163.0000,4341.9400,1,1,2026-08-24T00:00:00.000
3163,20260618,20260715,20260529,69780,31980,177,375,164,107,296,294,2,1,7,3,214.2000,164.0000,4343.3100,1,1,2026-08-24T00:00:00.000
3164,20260806,20260805,20260723,8520,21960,313,15,12,75,13,256,3,9,4,3,214.9000,165.0000,4344.6800,1,1,2026-08-24T00:00:00.000
3165,20260623,20260817,20260614,32640,64680,31,352,198,132,500,2,14,7,2,5,215.6000,166.0000,4346.0500,1,1,2026-08-24T00:00:00.000
3166,20260701,20260727,20260627,21120,12360,457,309,455,82,231,309,13,15,5,4,216.3000,167.0000,4347.4200,1,1,2026-08-24T00:00:00.000
3167,20260703,20260707,20260718,80400,12720,35,412,53,457,10,40,1,3,1,3,217.0000,168.0000,4348.7900,1,1,2026-08-24T00:00:00.000
3168,20260617,20260803,20260811,76380,58320,489,490,275,276,453,211,10,11,1,2,217.7000,169.0000,4350.1600,1,1,2026-08-24T00:00:00.000
3169,20260530,20260817,20260606,42600,10920,21,438,233,13,385,189,10,13,2,1,218.4000,170.0000,4351.5300,1,1,2026-08-24T00:00:00.000
3170,20260612,20260602,20260609,49260,37140,467,181,314,277,180,313,6,3,1,4,219.1000,171.0000,4352.9000,1,1,2026-08-24T00:00:00.000
3171,20260613,20260613,20260720,34980,49680,28,440,118,11,254,79,3,15,7,3,219.8000,172.0000,4354.2700,1,1,2026-08-24T00:00:00.000
3172,20260729,20260820,20260613,84060,36660,112,415,345,306,18,40,2,20,4,3,220.5000,173.0000,4355.6400,1,1,2026-08-24T00:00:00.000
3173,20260530,20260814,20260613,47820,52920,11,245,408,463,360,398,11,11,5,4,221.2000,174.0000,4357.0100,1,1,2026-08-24T00:00:00.000
3174,20260801,20260818,20260719,51720,35640,273,275,25,290,68,230,3,11,3,4,221.9000,175.0000,4358.3800,1,1,2026-08-24T00:00:00.000
