MachineSensorReadingKey,ReadingDateKey,ReadingTimeOfDayKey,MachineKey,MachineSensorTagKey,WorkCenterKey,PlantKey,MachineSensorTypeKey,UnitOfMeasureKey,ReadingSequenceNumber,EventCount,QuantityAmount,DurationMinutes,CostAmount,SourceSystemKey,BatchId,LoadedAtUtc
1150,20260707,11940,410,324,372,104,4,7,1150,151,1585.5000,555.0000,1585.5000,1,1,2026-08-24T00:00:00.000
1151,20260612,13740,31,389,85,71,9,7,1151,152,1586.8700,556.0000,1586.8700,1,1,2026-08-24T00:00:00.000
1152,20260726,18840,433,277,261,8,2,5,1152,153,1588.2400,557.0000,1588.2400,1,1,2026-08-24T00:00:00.000
1153,20260717,31980,385,10,344,180,4,5,1153,154,1589.6100,558.0000,1589.6100,1,1,2026-08-24T00:00:00.000
1154,20260607,25500,471,434,350,259,12,7,1154,155,1590.9800,559.0000,1590.9800,1,1,2026-08-24T00:00:00.000
1155,20260617,26400,1,235,446,272,1,1,1155,156,1592.3500,560.0000,1592.3500,1,1,2026-08-24T00:00:00.000
1156,20260530,17100,442,374,368,16,7,6,1156,157,1593.7200,561.0000,1593.7200,1,1,2026-08-24T00:00:00.000
1157,20260628,30360,330,96,362,117,2,7,1157,158,1595.0900,562.0000,1595.0900,1,1,2026-08-24T00:00:00.000
1158,20260709,81060,70,457,186,294,4,7,1158,159,1596.4600,563.0000,1596.4600,1,1,2026-08-24T00:00:00.000
1159,20260822,3780,171,283,123,227,3,7,1159,160,1597.8300,564.0000,1597.8300,1,1,2026-08-24T00:00:00.000
1160,20260702,39060,58,54,366,48,10,7,1160,161,1599.2000,565.0000,1599.2000,1,1,2026-08-24T00:00:00.000
1161,20260720,40260,382,214,336,119,12,1,1161,162,1600.5700,566.0000,1600.5700,1,1,2026-08-24T00:00:00.000
1162,20260609,78240,284,388,258,280,5,3,1162,163,1601.9400,567.0000,1601.9400,1,1,2026-08-24T00:00:00.000
1163,20260713,56340,392,388,244,230,10,2,1163,164,1603.3100,568.0000,1603.3100,1,1,2026-08-24T00:00:00.000
1164,20260730,25500,492,88,450,250,5,1,1164,165,1604.6800,569.0000,1604.6800,1,1,2026-08-24T00:00:00.000
1165,20260731,20580,33,232,20,235,9,6,1165,166,1606.0500,570.0000,1606.0500,1,1,2026-08-24T00:00:00.000
1166,20260608,77460,86,37,274,234,3,1,1166,167,1607.4200,571.0000,1607.4200,1,1,2026-08-24T00:00:00.000
1167,20260815,12900,101,316,165,212,1,5,1167,168,1608.7900,572.0000,1608.7900,1,1,2026-08-24T00:00:00.000
1168,20260819,15720,488,42,287,274,12,1,1168,169,1610.1600,573.0000,1610.1600,1,1,2026-08-24T00:00:00.000
1169,20260727,17340,291,338,444,210,10,7,1169,170,1611.5300,574.0000,1611.5300,1,1,2026-08-24T00:00:00.000
1170,20260623,49440,410,497,177,198,4,7,1170,171,1612.9000,575.0000,1612.9000,1,1,2026-08-24T00:00:00.000
1171,20260711,23340,462,347,316,180,12,7,1171,172,1614.2700,576.0000,1614.2700,1,1,2026-08-24T00:00:00.000
1172,20260603,58500,91,59,183,27,7,7,1172,173,1615.6400,577.0000,1615.6400,1,1,2026-08-24T00:00:00.000
1173,20260529,1440,181,361,364,150,1,1,1173,174,1617.0100,578.0000,1617.0100,1,1,2026-08-24T00:00:00.000
1174,20260611,22020,422,87,293,191,1,3,1174,175,1618.3800,579.0000,1618.3800,1,1,2026-08-24T00:00:00.000
1175,20260718,68880,80,425,287,150,10,5,1175,176,1619.7500,580.0000,1619.7500,1,1,2026-08-24T00:00:00.000
1176,20260530,5040,357,125,62,330,7,3,1176,177,1621.1200,581.0000,1621.1200,1,1,2026-08-24T00:00:00.000
1177,20260802,77220,296,358,193,105,2,3,1177,178,1622.4900,582.0000,1622.4900,1,1,2026-08-24T00:00:00.000
1178,20260807,720,286,446,368,44,1,4,1178,179,1623.8600,583.0000,1623.8600,1,1,2026-08-24T00:00:00.000
1179,20260715,2520,257,345,190,249,7,1,1179,180,1625.2300,584.0000,1625.2300,1,1,2026-08-24T00:00:00.000
1180,20260609,78240,22,255,18,85,2,6,1180,181,1626.6000,585.0000,1626.6000,1,1,2026-08-24T00:00:00.000
1181,20260727,41580,55,1,196,154,2,6,1181,182,1627.9700,586.0000,1627.9700,1,1,2026-08-24T00:00:00.000
1182,20260615,39180,168,278,125,247,3,6,1182,183,1629.3400,587.0000,1629.3400,1,1,2026-08-24T00:00:00.000
1183,20260824,20220,494,19,67,116,4,5,1183,184,1630.7100,588.0000,1630.7100,1,1,2026-08-24T00:00:00.000
1184,20260618,37560,238,148,357,75,2,5,1184,185,1632.0800,589.0000,1632.0800,1,1,2026-08-24T00:00:00.000
1185,20260711,79080,215,143,313,220,8,2,1185,186,1633.4500,590.0000,1633.4500,1,1,2026-08-24T00:00:00.000
1186,20260615,45060,71,386,281,167,10,1,1186,187,1634.8200,591.0000,1634.8200,1,1,2026-08-24T00:00:00.000
1187,20260728,9360,106,2,32,27,12,5,1187,188,1636.1900,592.0000,1636.1900,1,1,2026-08-24T00:00:00.000
1188,20260628,70020,394,289,9,135,4,2,1188,189,1637.5600,593.0000,1637.5600,1,1,2026-08-24T00:00:00.000
1189,20260614,4140,5,160,340,260,3,1,1189,190,1638.9300,594.0000,1638.9300,1,1,2026-08-24T00:00:00.000
1190,20260718,10800,34,497,479,150,3,6,1190,191,1640.3000,595.0000,1640.3000,1,1,2026-08-24T00:00:00.000
1191,20260709,74340,455,52,324,109,2,3,1191,192,1641.6700,596.0000,1641.6700,1,1,2026-08-24T00:00:00.000
1192,20260613,27480,252,495,437,336,2,2,1192,193,1643.0400,597.0000,1643.0400,1,1,2026-08-24T00:00:00.000
1193,20260722,40320,380,280,219,136,5,4,1193,194,1644.4100,598.0000,1644.4100,1,1,2026-08-24T00:00:00.000
1194,20260630,82080,71,222,162,295,9,7,1194,195,1645.7800,599.0000,1645.7800,1,1,2026-08-24T00:00:00.000
1195,20260724,9660,43,82,152,46,10,1,1195,196,1647.1500,600.0000,1647.1500,1,1,2026-08-24T00:00:00.000
1196,20260818,81360,407,326,169,334,6,4,1196,197,1648.5200,601.0000,1648.5200,1,1,2026-08-24T00:00:00.000
1197,20260623,4260,246,330,2,334,2,6,1197,198,1649.8900,602.0000,1649.8900,1,1,2026-08-24T00:00:00.000
1198,20260817,36180,457,67,207,76,7,5,1198,199,1651.2600,603.0000,1651.2600,1,1,2026-08-24T00:00:00.000
1199,20260721,11400,171,412,79,315,8,5,1199,200,1652.6300,604.0000,1652.6300,1,1,2026-08-24T00:00:00.000
1200,20260816,16320,471,9,102,268,1,7,1200,201,1654.0000,5.0000,1654.0000,1,1,2026-08-24T00:00:00.000
1201,20260703,54000,297,329,219,245,4,4,1201,202,1655.3700,6.0000,1655.3700,1,1,2026-08-24T00:00:00.000
1202,20260706,40680,398,86,452,321,5,4,1202,203,1656.7400,7.0000,1656.7400,1,1,2026-08-24T00:00:00.000
1203,20260617,32160,461,387,225,267,9,6,1203,204,1658.1100,8.0000,1658.1100,1,1,2026-08-24T00:00:00.000
1204,20260615,38640,443,1,79,80,10,2,1204,205,1659.4800,9.0000,1659.4800,1,1,2026-08-24T00:00:00.000
1205,20260602,43740,390,283,52,188,12,1,1205,206,1660.8500,10.0000,1660.8500,1,1,2026-08-24T00:00:00.000
1206,20260810,13020,314,448,47,43,2,2,1206,207,1662.2200,11.0000,1662.2200,1,1,2026-08-24T00:00:00.000
1207,20260604,31680,150,246,30,187,8,7,1207,208,1663.5900,12.0000,1663.5900,1,1,2026-08-24T00:00:00.000
1208,20260622,3060,357,476,498,114,8,4,1208,209,1664.9600,13.0000,1664.9600,1,1,2026-08-24T00:00:00.000
1209,20260721,60060,292,14,398,41,9,2,1209,210,1666.3300,14.0000,1666.3300,1,1,2026-08-24T00:00:00.000
1210,20260817,32460,39,295,380,312,11,1,1210,211,1667.7000,15.0000,1667.7000,1,1,2026-08-24T00:00:00.000
1211,20260818,57600,260,208,234,84,2,5,1211,212,1669.0700,16.0000,1669.0700,1,1,2026-08-24T00:00:00.000
1212,20260702,12000,284,60,2,38,5,1,1212,213,1670.4400,17.0000,1670.4400,1,1,2026-08-24T00:00:00.000
1213,20260811,78960,242,487,22,81,8,3,1213,214,1671.8100,18.0000,1671.8100,1,1,2026-08-24T00:00:00.000
1214,20260817,16620,294,272,246,279,1,5,1214,215,1673.1800,19.0000,1673.1800,1,1,2026-08-24T00:00:00.000
1215,20260602,58980,370,133,142,226,2,1,1215,216,1674.5500,20.0000,1674.5500,1,1,2026-08-24T00:00:00.000
1216,20260721,18360,169,227,314,228,9,1,1216,217,1675.9200,21.0000,1675.9200,1,1,2026-08-24T00:00:00.000
1217,20260727,67620,289,456,122,196,11,2,1217,218,1677.2900,22.0000,1677.2900,1,1,2026-08-24T00:00:00.000
1218,20260720,420,442,292,382,169,9,5,1218,219,1678.6600,23.0000,1678.6600,1,1,2026-08-24T00:00:00.000
1219,20260615,67260,492,175,62,91,1,5,1219,220,1680.0300,24.0000,1680.0300,1,1,2026-08-24T00:00:00.000
1220,20260628,16260,131,75,21,172,9,2,1220,221,1681.4000,25.0000,1681.4000,1,1,2026-08-24T00:00:00.000
1221,20260713,48000,273,49,237,347,7,6,1221,222,1682.7700,26.0000,1682.7700,1,1,2026-08-24T00:00:00.000
1222,20260822,53400,69,468,346,87,10,6,1222,223,1684.1400,27.0000,1684.1400,1,1,2026-08-24T00:00:00.000
1223,20260730,83820,400,5,135,57,5,5,1223,224,1685.5100,28.0000,1685.5100,1,1,2026-08-24T00:00:00.000
1224,20260807,4380,385,451,499,270,8,4,1224,225,1686.8800,29.0000,1686.8800,1,1,2026-08-24T00:00:00.000
1225,20260808,20280,259,496,475,65,2,2,1225,226,1688.2500,30.0000,1688.2500,1,1,2026-08-24T00:00:00.000
1226,20260615,55200,460,169,94,76,8,7,1226,227,1689.6200,31.0000,1689.6200,1,1,2026-08-24T00:00:00.000
1227,20260613,3420,264,98,371,60,5,2,1227,228,1690.9900,32.0000,1690.9900,1,1,2026-08-24T00:00:00.000
1228,20260705,58200,316,262,476,287,11,7,1228,229,1692.3600,33.0000,1692.3600,1,1,2026-08-24T00:00:00.000
1229,20260612,25380,17,379,491,309,4,6,1229,230,1693.7300,34.0000,1693.7300,1,1,2026-08-24T00:00:00.000
1230,20260718,74040,84,425,97,97,7,1,1230,231,1695.1000,35.0000,1695.1000,1,1,2026-08-24T00:00:00.000
1231,20260603,43320,476,318,485,245,12,4,1231,232,1696.4700,36.0000,1696.4700,1,1,2026-08-24T00:00:00.000
1232,20260625,13920,273,420,301,21,2,5,1232,233,1697.8400,37.0000,1697.8400,1,1,2026-08-24T00:00:00.000
1233,20260704,17100,211,152,430,179,12,3,1233,234,1699.2100,38.0000,1699.2100,1,1,2026-08-24T00:00:00.000
1234,20260815,3480,211,274,452,302,9,7,1234,235,1700.5800,39.0000,1700.5800,1,1,2026-08-24T00:00:00.000
1235,20260727,31440,173,126,372,112,8,4,1235,236,1701.9500,40.0000,1701.9500,1,1,2026-08-24T00:00:00.000
1236,20260527,13740,423,408,180,235,7,7,1236,237,1703.3200,41.0000,1703.3200,1,1,2026-08-24T00:00:00.000
1237,20260613,4020,60,163,15,175,12,3,1237,238,1704.6900,42.0000,1704.6900,1,1,2026-08-24T00:00:00.000
1238,20260812,28560,283,165,306,328,2,2,1238,239,1706.0600,43.0000,1706.0600,1,1,2026-08-24T00:00:00.000
1239,20260726,2400,185,313,105,200,3,5,1239,240,1707.4300,44.0000,1707.4300,1,1,2026-08-24T00:00:00.000
1240,20260730,30780,253,463,337,234,11,6,1240,241,1708.8000,45.0000,1708.8000,1,1,2026-08-24T00:00:00.000
1241,20260811,55020,102,229,378,90,7,4,1241,242,1710.1700,46.0000,1710.1700,1,1,2026-08-24T00:00:00.000
1242,20260620,5220,234,184,199,100,7,6,1242,243,1711.5400,47.0000,1711.5400,1,1,2026-08-24T00:00:00.000
1243,20260603,840,395,13,350,348,11,4,1243,244,1712.9100,48.0000,1712.9100,1,1,2026-08-24T00:00:00.000
1244,20260604,31440,247,243,465,320,9,6,1244,245,1714.2800,49.0000,1714.2800,1,1,2026-08-24T00:00:00.000
1245,20260723,120,217,201,319,312,5,4,1245,246,1715.6500,50.0000,1715.6500,1,1,2026-08-24T00:00:00.000
1246,20260703,43980,312,391,52,29,12,2,1246,247,1717.0200,51.0000,1717.0200,1,1,2026-08-24T00:00:00.000
1247,20260720,42300,276,79,261,279,9,7,1247,248,1718.3900,52.0000,1718.3900,1,1,2026-08-24T00:00:00.000
1248,20260711,44820,394,169,470,210,4,1,1248,249,1719.7600,53.0000,1719.7600,1,1,2026-08-24T00:00:00.000
1249,20260610,49560,473,22,38,166,2,1,1249,250,1721.1300,54.0000,1721.1300,1,1,2026-08-24T00:00:00.000
1250,20260627,40920,4,72,235,193,5,2,1250,251,1722.5000,55.0000,1722.5000,1,1,2026-08-24T00:00:00.000
1251,20260529,21960,258,435,10,246,10,5,1251,252,1723.8700,56.0000,1723.8700,1,1,2026-08-24T00:00:00.000
1252,20260809,1260,74,362,126,165,11,2,1252,253,1725.2400,57.0000,1725.2400,1,1,2026-08-24T00:00:00.000
1253,20260729,10920,162,111,185,52,2,2,1253,254,1726.6100,58.0000,1726.6100,1,1,2026-08-24T00:00:00.000
1254,20260804,11940,330,104,162,27,6,6,1254,255,1727.9800,59.0000,1727.9800,1,1,2026-08-24T00:00:00.000
1255,20260611,14820,312,374,168,267,3,5,1255,256,1729.3500,60.0000,1729.3500,1,1,2026-08-24T00:00:00.000
1256,20260729,30540,51,329,207,240,8,7,1256,257,1730.7200,61.0000,1730.7200,1,1,2026-08-24T00:00:00.000
1257,20260613,60600,101,496,483,350,7,3,1257,258,1732.0900,62.0000,1732.0900,1,1,2026-08-24T00:00:00.000
1258,20260708,32880,425,352,97,10,4,3,1258,259,1733.4600,63.0000,1733.4600,1,1,2026-08-24T00:00:00.000
1259,20260819,67020,195,267,358,52,11,3,1259,260,1734.8300,64.0000,1734.8300,1,1,2026-08-24T00:00:00.000
1260,20260621,2460,156,268,66,179,12,3,1260,261,1736.2000,65.0000,1736.2000,1,1,2026-08-24T00:00:00.000
1261,20260607,56220,425,453,13,118,10,7,1261,262,1737.5700,66.0000,1737.5700,1,1,2026-08-24T00:00:00.000
1262,20260618,50880,184,215,231,80,11,6,1262,263,1738.9400,67.0000,1738.9400,1,1,2026-08-24T00:00:00.000
1263,20260726,31860,233,8,228,289,3,6,1263,264,1740.3100,68.0000,1740.3100,1,1,2026-08-24T00:00:00.000
1264,20260811,75000,112,473,368,13,6,1,1264,265,1741.6800,69.0000,1741.6800,1,1,2026-08-24T00:00:00.000
1265,20260727,80760,41,124,390,140,10,5,1265,266,1743.0500,70.0000,1743.0500,1,1,2026-08-24T00:00:00.000
1266,20260802,75480,329,52,301,3,11,1,1266,267,1744.4200,71.0000,1744.4200,1,1,2026-08-24T00:00:00.000
1267,20260729,63000,478,164,138,51,11,2,1267,268,1745.7900,72.0000,1745.7900,1,1,2026-08-24T00:00:00.000
1268,20260725,15240,443,494,193,280,6,1,1268,269,1747.1600,73.0000,1747.1600,1,1,2026-08-24T00:00:00.000
1269,20260611,75960,270,458,131,83,6,5,1269,270,1748.5300,74.0000,1748.5300,1,1,2026-08-24T00:00:00.000
1270,20260804,45840,460,219,332,23,11,7,1270,271,1749.9000,75.0000,1749.9000,1,1,2026-08-24T00:00:00.000
1271,20260802,24840,49,133,399,107,1,6,1271,272,1751.2700,76.0000,1751.2700,1,1,2026-08-24T00:00:00.000
1272,20260619,10980,202,75,121,340,6,4,1272,273,1752.6400,77.0000,1752.6400,1,1,2026-08-24T00:00:00.000
1273,20260707,20460,34,450,324,179,9,1,1273,274,1754.0100,78.0000,1754.0100,1,1,2026-08-24T00:00:00.000
1274,20260616,84300,32,119,248,50,5,7,1274,275,1755.3800,79.0000,1755.3800,1,1,2026-08-24T00:00:00.000
1275,20260724,66240,65,272,19,262,3,7,1275,276,1756.7500,80.0000,1756.7500,1,1,2026-08-24T00:00:00.000
1276,20260813,35640,424,407,308,25,11,6,1276,277,1758.1200,81.0000,1758.1200,1,1,2026-08-24T00:00:00.000
1277,20260616,32460,150,65,496,307,6,6,1277,278,1759.4900,82.0000,1759.4900,1,1,2026-08-24T00:00:00.000
1278,20260605,36720,159,433,278,67,6,5,1278,279,1760.8600,83.0000,1760.8600,1,1,2026-08-24T00:00:00.000
1279,20260708,14040,200,2,154,315,10,5,1279,280,1762.2300,84.0000,1762.2300,1,1,2026-08-24T00:00:00.000
1280,20260614,55140,94,376,446,61,7,5,1280,281,1763.6000,85.0000,1763.6000,1,1,2026-08-24T00:00:00.000
1281,20260819,70500,186,173,353,169,4,4,1281,282,1764.9700,86.0000,1764.9700,1,1,2026-08-24T00:00:00.000
1282,20260622,67560,81,136,261,82,12,2,1282,283,1766.3400,87.0000,1766.3400,1,1,2026-08-24T00:00:00.000
1283,20260701,10560,344,355,279,106,12,6,1283,284,1767.7100,88.0000,1767.7100,1,1,2026-08-24T00:00:00.000
1284,20260802,2460,17,222,263,174,9,1,1284,285,1769.0800,89.0000,1769.0800,1,1,2026-08-24T00:00:00.000
1285,20260810,62400,418,400,307,50,8,2,1285,286,1770.4500,90.0000,1770.4500,1,1,2026-08-24T00:00:00.000
1286,20260807,5760,19,351,447,66,7,7,1286,287,1771.8200,91.0000,1771.8200,1,1,2026-08-24T00:00:00.000
1287,20260627,49440,146,331,419,187,12,1,1287,288,1773.1900,92.0000,1773.1900,1,1,2026-08-24T00:00:00.000
1288,20260613,40860,466,198,372,139,2,3,1288,289,1774.5600,93.0000,1774.5600,1,1,2026-08-24T00:00:00.000
1289,20260719,58980,399,456,417,238,4,6,1289,290,1775.9300,94.0000,1775.9300,1,1,2026-08-24T00:00:00.000
1290,20260609,58740,287,158,208,276,8,1,1290,291,1777.3000,95.0000,1777.3000,1,1,2026-08-24T00:00:00.000
1291,20260819,41820,440,440,102,20,5,6,1291,292,1778.6700,96.0000,1778.6700,1,1,2026-08-24T00:00:00.000
1292,20260627,57300,178,192,365,240,10,2,1292,293,1780.0400,97.0000,1780.0400,1,1,2026-08-24T00:00:00.000
1293,20260731,47640,235,339,47,78,6,4,1293,294,1781.4100,98.0000,1781.4100,1,1,2026-08-24T00:00:00.000
1294,20260816,78120,402,363,472,300,6,2,1294,295,1782.7800,99.0000,1782.7800,1,1,2026-08-24T00:00:00.000
1295,20260819,42720,63,113,369,267,5,6,1295,296,1784.1500,100.0000,1784.1500,1,1,2026-08-24T00:00:00.000
1296,20260630,43560,122,404,229,21,12,3,1296,297,1785.5200,101.0000,1785.5200,1,1,2026-08-24T00:00:00.000
1297,20260618,55680,341,429,207,88,9,2,1297,298,1786.8900,102.0000,1786.8900,1,1,2026-08-24T00:00:00.000
1298,20260615,41400,93,171,312,219,12,6,1298,299,1788.2600,103.0000,1788.2600,1,1,2026-08-24T00:00:00.000
1299,20260803,52620,199,81,433,63,10,2,1299,300,1789.6300,104.0000,1789.6300,1,1,2026-08-24T00:00:00.000
1300,20260806,20280,247,162,339,171,6,2,1300,301,1791.0000,105.0000,1791.0000,1,1,2026-08-24T00:00:00.000
1301,20260705,18600,449,365,279,113,4,2,1301,302,1792.3700,106.0000,1792.3700,1,1,2026-08-24T00:00:00.000
1302,20260816,57660,35,375,11,159,8,3,1302,303,1793.7400,107.0000,1793.7400,1,1,2026-08-24T00:00:00.000
1303,20260605,3000,192,77,40,6,1,1,1303,304,1795.1100,108.0000,1795.1100,1,1,2026-08-24T00:00:00.000
1304,20260627,29460,492,349,75,189,2,5,1304,305,1796.4800,109.0000,1796.4800,1,1,2026-08-24T00:00:00.000
1305,20260721,74400,489,489,333,28,11,7,1305,306,1797.8500,110.0000,1797.8500,1,1,2026-08-24T00:00:00.000
1306,20260817,360,166,125,289,217,2,6,1306,307,1799.2200,111.0000,1799.2200,1,1,2026-08-24T00:00:00.000
1307,20260605,5040,329,231,369,179,6,5,1307,308,1800.5900,112.0000,1800.5900,1,1,2026-08-24T00:00:00.000
1308,20260618,48840,376,498,100,175,6,1,1308,309,1801.9600,113.0000,1801.9600,1,1,2026-08-24T00:00:00.000
1309,20260725,77640,247,248,240,65,4,2,1309,310,1803.3300,114.0000,1803.3300,1,1,2026-08-24T00:00:00.000
1310,20260715,76020,451,320,67,219,7,5,1310,311,1804.7000,115.0000,1804.7000,1,1,2026-08-24T00:00:00.000
1311,20260615,52200,388,161,148,100,4,7,1311,312,1806.0700,116.0000,1806.0700,1,1,2026-08-24T00:00:00.000
1312,20260528,1680,494,192,132,52,2,3,1312,313,1807.4400,117.0000,1807.4400,1,1,2026-08-24T00:00:00.000
1313,20260814,48540,69,243,275,218,5,1,1313,314,1808.8100,118.0000,1808.8100,1,1,2026-08-24T00:00:00.000
1314,20260602,49620,369,435,181,121,12,1,1314,315,1810.1800,119.0000,1810.1800,1,1,2026-08-24T00:00:00.000
1315,20260805,25080,147,148,468,84,10,5,1315,316,1811.5500,120.0000,1811.5500,1,1,2026-08-24T00:00:00.000
1316,20260706,85200,420,336,268,267,5,2,1316,317,1812.9200,121.0000,1812.9200,1,1,2026-08-24T00:00:00.000
1317,20260725,39120,205,265,456,41,11,4,1317,318,1814.2900,122.0000,1814.2900,1,1,2026-08-24T00:00:00.000
1318,20260715,17760,329,472,298,327,5,1,1318,319,1815.6600,123.0000,1815.6600,1,1,2026-08-24T00:00:00.000
1319,20260618,1260,312,142,167,31,4,5,1319,320,1817.0300,124.0000,1817.0300,1,1,2026-08-24T00:00:00.000
1320,20260707,23520,318,289,115,53,1,3,1320,321,1818.4000,125.0000,1818.4000,1,1,2026-08-24T00:00:00.000
1321,20260724,6300,73,360,275,21,2,7,1321,322,1819.7700,126.0000,1819.7700,1,1,2026-08-24T00:00:00.000
1322,20260726,34920,234,156,183,312,12,2,1322,323,1821.1400,127.0000,1821.1400,1,1,2026-08-24T00:00:00.000
1323,20260629,69900,235,203,6,246,1,1,1323,324,1822.5100,128.0000,1822.5100,1,1,2026-08-24T00:00:00.000
1324,20260728,5520,251,315,414,144,10,7,1324,325,1823.8800,129.0000,1823.8800,1,1,2026-08-24T00:00:00.000
1325,20260714,19560,377,345,129,102,12,1,1325,326,1825.2500,130.0000,1825.2500,1,1,2026-08-24T00:00:00.000
1326,20260613,46920,307,421,278,71,3,1,1326,327,1826.6200,131.0000,1826.6200,1,1,2026-08-24T00:00:00.000
1327,20260601,37140,370,76,474,30,10,6,1327,328,1827.9900,132.0000,1827.9900,1,1,2026-08-24T00:00:00.000
1328,20260811,19800,224,437,350,278,5,2,1328,329,1829.3600,133.0000,1829.3600,1,1,2026-08-24T00:00:00.000
1329,20260605,27060,428,461,334,263,3,2,1329,330,1830.7300,134.0000,1830.7300,1,1,2026-08-24T00:00:00.000
1330,20260605,76920,75,347,290,309,8,6,1330,331,1832.1000,135.0000,1832.1000,1,1,2026-08-24T00:00:00.000
1331,20260726,68460,252,5,267,153,7,6,1331,332,1833.4700,136.0000,1833.4700,1,1,2026-08-24T00:00:00.000
1332,20260718,57420,402,224,350,301,8,2,1332,333,1834.8400,137.0000,1834.8400,1,1,2026-08-24T00:00:00.000
1333,20260817,68580,168,337,77,63,12,5,1333,334,1836.2100,138.0000,1836.2100,1,1,2026-08-24T00:00:00.000
1334,20260608,20040,62,483,291,307,10,4,1334,335,1837.5800,139.0000,1837.5800,1,1,2026-08-24T00:00:00.000
1335,20260725,35340,42,123,461,327,1,3,1335,336,1838.9500,140.0000,1838.9500,1,1,2026-08-24T00:00:00.000
1336,20260627,72360,435,226,478,98,5,3,1336,337,1840.3200,141.0000,1840.3200,1,1,2026-08-24T00:00:00.000
1337,20260817,85920,164,18,455,288,9,4,1337,338,1841.6900,142.0000,1841.6900,1,1,2026-08-24T00:00:00.000
1338,20260824,34020,235,497,399,186,8,5,1338,339,1843.0600,143.0000,1843.0600,1,1,2026-08-24T00:00:00.000
1339,20260703,54780,269,432,306,342,9,5,1339,340,1844.4300,144.0000,1844.4300,1,1,2026-08-24T00:00:00.000
1340,20260710,15000,147,297,110,16,1,6,1340,341,1845.8000,145.0000,1845.8000,1,1,2026-08-24T00:00:00.000
1341,20260821,69600,168,61,340,260,12,1,1341,342,1847.1700,146.0000,1847.1700,1,1,2026-08-24T00:00:00.000
1342,20260722,25260,387,237,78,117,7,7,1342,343,1848.5400,147.0000,1848.5400,1,1,2026-08-24T00:00:00.000
1343,20260620,15600,200,400,75,240,8,1,1343,344,1849.9100,148.0000,1849.9100,1,1,2026-08-24T00:00:00.000
1344,20260530,19020,318,169,54,193,2,6,1344,345,1851.2800,149.0000,1851.2800,1,1,2026-08-24T00:00:00.000
1345,20260609,35340,124,378,130,214,2,1,1345,346,1852.6500,150.0000,1852.6500,1,1,2026-08-24T00:00:00.000
1346,20260608,47820,429,462,462,47,4,7,1346,347,1854.0200,151.0000,1854.0200,1,1,2026-08-24T00:00:00.000
1347,20260817,25380,444,34,430,151,10,7,1347,348,1855.3900,152.0000,1855.3900,1,1,2026-08-24T00:00:00.000
1348,20260613,33120,234,237,219,135,4,3,1348,349,1856.7600,153.0000,1856.7600,1,1,2026-08-24T00:00:00.000
1349,20260718,78240,79,135,434,193,9,7,1349,350,1858.1300,154.0000,1858.1300,1,1,2026-08-24T00:00:00.000
1350,20260609,44760,50,306,300,152,1,7,1350,351,1859.5000,155.0000,1859.5000,1,1,2026-08-24T00:00:00.000
1351,20260725,37140,348,410,199,109,10,4,1351,352,1860.8700,156.0000,1860.8700,1,1,2026-08-24T00:00:00.000
1352,20260711,28500,110,490,13,195,5,7,1352,353,1862.2400,157.0000,1862.2400,1,1,2026-08-24T00:00:00.000
1353,20260722,64380,74,227,353,152,12,5,1353,354,1863.6100,158.0000,1863.6100,1,1,2026-08-24T00:00:00.000
1354,20260627,27540,417,222,277,68,9,3,1354,355,1864.9800,159.0000,1864.9800,1,1,2026-08-24T00:00:00.000
1355,20260529,5580,194,147,104,194,11,7,1355,356,1866.3500,160.0000,1866.3500,1,1,2026-08-24T00:00:00.000
1356,20260621,19680,462,214,491,49,2,1,1356,357,1867.7200,161.0000,1867.7200,1,1,2026-08-24T00:00:00.000
1357,20260627,74580,455,78,460,109,3,1,1357,358,1869.0900,162.0000,1869.0900,1,1,2026-08-24T00:00:00.000
1358,20260528,27180,442,227,3,15,4,4,1358,359,1870.4600,163.0000,1870.4600,1,1,2026-08-24T00:00:00.000
1359,20260611,47160,352,52,220,132,1,1,1359,360,1871.8300,164.0000,1871.8300,1,1,2026-08-24T00:00:00.000
1360,20260807,50400,392,394,398,161,3,5,1360,361,1873.2000,165.0000,1873.2000,1,1,2026-08-24T00:00:00.000
1361,20260810,10080,73,117,472,291,4,7,1361,362,1874.5700,166.0000,1874.5700,1,1,2026-08-24T00:00:00.000
1362,20260713,32760,329,200,19,202,10,7,1362,363,1875.9400,167.0000,1875.9400,1,1,2026-08-24T00:00:00.000
1363,20260628,59760,44,307,97,4,6,5,1363,364,1877.3100,168.0000,1877.3100,1,1,2026-08-24T00:00:00.000
1364,20260605,64920,37,403,6,76,8,1,1364,365,1878.6800,169.0000,1878.6800,1,1,2026-08-24T00:00:00.000
1365,20260612,29220,246,362,493,318,2,7,1365,366,1880.0500,170.0000,1880.0500,1,1,2026-08-24T00:00:00.000
1366,20260603,13740,340,440,382,257,1,5,1366,367,1881.4200,171.0000,1881.4200,1,1,2026-08-24T00:00:00.000
1367,20260808,78900,240,392,107,243,6,6,1367,368,1882.7900,172.0000,1882.7900,1,1,2026-08-24T00:00:00.000
1368,20260610,45000,139,232,218,92,7,5,1368,369,1884.1600,173.0000,1884.1600,1,1,2026-08-24T00:00:00.000
