InventorySafetyStockSnapshotKey,SnapshotDateKey,InventorySafetyStockPolicyKey,ProductKey,PlantKey,InventoryAbcClassKey,UnitOfMeasureKey,OnHandQuantity,SafetyStockQuantity,ShortageQuantity,ShortageValueAmount,SourceSystemKey,BatchId,LoadedAtUtc
1242,20260820,280,8,41,4,4,869.5000,869.5000,869.5000,1711.5400,1,1,2026-08-24T00:00:00.000
1243,20260612,376,497,108,4,2,870.2000,870.2000,870.2000,1712.9100,1,1,2026-08-24T00:00:00.000
1244,20260730,489,286,254,5,3,870.9000,870.9000,870.9000,1714.2800,1,1,2026-08-24T00:00:00.000
1245,20260718,487,211,140,4,5,871.6000,871.6000,871.6000,1715.6500,1,1,2026-08-24T00:00:00.000
1246,20260612,18,146,211,4,3,872.3000,872.3000,872.3000,1717.0200,1,1,2026-08-24T00:00:00.000
1247,20260711,281,260,339,5,1,873.0000,873.0000,873.0000,1718.3900,1,1,2026-08-24T00:00:00.000
1248,20260717,107,204,95,2,5,873.7000,873.7000,873.7000,1719.7600,1,1,2026-08-24T00:00:00.000
1249,20260722,446,158,275,5,1,874.4000,874.4000,874.4000,1721.1300,1,1,2026-08-24T00:00:00.000
1250,20260626,371,3,167,1,7,875.1000,875.1000,875.1000,1722.5000,1,1,2026-08-24T00:00:00.000
1251,20260818,209,492,112,4,6,875.8000,875.8000,875.8000,1723.8700,1,1,2026-08-24T00:00:00.000
1252,20260731,352,123,14,3,7,876.5000,876.5000,876.5000,1725.2400,1,1,2026-08-24T00:00:00.000
1253,20260815,469,399,88,2,5,877.2000,877.2000,877.2000,1726.6100,1,1,2026-08-24T00:00:00.000
1254,20260821,56,328,185,5,2,877.9000,877.9000,877.9000,1727.9800,1,1,2026-08-24T00:00:00.000
1255,20260528,67,30,210,3,3,878.6000,878.6000,878.6000,1729.3500,1,1,2026-08-24T00:00:00.000
1256,20260730,240,55,108,1,7,879.3000,879.3000,879.3000,1730.7200,1,1,2026-08-24T00:00:00.000
1257,20260720,122,435,279,3,4,880.0000,880.0000,880.0000,1732.0900,1,1,2026-08-24T00:00:00.000
1258,20260817,447,75,342,4,7,880.7000,880.7000,880.7000,1733.4600,1,1,2026-08-24T00:00:00.000
1259,20260531,112,83,113,3,3,881.4000,881.4000,881.4000,1734.8300,1,1,2026-08-24T00:00:00.000
1260,20260807,408,248,69,1,4,882.1000,882.1000,882.1000,1736.2000,1,1,2026-08-24T00:00:00.000
1261,20260602,82,228,268,4,3,882.8000,882.8000,882.8000,1737.5700,1,1,2026-08-24T00:00:00.000
1262,20260527,9,23,186,2,1,883.5000,883.5000,883.5000,1738.9400,1,1,2026-08-24T00:00:00.000
1263,20260817,119,313,259,5,7,884.2000,884.2000,884.2000,1740.3100,1,1,2026-08-24T00:00:00.000
1264,20260614,441,43,331,1,2,884.9000,884.9000,884.9000,1741.6800,1,1,2026-08-24T00:00:00.000
1265,20260626,29,255,306,4,6,885.6000,885.6000,885.6000,1743.0500,1,1,2026-08-24T00:00:00.000
1266,20260615,272,379,169,2,5,886.3000,886.3000,886.3000,1744.4200,1,1,2026-08-24T00:00:00.000
1267,20260810,178,198,120,3,5,887.0000,887.0000,887.0000,1745.7900,1,1,2026-08-24T00:00:00.000
1268,20260814,433,183,62,4,3,887.7000,887.7000,887.7000,1747.1600,1,1,2026-08-24T00:00:00.000
1269,20260620,138,298,80,3,7,888.4000,888.4000,888.4000,1748.5300,1,1,2026-08-24T00:00:00.000
1270,20260818,441,254,16,3,3,889.1000,889.1000,889.1000,1749.9000,1,1,2026-08-24T00:00:00.000
1271,20260713,14,128,67,3,3,889.8000,889.8000,889.8000,1751.2700,1,1,2026-08-24T00:00:00.000
1272,20260528,259,472,320,5,7,890.5000,890.5000,890.5000,1752.6400,1,1,2026-08-24T00:00:00.000
1273,20260528,310,225,10,1,5,891.2000,891.2000,891.2000,1754.0100,1,1,2026-08-24T00:00:00.000
1274,20260604,216,280,92,3,6,891.9000,891.9000,891.9000,1755.3800,1,1,2026-08-24T00:00:00.000
1275,20260617,458,402,227,3,5,892.6000,892.6000,892.6000,1756.7500,1,1,2026-08-24T00:00:00.000
1276,20260706,465,49,156,5,2,893.3000,893.3000,893.3000,1758.1200,1,1,2026-08-24T00:00:00.000
1277,20260713,278,486,89,2,4,894.0000,894.0000,894.0000,1759.4900,1,1,2026-08-24T00:00:00.000
1278,20260601,390,83,238,4,7,894.7000,894.7000,894.7000,1760.8600,1,1,2026-08-24T00:00:00.000
1279,20260624,213,387,159,1,2,895.4000,895.4000,895.4000,1762.2300,1,1,2026-08-24T00:00:00.000
1280,20260619,408,345,172,1,5,896.1000,896.1000,896.1000,1763.6000,1,1,2026-08-24T00:00:00.000
1281,20260814,54,397,93,2,1,896.8000,896.8000,896.8000,1764.9700,1,1,2026-08-24T00:00:00.000
1282,20260721,186,271,97,4,1,897.5000,897.5000,897.5000,1766.3400,1,1,2026-08-24T00:00:00.000
1283,20260812,48,336,192,5,1,898.2000,898.2000,898.2000,1767.7100,1,1,2026-08-24T00:00:00.000
1284,20260810,432,58,222,3,5,898.9000,898.9000,898.9000,1769.0800,1,1,2026-08-24T00:00:00.000
1285,20260807,391,385,129,1,5,899.6000,899.6000,899.6000,1770.4500,1,1,2026-08-24T00:00:00.000
1286,20260621,158,381,343,1,6,900.3000,900.3000,900.3000,1771.8200,1,1,2026-08-24T00:00:00.000
1287,20260804,309,363,119,2,2,901.0000,901.0000,901.0000,1773.1900,1,1,2026-08-24T00:00:00.000
1288,20260718,315,29,2,3,4,901.7000,901.7000,901.7000,1774.5600,1,1,2026-08-24T00:00:00.000
1289,20260809,92,169,116,2,4,902.4000,902.4000,902.4000,1775.9300,1,1,2026-08-24T00:00:00.000
1290,20260628,57,280,80,1,2,903.1000,903.1000,903.1000,1777.3000,1,1,2026-08-24T00:00:00.000
1291,20260722,283,498,300,4,2,903.8000,903.8000,903.8000,1778.6700,1,1,2026-08-24T00:00:00.000
1292,20260628,355,235,26,4,5,904.5000,904.5000,904.5000,1780.0400,1,1,2026-08-24T00:00:00.000
1293,20260623,499,478,73,4,7,905.2000,905.2000,905.2000,1781.4100,1,1,2026-08-24T00:00:00.000
1294,20260727,237,426,257,2,3,905.9000,905.9000,905.9000,1782.7800,1,1,2026-08-24T00:00:00.000
1295,20260712,407,250,153,1,6,906.6000,906.6000,906.6000,1784.1500,1,1,2026-08-24T00:00:00.000
1296,20260604,326,127,19,3,2,907.3000,907.3000,907.3000,1785.5200,1,1,2026-08-24T00:00:00.000
1297,20260626,274,3,95,3,2,908.0000,908.0000,908.0000,1786.8900,1,1,2026-08-24T00:00:00.000
1298,20260530,469,229,138,3,3,908.7000,908.7000,908.7000,1788.2600,1,1,2026-08-24T00:00:00.000
1299,20260701,453,13,266,1,4,909.4000,909.4000,909.4000,1789.6300,1,1,2026-08-24T00:00:00.000
1300,20260819,25,41,64,3,1,910.1000,910.1000,910.1000,1791.0000,1,1,2026-08-24T00:00:00.000
1301,20260619,103,182,107,5,3,910.8000,910.8000,910.8000,1792.3700,1,1,2026-08-24T00:00:00.000
1302,20260729,76,377,160,3,4,911.5000,911.5000,911.5000,1793.7400,1,1,2026-08-24T00:00:00.000
1303,20260725,191,499,174,2,5,912.2000,912.2000,912.2000,1795.1100,1,1,2026-08-24T00:00:00.000
1304,20260705,386,168,340,3,5,912.9000,912.9000,912.9000,1796.4800,1,1,2026-08-24T00:00:00.000
1305,20260530,318,59,272,3,4,913.6000,913.6000,913.6000,1797.8500,1,1,2026-08-24T00:00:00.000
1306,20260602,78,269,154,5,1,914.3000,914.3000,914.3000,1799.2200,1,1,2026-08-24T00:00:00.000
1307,20260727,240,479,310,4,3,915.0000,915.0000,915.0000,1800.5900,1,1,2026-08-24T00:00:00.000
1308,20260704,154,94,285,5,7,915.7000,915.7000,915.7000,1801.9600,1,1,2026-08-24T00:00:00.000
1309,20260707,33,411,189,3,2,916.4000,916.4000,916.4000,1803.3300,1,1,2026-08-24T00:00:00.000
1310,20260809,71,310,12,2,4,917.1000,917.1000,917.1000,1804.7000,1,1,2026-08-24T00:00:00.000
1311,20260730,58,474,330,4,1,917.8000,917.8000,917.8000,1806.0700,1,1,2026-08-24T00:00:00.000
1312,20260805,248,79,33,4,7,918.5000,918.5000,918.5000,1807.4400,1,1,2026-08-24T00:00:00.000
1313,20260806,340,110,238,5,2,919.2000,919.2000,919.2000,1808.8100,1,1,2026-08-24T00:00:00.000
1314,20260705,80,273,93,4,3,919.9000,919.9000,919.9000,1810.1800,1,1,2026-08-24T00:00:00.000
1315,20260819,390,438,211,5,5,920.6000,920.6000,920.6000,1811.5500,1,1,2026-08-24T00:00:00.000
1316,20260818,122,411,109,1,5,921.3000,921.3000,921.3000,1812.9200,1,1,2026-08-24T00:00:00.000
1317,20260627,310,401,15,1,3,922.0000,922.0000,922.0000,1814.2900,1,1,2026-08-24T00:00:00.000
1318,20260713,272,490,254,4,2,922.7000,922.7000,922.7000,1815.6600,1,1,2026-08-24T00:00:00.000
1319,20260706,393,361,243,2,4,923.4000,923.4000,923.4000,1817.0300,1,1,2026-08-24T00:00:00.000
1320,20260620,222,132,175,3,7,924.1000,924.1000,924.1000,1818.4000,1,1,2026-08-24T00:00:00.000
1321,20260606,12,244,338,2,2,924.8000,924.8000,924.8000,1819.7700,1,1,2026-08-24T00:00:00.000
1322,20260628,141,64,331,1,7,925.5000,925.5000,925.5000,1821.1400,1,1,2026-08-24T00:00:00.000
1323,20260710,457,140,265,3,2,926.2000,926.2000,926.2000,1822.5100,1,1,2026-08-24T00:00:00.000
1324,20260721,112,211,184,4,1,926.9000,926.9000,926.9000,1823.8800,1,1,2026-08-24T00:00:00.000
1325,20260606,59,410,17,3,4,927.6000,927.6000,927.6000,1825.2500,1,1,2026-08-24T00:00:00.000
1326,20260712,450,35,197,2,7,928.3000,928.3000,928.3000,1826.6200,1,1,2026-08-24T00:00:00.000
1327,20260531,356,485,74,2,4,929.0000,929.0000,929.0000,1827.9900,1,1,2026-08-24T00:00:00.000
1328,20260615,253,379,88,2,1,929.7000,929.7000,929.7000,1829.3600,1,1,2026-08-24T00:00:00.000
1329,20260721,427,35,47,2,1,930.4000,930.4000,930.4000,1830.7300,1,1,2026-08-24T00:00:00.000
1330,20260617,200,229,201,1,4,931.1000,931.1000,931.1000,1832.1000,1,1,2026-08-24T00:00:00.000
1331,20260801,388,75,211,4,6,931.8000,931.8000,931.8000,1833.4700,1,1,2026-08-24T00:00:00.000
1332,20260820,8,297,106,3,1,932.5000,932.5000,932.5000,1834.8400,1,1,2026-08-24T00:00:00.000
1333,20260718,64,51,182,1,6,933.2000,933.2000,933.2000,1836.2100,1,1,2026-08-24T00:00:00.000
1334,20260807,78,224,88,4,3,933.9000,933.9000,933.9000,1837.5800,1,1,2026-08-24T00:00:00.000
1335,20260612,107,231,234,3,6,934.6000,934.6000,934.6000,1838.9500,1,1,2026-08-24T00:00:00.000
1336,20260602,268,157,314,3,6,935.3000,935.3000,935.3000,1840.3200,1,1,2026-08-24T00:00:00.000
1337,20260528,183,131,10,1,6,936.0000,936.0000,936.0000,1841.6900,1,1,2026-08-24T00:00:00.000
1338,20260602,497,73,309,4,1,936.7000,936.7000,936.7000,1843.0600,1,1,2026-08-24T00:00:00.000
1339,20260728,70,31,266,4,7,937.4000,937.4000,937.4000,1844.4300,1,1,2026-08-24T00:00:00.000
1340,20260606,464,356,339,1,4,938.1000,938.1000,938.1000,1845.8000,1,1,2026-08-24T00:00:00.000
1341,20260730,466,423,287,5,2,938.8000,938.8000,938.8000,1847.1700,1,1,2026-08-24T00:00:00.000
1342,20260706,251,97,197,4,5,939.5000,939.5000,939.5000,1848.5400,1,1,2026-08-24T00:00:00.000
1343,20260714,438,409,205,3,3,940.2000,940.2000,940.2000,1849.9100,1,1,2026-08-24T00:00:00.000
1344,20260730,178,241,163,4,4,940.9000,940.9000,940.9000,1851.2800,1,1,2026-08-24T00:00:00.000
1345,20260627,15,278,282,1,1,941.6000,941.6000,941.6000,1852.6500,1,1,2026-08-24T00:00:00.000
1346,20260618,125,283,27,1,5,942.3000,942.3000,942.3000,1854.0200,1,1,2026-08-24T00:00:00.000
1347,20260802,279,33,232,2,7,943.0000,943.0000,943.0000,1855.3900,1,1,2026-08-24T00:00:00.000
1348,20260812,203,7,330,5,6,943.7000,943.7000,943.7000,1856.7600,1,1,2026-08-24T00:00:00.000
1349,20260614,112,159,139,5,1,944.4000,944.4000,944.4000,1858.1300,1,1,2026-08-24T00:00:00.000
1350,20260807,11,63,9,5,6,945.1000,945.1000,945.1000,1859.5000,1,1,2026-08-24T00:00:00.000
1351,20260608,190,292,342,5,4,945.8000,945.8000,945.8000,1860.8700,1,1,2026-08-24T00:00:00.000
1352,20260705,389,195,143,1,6,946.5000,946.5000,946.5000,1862.2400,1,1,2026-08-24T00:00:00.000
1353,20260808,221,224,170,4,5,947.2000,947.2000,947.2000,1863.6100,1,1,2026-08-24T00:00:00.000
1354,20260630,204,27,72,2,7,947.9000,947.9000,947.9000,1864.9800,1,1,2026-08-24T00:00:00.000
1355,20260804,292,311,285,4,4,948.6000,948.6000,948.6000,1866.3500,1,1,2026-08-24T00:00:00.000
1356,20260617,307,330,45,1,7,949.3000,949.3000,949.3000,1867.7200,1,1,2026-08-24T00:00:00.000
1357,20260617,38,261,110,3,4,950.0000,950.0000,950.0000,1869.0900,1,1,2026-08-24T00:00:00.000
1358,20260817,131,248,293,3,5,950.7000,950.7000,950.7000,1870.4600,1,1,2026-08-24T00:00:00.000
1359,20260805,221,242,243,3,5,951.4000,951.4000,951.4000,1871.8300,1,1,2026-08-24T00:00:00.000
1360,20260807,199,259,264,4,7,952.1000,952.1000,952.1000,1873.2000,1,1,2026-08-24T00:00:00.000
1361,20260701,156,78,1,3,3,952.8000,952.8000,952.8000,1874.5700,1,1,2026-08-24T00:00:00.000
1362,20260529,399,250,285,4,7,953.5000,953.5000,953.5000,1875.9400,1,1,2026-08-24T00:00:00.000
1363,20260531,94,221,12,2,5,954.2000,954.2000,954.2000,1877.3100,1,1,2026-08-24T00:00:00.000
1364,20260806,54,488,84,4,4,954.9000,954.9000,954.9000,1878.6800,1,1,2026-08-24T00:00:00.000
1365,20260818,48,58,5,3,3,955.6000,955.6000,955.6000,1880.0500,1,1,2026-08-24T00:00:00.000
1366,20260722,236,332,274,5,2,956.3000,956.3000,956.3000,1881.4200,1,1,2026-08-24T00:00:00.000
1367,20260625,456,82,123,4,2,957.0000,957.0000,957.0000,1882.7900,1,1,2026-08-24T00:00:00.000
1368,20260717,88,469,326,1,1,957.7000,957.7000,957.7000,1884.1600,1,1,2026-08-24T00:00:00.000
1369,20260607,459,187,312,5,5,958.4000,958.4000,958.4000,1885.5300,1,1,2026-08-24T00:00:00.000
1370,20260621,84,3,276,5,5,959.1000,959.1000,959.1000,1886.9000,1,1,2026-08-24T00:00:00.000
1371,20260809,81,147,288,1,1,959.8000,959.8000,959.8000,1888.2700,1,1,2026-08-24T00:00:00.000
1372,20260619,79,294,286,5,2,960.5000,960.5000,960.5000,1889.6400,1,1,2026-08-24T00:00:00.000
1373,20260604,92,302,260,4,7,961.2000,961.2000,961.2000,1891.0100,1,1,2026-08-24T00:00:00.000
1374,20260812,91,212,257,1,5,961.9000,961.9000,961.9000,1892.3800,1,1,2026-08-24T00:00:00.000
1375,20260729,107,223,38,5,3,962.6000,962.6000,962.6000,1893.7500,1,1,2026-08-24T00:00:00.000
1376,20260822,116,205,10,2,2,963.3000,963.3000,963.3000,1895.1200,1,1,2026-08-24T00:00:00.000
1377,20260624,422,455,313,2,1,964.0000,964.0000,964.0000,1896.4900,1,1,2026-08-24T00:00:00.000
1378,20260725,339,283,243,2,6,964.7000,964.7000,964.7000,1897.8600,1,1,2026-08-24T00:00:00.000
1379,20260819,26,277,67,3,5,965.4000,965.4000,965.4000,1899.2300,1,1,2026-08-24T00:00:00.000
1380,20260711,353,372,302,3,4,966.1000,966.1000,966.1000,1900.6000,1,1,2026-08-24T00:00:00.000
1381,20260527,434,478,313,1,7,966.8000,966.8000,966.8000,1901.9700,1,1,2026-08-24T00:00:00.000
1382,20260810,140,98,243,1,3,967.5000,967.5000,967.5000,1903.3400,1,1,2026-08-24T00:00:00.000
1383,20260604,175,56,344,2,2,968.2000,968.2000,968.2000,1904.7100,1,1,2026-08-24T00:00:00.000
1384,20260720,345,44,33,3,3,968.9000,968.9000,968.9000,1906.0800,1,1,2026-08-24T00:00:00.000
1385,20260621,226,340,141,1,3,969.6000,969.6000,969.6000,1907.4500,1,1,2026-08-24T00:00:00.000
1386,20260528,227,77,155,4,7,970.3000,970.3000,970.3000,1908.8200,1,1,2026-08-24T00:00:00.000
1387,20260719,267,402,73,4,2,971.0000,971.0000,971.0000,1910.1900,1,1,2026-08-24T00:00:00.000
1388,20260731,299,97,60,1,1,971.7000,971.7000,971.7000,1911.5600,1,1,2026-08-24T00:00:00.000
1389,20260530,442,309,171,4,3,972.4000,972.4000,972.4000,1912.9300,1,1,2026-08-24T00:00:00.000
1390,20260704,165,20,77,4,1,973.1000,973.1000,973.1000,1914.3000,1,1,2026-08-24T00:00:00.000
1391,20260529,306,402,292,2,5,973.8000,973.8000,973.8000,1915.6700,1,1,2026-08-24T00:00:00.000
1392,20260630,181,164,114,3,1,974.5000,974.5000,974.5000,1917.0400,1,1,2026-08-24T00:00:00.000
1393,20260615,281,64,280,5,2,975.2000,975.2000,975.2000,1918.4100,1,1,2026-08-24T00:00:00.000
1394,20260717,274,173,163,2,7,975.9000,975.9000,975.9000,1919.7800,1,1,2026-08-24T00:00:00.000
1395,20260622,297,254,287,2,4,976.6000,976.6000,976.6000,1921.1500,1,1,2026-08-24T00:00:00.000
1396,20260720,395,272,205,3,3,977.3000,977.3000,977.3000,1922.5200,1,1,2026-08-24T00:00:00.000
1397,20260630,325,335,65,4,7,978.0000,978.0000,978.0000,1923.8900,1,1,2026-08-24T00:00:00.000
1398,20260618,203,436,215,3,4,978.7000,978.7000,978.7000,1925.2600,1,1,2026-08-24T00:00:00.000
1399,20260702,342,109,168,2,3,979.4000,979.4000,979.4000,1926.6300,1,1,2026-08-24T00:00:00.000
1400,20260719,145,320,323,5,4,980.1000,980.1000,980.1000,1928.0000,1,1,2026-08-24T00:00:00.000
1401,20260622,207,259,227,1,2,980.8000,980.8000,980.8000,1929.3700,1,1,2026-08-24T00:00:00.000
1402,20260716,98,379,349,2,3,981.5000,981.5000,981.5000,1930.7400,1,1,2026-08-24T00:00:00.000
1403,20260714,424,211,120,4,4,982.2000,982.2000,982.2000,1932.1100,1,1,2026-08-24T00:00:00.000
1404,20260803,215,417,346,1,5,982.9000,982.9000,982.9000,1933.4800,1,1,2026-08-24T00:00:00.000
1405,20260805,488,435,99,5,1,983.6000,983.6000,983.6000,1934.8500,1,1,2026-08-24T00:00:00.000
1406,20260617,233,430,132,3,1,984.3000,984.3000,984.3000,1936.2200,1,1,2026-08-24T00:00:00.000
1407,20260722,161,33,66,1,4,985.0000,985.0000,985.0000,1937.5900,1,1,2026-08-24T00:00:00.000
1408,20260729,42,109,40,4,1,985.7000,985.7000,985.7000,1938.9600,1,1,2026-08-24T00:00:00.000
1409,20260624,468,218,254,3,5,986.4000,986.4000,986.4000,1940.3300,1,1,2026-08-24T00:00:00.000
1410,20260531,391,423,173,1,3,987.1000,987.1000,987.1000,1941.7000,1,1,2026-08-24T00:00:00.000
1411,20260614,215,242,137,1,1,987.8000,987.8000,987.8000,1943.0700,1,1,2026-08-24T00:00:00.000
1412,20260623,408,97,182,3,2,988.5000,988.5000,988.5000,1944.4400,1,1,2026-08-24T00:00:00.000
1413,20260726,74,18,196,5,1,989.2000,989.2000,989.2000,1945.8100,1,1,2026-08-24T00:00:00.000
1414,20260724,181,80,137,3,1,989.9000,989.9000,989.9000,1947.1800,1,1,2026-08-24T00:00:00.000
1415,20260611,475,106,115,1,2,990.6000,990.6000,990.6000,1948.5500,1,1,2026-08-24T00:00:00.000
1416,20260709,241,261,270,1,3,991.3000,991.3000,991.3000,1949.9200,1,1,2026-08-24T00:00:00.000
1417,20260811,244,267,143,4,1,992.0000,992.0000,992.0000,1951.2900,1,1,2026-08-24T00:00:00.000
1418,20260727,128,496,81,3,2,992.7000,992.7000,992.7000,1952.6600,1,1,2026-08-24T00:00:00.000
1419,20260608,248,103,293,2,3,993.4000,993.4000,993.4000,1954.0300,1,1,2026-08-24T00:00:00.000
1420,20260804,77,305,169,5,7,994.1000,994.1000,994.1000,1955.4000,1,1,2026-08-24T00:00:00.000
1421,20260626,297,171,65,1,1,994.8000,994.8000,994.8000,1956.7700,1,1,2026-08-24T00:00:00.000
1422,20260807,241,247,40,2,4,995.5000,995.5000,995.5000,1958.1400,1,1,2026-08-24T00:00:00.000
1423,20260731,146,4,312,5,7,996.2000,996.2000,996.2000,1959.5100,1,1,2026-08-24T00:00:00.000
1424,20260613,88,379,292,4,6,996.9000,996.9000,996.9000,1960.8800,1,1,2026-08-24T00:00:00.000
1425,20260817,352,162,131,3,1,997.6000,997.6000,997.6000,1962.2500,1,1,2026-08-24T00:00:00.000
1426,20260711,225,199,177,5,7,998.3000,998.3000,998.3000,1963.6200,1,1,2026-08-24T00:00:00.000
1427,20260701,172,129,278,2,4,999.0000,999.0000,999.0000,1964.9900,1,1,2026-08-24T00:00:00.000
1428,20260622,400,323,274,1,4,999.7000,999.7000,999.7000,1966.3600,1,1,2026-08-24T00:00:00.000
1429,20260824,238,71,263,4,6,0.4000,0.4000,0.4000,1967.7300,1,1,2026-08-24T00:00:00.000
1430,20260719,304,256,66,1,5,1.1000,1.1000,1.1000,1969.1000,1,1,2026-08-24T00:00:00.000
1431,20260624,385,287,121,2,4,1.8000,1.8000,1.8000,1970.4700,1,1,2026-08-24T00:00:00.000
1432,20260630,179,435,327,2,4,2.5000,2.5000,2.5000,1971.8400,1,1,2026-08-24T00:00:00.000
1433,20260712,397,59,330,1,3,3.2000,3.2000,3.2000,1973.2100,1,1,2026-08-24T00:00:00.000
1434,20260608,90,244,26,5,5,3.9000,3.9000,3.9000,1974.5800,1,1,2026-08-24T00:00:00.000
1435,20260709,476,29,245,4,4,4.6000,4.6000,4.6000,1975.9500,1,1,2026-08-24T00:00:00.000
1436,20260812,251,484,138,1,2,5.3000,5.3000,5.3000,1977.3200,1,1,2026-08-24T00:00:00.000
1437,20260727,305,196,154,2,4,6.0000,6.0000,6.0000,1978.6900,1,1,2026-08-24T00:00:00.000
1438,20260802,427,218,56,3,2,6.7000,6.7000,6.7000,1980.0600,1,1,2026-08-24T00:00:00.000
1439,20260808,142,377,18,4,2,7.4000,7.4000,7.4000,1981.4300,1,1,2026-08-24T00:00:00.000
1440,20260803,329,447,14,2,6,8.1000,8.1000,8.1000,1982.8000,1,1,2026-08-24T00:00:00.000
1441,20260818,18,172,43,2,5,8.8000,8.8000,8.8000,1984.1700,1,1,2026-08-24T00:00:00.000
1442,20260715,421,85,194,5,1,9.5000,9.5000,9.5000,1985.5400,1,1,2026-08-24T00:00:00.000
1443,20260720,81,127,329,5,3,10.2000,10.2000,10.2000,1986.9100,1,1,2026-08-24T00:00:00.000
1444,20260824,224,169,185,2,4,10.9000,10.9000,10.9000,1988.2800,1,1,2026-08-24T00:00:00.000
1445,20260801,122,347,283,3,4,11.6000,11.6000,11.6000,1989.6500,1,1,2026-08-24T00:00:00.000
1446,20260531,113,341,333,5,5,12.3000,12.3000,12.3000,1991.0200,1,1,2026-08-24T00:00:00.000
1447,20260805,468,4,111,1,4,13.0000,13.0000,13.0000,1992.3900,1,1,2026-08-24T00:00:00.000
1448,20260606,207,56,247,5,3,13.7000,13.7000,13.7000,1993.7600,1,1,2026-08-24T00:00:00.000
1449,20260810,363,35,310,4,2,14.4000,14.4000,14.4000,1995.1300,1,1,2026-08-24T00:00:00.000
1450,20260710,451,36,6,5,4,15.1000,15.1000,15.1000,1996.5000,1,1,2026-08-24T00:00:00.000
1451,20260701,319,97,133,5,7,15.8000,15.8000,15.8000,1997.8700,1,1,2026-08-24T00:00:00.000
1452,20260707,489,328,173,4,5,16.5000,16.5000,16.5000,1999.2400,1,1,2026-08-24T00:00:00.000
1453,20260703,489,233,314,2,5,17.2000,17.2000,17.2000,2000.6100,1,1,2026-08-24T00:00:00.000
1454,20260615,496,216,139,2,2,17.9000,17.9000,17.9000,2001.9800,1,1,2026-08-24T00:00:00.000
1455,20260627,249,64,286,5,7,18.6000,18.6000,18.6000,2003.3500,1,1,2026-08-24T00:00:00.000
1456,20260731,123,181,314,5,5,19.3000,19.3000,19.3000,2004.7200,1,1,2026-08-24T00:00:00.000
1457,20260527,423,180,233,3,2,20.0000,20.0000,20.0000,2006.0900,1,1,2026-08-24T00:00:00.000
1458,20260609,368,167,58,2,4,20.7000,20.7000,20.7000,2007.4600,1,1,2026-08-24T00:00:00.000
1459,20260822,50,410,342,4,4,21.4000,21.4000,21.4000,2008.8300,1,1,2026-08-24T00:00:00.000
1460,20260815,407,491,212,4,4,22.1000,22.1000,22.1000,2010.2000,1,1,2026-08-24T00:00:00.000
1461,20260627,453,450,205,2,3,22.8000,22.8000,22.8000,2011.5700,1,1,2026-08-24T00:00:00.000
1462,20260821,290,296,349,5,7,23.5000,23.5000,23.5000,2012.9400,1,1,2026-08-24T00:00:00.000
1463,20260602,158,338,273,4,4,24.2000,24.2000,24.2000,2014.3100,1,1,2026-08-24T00:00:00.000
1464,20260622,187,83,250,5,7,24.9000,24.9000,24.9000,2015.6800,1,1,2026-08-24T00:00:00.000
1465,20260822,76,239,306,5,7,25.6000,25.6000,25.6000,2017.0500,1,1,2026-08-24T00:00:00.000
1466,20260813,204,304,61,3,7,26.3000,26.3000,26.3000,2018.4200,1,1,2026-08-24T00:00:00.000
1467,20260608,68,314,55,2,2,27.0000,27.0000,27.0000,2019.7900,1,1,2026-08-24T00:00:00.000
1468,20260617,481,23,334,2,7,27.7000,27.7000,27.7000,2021.1600,1,1,2026-08-24T00:00:00.000
1469,20260806,203,396,155,4,3,28.4000,28.4000,28.4000,2022.5300,1,1,2026-08-24T00:00:00.000
1470,20260628,49,134,87,2,6,29.1000,29.1000,29.1000,2023.9000,1,1,2026-08-24T00:00:00.000
1471,20260718,352,300,4,3,4,29.8000,29.8000,29.8000,2025.2700,1,1,2026-08-24T00:00:00.000
1472,20260620,185,226,124,2,1,30.5000,30.5000,30.5000,2026.6400,1,1,2026-08-24T00:00:00.000
1473,20260805,80,269,235,1,4,31.2000,31.2000,31.2000,2028.0100,1,1,2026-08-24T00:00:00.000
1474,20260726,425,149,46,3,5,31.9000,31.9000,31.9000,2029.3800,1,1,2026-08-24T00:00:00.000
1475,20260527,173,151,82,3,3,32.6000,32.6000,32.6000,2030.7500,1,1,2026-08-24T00:00:00.000
1476,20260619,328,73,205,5,6,33.3000,33.3000,33.3000,2032.1200,1,1,2026-08-24T00:00:00.000
1477,20260721,110,95,36,1,2,34.0000,34.0000,34.0000,2033.4900,1,1,2026-08-24T00:00:00.000
1478,20260628,412,66,210,3,1,34.7000,34.7000,34.7000,2034.8600,1,1,2026-08-24T00:00:00.000
1479,20260807,444,296,166,4,6,35.4000,35.4000,35.4000,2036.2300,1,1,2026-08-24T00:00:00.000
1480,20260527,413,165,237,2,3,36.1000,36.1000,36.1000,2037.6000,1,1,2026-08-24T00:00:00.000
1481,20260531,473,68,120,5,1,36.8000,36.8000,36.8000,2038.9700,1,1,2026-08-24T00:00:00.000
1482,20260723,481,187,150,3,4,37.5000,37.5000,37.5000,2040.3400,1,1,2026-08-24T00:00:00.000
1483,20260707,7,358,49,4,2,38.2000,38.2000,38.2000,2041.7100,1,1,2026-08-24T00:00:00.000
1484,20260722,75,111,27,4,3,38.9000,38.9000,38.9000,2043.0800,1,1,2026-08-24T00:00:00.000
