FinanceProductCostSnapshotKey,SnapshotDateKey,EffectiveDateKey,ProductKey,PlantKey,FinanceProductCostVersionKey,FinanceCostComponentDetailKey,FinanceCostElementDetailKey,FinanceCostingMethodKey,CurrencyKey,StandardCostAmount,ActualCostAmount,CostVarianceAmount,CostQuantity,SourceSystemKey,BatchId,LoadedAtUtc
1160,20260811,20260728,66,152,350,185,123,1,4,1599.2000,1599.2000,1599.2000,1599.2000,1,1,2026-08-24T00:00:00.000
1161,20260731,20260820,471,90,475,332,351,3,5,1600.5700,1600.5700,1600.5700,1600.5700,1,1,2026-08-24T00:00:00.000
1162,20260823,20260713,123,90,136,97,222,5,4,1601.9400,1601.9400,1601.9400,1601.9400,1,1,2026-08-24T00:00:00.000
1163,20260805,20260802,382,29,12,10,207,2,2,1603.3100,1603.3100,1603.3100,1603.3100,1,1,2026-08-24T00:00:00.000
1164,20260613,20260605,316,31,461,349,71,7,4,1604.6800,1604.6800,1604.6800,1604.6800,1,1,2026-08-24T00:00:00.000
1165,20260824,20260729,62,277,65,448,104,4,1,1606.0500,1606.0500,1606.0500,1606.0500,1,1,2026-08-24T00:00:00.000
1166,20260710,20260817,163,99,74,452,461,2,1,1607.4200,1607.4200,1607.4200,1607.4200,1,1,2026-08-24T00:00:00.000
1167,20260610,20260821,71,185,352,162,169,7,5,1608.7900,1608.7900,1608.7900,1608.7900,1,1,2026-08-24T00:00:00.000
1168,20260709,20260823,87,6,177,219,74,5,5,1610.1600,1610.1600,1610.1600,1610.1600,1,1,2026-08-24T00:00:00.000
1169,20260706,20260627,188,256,228,61,439,4,3,1611.5300,1611.5300,1611.5300,1611.5300,1,1,2026-08-24T00:00:00.000
1170,20260722,20260620,307,206,49,392,351,5,5,1612.9000,1612.9000,1612.9000,1612.9000,1,1,2026-08-24T00:00:00.000
1171,20260611,20260716,143,42,215,67,103,4,5,1614.2700,1614.2700,1614.2700,1614.2700,1,1,2026-08-24T00:00:00.000
1172,20260627,20260812,140,144,17,342,101,8,2,1615.6400,1615.6400,1615.6400,1615.6400,1,1,2026-08-24T00:00:00.000
1173,20260725,20260531,98,90,479,45,288,5,3,1617.0100,1617.0100,1617.0100,1617.0100,1,1,2026-08-24T00:00:00.000
1174,20260609,20260712,219,22,168,418,496,4,1,1618.3800,1618.3800,1618.3800,1618.3800,1,1,2026-08-24T00:00:00.000
1175,20260701,20260622,23,59,192,353,4,8,4,1619.7500,1619.7500,1619.7500,1619.7500,1,1,2026-08-24T00:00:00.000
1176,20260620,20260713,162,34,164,308,246,8,2,1621.1200,1621.1200,1621.1200,1621.1200,1,1,2026-08-24T00:00:00.000
1177,20260624,20260607,320,183,431,3,497,5,2,1622.4900,1622.4900,1622.4900,1622.4900,1,1,2026-08-24T00:00:00.000
1178,20260716,20260707,100,347,246,263,312,4,3,1623.8600,1623.8600,1623.8600,1623.8600,1,1,2026-08-24T00:00:00.000
1179,20260619,20260617,217,283,470,457,35,2,3,1625.2300,1625.2300,1625.2300,1625.2300,1,1,2026-08-24T00:00:00.000
1180,20260730,20260815,1,330,23,62,452,2,1,1626.6000,1626.6000,1626.6000,1626.6000,1,1,2026-08-24T00:00:00.000
1181,20260609,20260807,46,46,391,155,16,3,1,1627.9700,1627.9700,1627.9700,1627.9700,1,1,2026-08-24T00:00:00.000
1182,20260716,20260709,90,56,351,173,349,4,5,1629.3400,1629.3400,1629.3400,1629.3400,1,1,2026-08-24T00:00:00.000
1183,20260602,20260603,290,346,358,133,187,5,3,1630.7100,1630.7100,1630.7100,1630.7100,1,1,2026-08-24T00:00:00.000
1184,20260810,20260610,80,37,170,68,132,1,5,1632.0800,1632.0800,1632.0800,1632.0800,1,1,2026-08-24T00:00:00.000
1185,20260730,20260729,3,17,263,345,267,8,1,1633.4500,1633.4500,1633.4500,1633.4500,1,1,2026-08-24T00:00:00.000
1186,20260803,20260715,138,270,147,441,47,6,1,1634.8200,1634.8200,1634.8200,1634.8200,1,1,2026-08-24T00:00:00.000
1187,20260628,20260722,240,3,191,240,481,6,5,1636.1900,1636.1900,1636.1900,1636.1900,1,1,2026-08-24T00:00:00.000
1188,20260809,20260823,413,20,348,278,358,2,2,1637.5600,1637.5600,1637.5600,1637.5600,1,1,2026-08-24T00:00:00.000
1189,20260721,20260620,461,341,184,374,35,5,5,1638.9300,1638.9300,1638.9300,1638.9300,1,1,2026-08-24T00:00:00.000
1190,20260815,20260617,180,277,197,320,211,2,5,1640.3000,1640.3000,1640.3000,1640.3000,1,1,2026-08-24T00:00:00.000
1191,20260716,20260609,216,90,70,31,85,6,1,1641.6700,1641.6700,1641.6700,1641.6700,1,1,2026-08-24T00:00:00.000
1192,20260530,20260711,62,213,24,163,236,6,2,1643.0400,1643.0400,1643.0400,1643.0400,1,1,2026-08-24T00:00:00.000
1193,20260808,20260801,315,239,189,229,200,8,5,1644.4100,1644.4100,1644.4100,1644.4100,1,1,2026-08-24T00:00:00.000
1194,20260625,20260729,170,33,134,283,487,8,5,1645.7800,1645.7800,1645.7800,1645.7800,1,1,2026-08-24T00:00:00.000
1195,20260708,20260819,337,82,417,272,207,7,1,1647.1500,1647.1500,1647.1500,1647.1500,1,1,2026-08-24T00:00:00.000
1196,20260529,20260617,443,197,284,125,5,3,2,1648.5200,1648.5200,1648.5200,1648.5200,1,1,2026-08-24T00:00:00.000
1197,20260703,20260611,201,250,214,340,2,2,4,1649.8900,1649.8900,1649.8900,1649.8900,1,1,2026-08-24T00:00:00.000
1198,20260706,20260705,168,53,248,281,441,1,2,1651.2600,1651.2600,1651.2600,1651.2600,1,1,2026-08-24T00:00:00.000
1199,20260803,20260820,81,262,249,363,402,3,5,1652.6300,1652.6300,1652.6300,1652.6300,1,1,2026-08-24T00:00:00.000
1200,20260718,20260720,206,319,382,346,166,6,5,1654.0000,1654.0000,1654.0000,1654.0000,1,1,2026-08-24T00:00:00.000
1201,20260627,20260726,53,309,342,239,413,8,1,1655.3700,1655.3700,1655.3700,1655.3700,1,1,2026-08-24T00:00:00.000
1202,20260730,20260528,414,66,329,326,126,3,5,1656.7400,1656.7400,1656.7400,1656.7400,1,1,2026-08-24T00:00:00.000
1203,20260823,20260819,56,135,500,119,415,3,3,1658.1100,1658.1100,1658.1100,1658.1100,1,1,2026-08-24T00:00:00.000
1204,20260611,20260824,40,294,336,18,190,8,3,1659.4800,1659.4800,1659.4800,1659.4800,1,1,2026-08-24T00:00:00.000
1205,20260527,20260530,97,334,155,101,84,1,2,1660.8500,1660.8500,1660.8500,1660.8500,1,1,2026-08-24T00:00:00.000
1206,20260613,20260623,243,77,182,154,429,2,2,1662.2200,1662.2200,1662.2200,1662.2200,1,1,2026-08-24T00:00:00.000
1207,20260818,20260706,67,139,435,462,147,7,5,1663.5900,1663.5900,1663.5900,1663.5900,1,1,2026-08-24T00:00:00.000
1208,20260719,20260615,98,178,171,38,470,5,3,1664.9600,1664.9600,1664.9600,1664.9600,1,1,2026-08-24T00:00:00.000
1209,20260730,20260803,95,97,40,180,91,6,1,1666.3300,1666.3300,1666.3300,1666.3300,1,1,2026-08-24T00:00:00.000
1210,20260707,20260621,342,323,469,202,260,1,5,1667.7000,1667.7000,1667.7000,1667.7000,1,1,2026-08-24T00:00:00.000
1211,20260613,20260621,245,136,426,239,426,5,5,1669.0700,1669.0700,1669.0700,1669.0700,1,1,2026-08-24T00:00:00.000
1212,20260801,20260604,171,220,134,363,31,4,3,1670.4400,1670.4400,1670.4400,1670.4400,1,1,2026-08-24T00:00:00.000
1213,20260801,20260603,95,113,391,180,77,1,3,1671.8100,1671.8100,1671.8100,1671.8100,1,1,2026-08-24T00:00:00.000
1214,20260718,20260709,477,306,385,132,64,5,5,1673.1800,1673.1800,1673.1800,1673.1800,1,1,2026-08-24T00:00:00.000
1215,20260812,20260612,415,78,39,261,86,3,2,1674.5500,1674.5500,1674.5500,1674.5500,1,1,2026-08-24T00:00:00.000
1216,20260727,20260729,336,331,346,43,455,6,2,1675.9200,1675.9200,1675.9200,1675.9200,1,1,2026-08-24T00:00:00.000
1217,20260607,20260712,475,171,352,256,164,2,3,1677.2900,1677.2900,1677.2900,1677.2900,1,1,2026-08-24T00:00:00.000
1218,20260621,20260615,41,239,324,224,326,5,4,1678.6600,1678.6600,1678.6600,1678.6600,1,1,2026-08-24T00:00:00.000
1219,20260624,20260804,11,120,337,100,316,4,1,1680.0300,1680.0300,1680.0300,1680.0300,1,1,2026-08-24T00:00:00.000
1220,20260818,20260620,323,190,422,350,102,8,3,1681.4000,1681.4000,1681.4000,1681.4000,1,1,2026-08-24T00:00:00.000
1221,20260710,20260815,245,136,20,490,424,6,4,1682.7700,1682.7700,1682.7700,1682.7700,1,1,2026-08-24T00:00:00.000
1222,20260809,20260629,163,61,270,113,137,3,3,1684.1400,1684.1400,1684.1400,1684.1400,1,1,2026-08-24T00:00:00.000
1223,20260823,20260620,141,197,116,21,372,1,1,1685.5100,1685.5100,1685.5100,1685.5100,1,1,2026-08-24T00:00:00.000
1224,20260527,20260731,482,181,164,120,227,4,3,1686.8800,1686.8800,1686.8800,1686.8800,1,1,2026-08-24T00:00:00.000
1225,20260530,20260811,96,302,167,15,59,5,1,1688.2500,1688.2500,1688.2500,1688.2500,1,1,2026-08-24T00:00:00.000
1226,20260801,20260614,453,103,487,129,470,8,3,1689.6200,1689.6200,1689.6200,1689.6200,1,1,2026-08-24T00:00:00.000
1227,20260627,20260810,425,273,499,23,165,3,1,1690.9900,1690.9900,1690.9900,1690.9900,1,1,2026-08-24T00:00:00.000
1228,20260531,20260814,375,258,82,169,341,5,2,1692.3600,1692.3600,1692.3600,1692.3600,1,1,2026-08-24T00:00:00.000
1229,20260817,20260616,438,166,494,79,439,4,1,1693.7300,1693.7300,1693.7300,1693.7300,1,1,2026-08-24T00:00:00.000
1230,20260606,20260718,390,102,7,119,280,8,2,1695.1000,1695.1000,1695.1000,1695.1000,1,1,2026-08-24T00:00:00.000
1231,20260811,20260729,271,228,60,155,148,2,3,1696.4700,1696.4700,1696.4700,1696.4700,1,1,2026-08-24T00:00:00.000
1232,20260528,20260718,420,297,42,457,112,5,4,1697.8400,1697.8400,1697.8400,1697.8400,1,1,2026-08-24T00:00:00.000
1233,20260726,20260530,323,96,244,56,193,1,2,1699.2100,1699.2100,1699.2100,1699.2100,1,1,2026-08-24T00:00:00.000
1234,20260804,20260720,234,326,246,48,164,6,3,1700.5800,1700.5800,1700.5800,1700.5800,1,1,2026-08-24T00:00:00.000
1235,20260527,20260824,264,73,225,402,101,3,3,1701.9500,1701.9500,1701.9500,1701.9500,1,1,2026-08-24T00:00:00.000
1236,20260715,20260611,393,8,126,266,1,7,3,1703.3200,1703.3200,1703.3200,1703.3200,1,1,2026-08-24T00:00:00.000
1237,20260721,20260615,229,296,294,109,237,6,3,1704.6900,1704.6900,1704.6900,1704.6900,1,1,2026-08-24T00:00:00.000
1238,20260809,20260621,477,112,323,225,207,2,3,1706.0600,1706.0600,1706.0600,1706.0600,1,1,2026-08-24T00:00:00.000
1239,20260729,20260626,416,195,158,178,43,6,1,1707.4300,1707.4300,1707.4300,1707.4300,1,1,2026-08-24T00:00:00.000
1240,20260705,20260709,11,140,399,144,418,8,2,1708.8000,1708.8000,1708.8000,1708.8000,1,1,2026-08-24T00:00:00.000
1241,20260705,20260614,305,34,421,164,56,4,4,1710.1700,1710.1700,1710.1700,1710.1700,1,1,2026-08-24T00:00:00.000
1242,20260530,20260617,61,268,335,484,480,3,4,1711.5400,1711.5400,1711.5400,1711.5400,1,1,2026-08-24T00:00:00.000
1243,20260629,20260613,126,330,70,149,47,5,4,1712.9100,1712.9100,1712.9100,1712.9100,1,1,2026-08-24T00:00:00.000
1244,20260625,20260812,48,207,186,49,431,2,5,1714.2800,1714.2800,1714.2800,1714.2800,1,1,2026-08-24T00:00:00.000
1245,20260724,20260619,60,333,143,105,422,5,3,1715.6500,1715.6500,1715.6500,1715.6500,1,1,2026-08-24T00:00:00.000
1246,20260717,20260604,189,156,366,345,424,1,2,1717.0200,1717.0200,1717.0200,1717.0200,1,1,2026-08-24T00:00:00.000
1247,20260701,20260819,366,350,476,48,17,5,3,1718.3900,1718.3900,1718.3900,1718.3900,1,1,2026-08-24T00:00:00.000
1248,20260625,20260701,317,292,317,379,157,5,3,1719.7600,1719.7600,1719.7600,1719.7600,1,1,2026-08-24T00:00:00.000
1249,20260813,20260722,459,184,133,14,328,5,2,1721.1300,1721.1300,1721.1300,1721.1300,1,1,2026-08-24T00:00:00.000
1250,20260713,20260628,47,207,361,313,467,5,4,1722.5000,1722.5000,1722.5000,1722.5000,1,1,2026-08-24T00:00:00.000
1251,20260812,20260527,452,190,114,470,360,5,4,1723.8700,1723.8700,1723.8700,1723.8700,1,1,2026-08-24T00:00:00.000
1252,20260607,20260615,498,195,215,381,119,6,4,1725.2400,1725.2400,1725.2400,1725.2400,1,1,2026-08-24T00:00:00.000
1253,20260606,20260627,139,304,302,411,106,4,3,1726.6100,1726.6100,1726.6100,1726.6100,1,1,2026-08-24T00:00:00.000
1254,20260707,20260530,295,191,483,176,128,1,2,1727.9800,1727.9800,1727.9800,1727.9800,1,1,2026-08-24T00:00:00.000
1255,20260729,20260606,292,17,56,288,402,8,1,1729.3500,1729.3500,1729.3500,1729.3500,1,1,2026-08-24T00:00:00.000
1256,20260720,20260730,450,35,191,442,145,5,5,1730.7200,1730.7200,1730.7200,1730.7200,1,1,2026-08-24T00:00:00.000
1257,20260730,20260706,72,82,78,137,129,2,1,1732.0900,1732.0900,1732.0900,1732.0900,1,1,2026-08-24T00:00:00.000
1258,20260606,20260529,341,165,349,129,364,5,5,1733.4600,1733.4600,1733.4600,1733.4600,1,1,2026-08-24T00:00:00.000
1259,20260529,20260814,242,118,426,210,158,1,4,1734.8300,1734.8300,1734.8300,1734.8300,1,1,2026-08-24T00:00:00.000
1260,20260726,20260529,168,246,497,144,294,4,4,1736.2000,1736.2000,1736.2000,1736.2000,1,1,2026-08-24T00:00:00.000
1261,20260625,20260811,468,293,54,79,7,2,3,1737.5700,1737.5700,1737.5700,1737.5700,1,1,2026-08-24T00:00:00.000
1262,20260816,20260807,105,9,381,276,109,3,1,1738.9400,1738.9400,1738.9400,1738.9400,1,1,2026-08-24T00:00:00.000
1263,20260726,20260720,113,90,169,202,201,5,5,1740.3100,1740.3100,1740.3100,1740.3100,1,1,2026-08-24T00:00:00.000
1264,20260603,20260604,431,131,284,267,363,4,4,1741.6800,1741.6800,1741.6800,1741.6800,1,1,2026-08-24T00:00:00.000
1265,20260603,20260710,140,274,33,332,360,5,2,1743.0500,1743.0500,1743.0500,1743.0500,1,1,2026-08-24T00:00:00.000
1266,20260707,20260715,384,81,274,381,236,5,3,1744.4200,1744.4200,1744.4200,1744.4200,1,1,2026-08-24T00:00:00.000
1267,20260725,20260811,297,116,500,122,308,5,4,1745.7900,1745.7900,1745.7900,1745.7900,1,1,2026-08-24T00:00:00.000
1268,20260709,20260529,151,135,25,388,178,5,3,1747.1600,1747.1600,1747.1600,1747.1600,1,1,2026-08-24T00:00:00.000
1269,20260721,20260823,49,266,439,290,252,5,5,1748.5300,1748.5300,1748.5300,1748.5300,1,1,2026-08-24T00:00:00.000
1270,20260702,20260809,77,47,199,25,148,1,5,1749.9000,1749.9000,1749.9000,1749.9000,1,1,2026-08-24T00:00:00.000
1271,20260625,20260708,73,63,325,71,366,4,5,1751.2700,1751.2700,1751.2700,1751.2700,1,1,2026-08-24T00:00:00.000
1272,20260727,20260824,461,182,209,445,136,5,4,1752.6400,1752.6400,1752.6400,1752.6400,1,1,2026-08-24T00:00:00.000
1273,20260611,20260720,32,213,232,22,271,8,1,1754.0100,1754.0100,1754.0100,1754.0100,1,1,2026-08-24T00:00:00.000
1274,20260809,20260720,206,271,337,235,382,4,2,1755.3800,1755.3800,1755.3800,1755.3800,1,1,2026-08-24T00:00:00.000
1275,20260702,20260722,443,213,211,438,61,4,3,1756.7500,1756.7500,1756.7500,1756.7500,1,1,2026-08-24T00:00:00.000
1276,20260817,20260619,93,72,107,382,325,4,4,1758.1200,1758.1200,1758.1200,1758.1200,1,1,2026-08-24T00:00:00.000
1277,20260705,20260712,73,167,171,131,243,5,2,1759.4900,1759.4900,1759.4900,1759.4900,1,1,2026-08-24T00:00:00.000
1278,20260612,20260824,398,7,225,16,76,7,3,1760.8600,1760.8600,1760.8600,1760.8600,1,1,2026-08-24T00:00:00.000
1279,20260727,20260623,133,214,160,465,229,5,1,1762.2300,1762.2300,1762.2300,1762.2300,1,1,2026-08-24T00:00:00.000
1280,20260814,20260528,399,134,306,22,109,4,4,1763.6000,1763.6000,1763.6000,1763.6000,1,1,2026-08-24T00:00:00.000
1281,20260612,20260729,415,163,48,376,376,5,5,1764.9700,1764.9700,1764.9700,1764.9700,1,1,2026-08-24T00:00:00.000
1282,20260608,20260530,344,112,196,41,259,2,1,1766.3400,1766.3400,1766.3400,1766.3400,1,1,2026-08-24T00:00:00.000
1283,20260614,20260730,110,69,6,316,478,6,3,1767.7100,1767.7100,1767.7100,1767.7100,1,1,2026-08-24T00:00:00.000
1284,20260610,20260724,461,236,289,335,53,1,1,1769.0800,1769.0800,1769.0800,1769.0800,1,1,2026-08-24T00:00:00.000
1285,20260822,20260623,171,103,302,421,209,3,3,1770.4500,1770.4500,1770.4500,1770.4500,1,1,2026-08-24T00:00:00.000
1286,20260623,20260628,353,310,464,315,168,3,5,1771.8200,1771.8200,1771.8200,1771.8200,1,1,2026-08-24T00:00:00.000
1287,20260812,20260625,474,88,401,14,141,6,1,1773.1900,1773.1900,1773.1900,1773.1900,1,1,2026-08-24T00:00:00.000
1288,20260808,20260809,461,345,297,203,407,5,4,1774.5600,1774.5600,1774.5600,1774.5600,1,1,2026-08-24T00:00:00.000
1289,20260819,20260811,157,25,97,176,4,2,5,1775.9300,1775.9300,1775.9300,1775.9300,1,1,2026-08-24T00:00:00.000
1290,20260719,20260812,240,169,209,371,447,5,2,1777.3000,1777.3000,1777.3000,1777.3000,1,1,2026-08-24T00:00:00.000
1291,20260701,20260610,348,204,179,456,258,8,4,1778.6700,1778.6700,1778.6700,1778.6700,1,1,2026-08-24T00:00:00.000
1292,20260703,20260628,356,206,27,287,275,4,5,1780.0400,1780.0400,1780.0400,1780.0400,1,1,2026-08-24T00:00:00.000
1293,20260611,20260603,107,71,4,228,424,4,4,1781.4100,1781.4100,1781.4100,1781.4100,1,1,2026-08-24T00:00:00.000
1294,20260531,20260606,492,15,330,52,244,7,5,1782.7800,1782.7800,1782.7800,1782.7800,1,1,2026-08-24T00:00:00.000
1295,20260624,20260702,476,192,224,184,298,1,1,1784.1500,1784.1500,1784.1500,1784.1500,1,1,2026-08-24T00:00:00.000
1296,20260718,20260710,177,256,210,143,330,3,5,1785.5200,1785.5200,1785.5200,1785.5200,1,1,2026-08-24T00:00:00.000
1297,20260805,20260616,235,14,199,233,417,4,2,1786.8900,1786.8900,1786.8900,1786.8900,1,1,2026-08-24T00:00:00.000
1298,20260823,20260715,439,269,480,99,153,6,4,1788.2600,1788.2600,1788.2600,1788.2600,1,1,2026-08-24T00:00:00.000
1299,20260706,20260616,58,337,357,316,343,1,3,1789.6300,1789.6300,1789.6300,1789.6300,1,1,2026-08-24T00:00:00.000
1300,20260714,20260803,186,36,464,41,271,7,4,1791.0000,1791.0000,1791.0000,1791.0000,1,1,2026-08-24T00:00:00.000
1301,20260819,20260620,104,276,283,343,453,8,4,1792.3700,1792.3700,1792.3700,1792.3700,1,1,2026-08-24T00:00:00.000
1302,20260805,20260727,36,290,473,144,452,6,1,1793.7400,1793.7400,1793.7400,1793.7400,1,1,2026-08-24T00:00:00.000
1303,20260706,20260614,317,289,78,394,191,1,2,1795.1100,1795.1100,1795.1100,1795.1100,1,1,2026-08-24T00:00:00.000
1304,20260625,20260608,37,258,233,202,165,3,5,1796.4800,1796.4800,1796.4800,1796.4800,1,1,2026-08-24T00:00:00.000
1305,20260606,20260614,467,83,155,454,222,8,2,1797.8500,1797.8500,1797.8500,1797.8500,1,1,2026-08-24T00:00:00.000
1306,20260615,20260527,157,235,305,198,240,7,5,1799.2200,1799.2200,1799.2200,1799.2200,1,1,2026-08-24T00:00:00.000
1307,20260603,20260818,397,129,254,167,56,4,3,1800.5900,1800.5900,1800.5900,1800.5900,1,1,2026-08-24T00:00:00.000
1308,20260712,20260626,236,58,472,252,306,6,3,1801.9600,1801.9600,1801.9600,1801.9600,1,1,2026-08-24T00:00:00.000
1309,20260712,20260818,235,15,175,116,289,2,1,1803.3300,1803.3300,1803.3300,1803.3300,1,1,2026-08-24T00:00:00.000
1310,20260714,20260805,228,37,13,239,312,4,1,1804.7000,1804.7000,1804.7000,1804.7000,1,1,2026-08-24T00:00:00.000
1311,20260716,20260811,467,191,383,221,352,1,1,1806.0700,1806.0700,1806.0700,1806.0700,1,1,2026-08-24T00:00:00.000
1312,20260713,20260805,37,146,323,368,212,1,5,1807.4400,1807.4400,1807.4400,1807.4400,1,1,2026-08-24T00:00:00.000
1313,20260531,20260731,324,221,131,418,314,7,1,1808.8100,1808.8100,1808.8100,1808.8100,1,1,2026-08-24T00:00:00.000
1314,20260809,20260713,142,29,237,334,51,8,4,1810.1800,1810.1800,1810.1800,1810.1800,1,1,2026-08-24T00:00:00.000
1315,20260814,20260810,256,27,482,188,384,3,5,1811.5500,1811.5500,1811.5500,1811.5500,1,1,2026-08-24T00:00:00.000
1316,20260622,20260720,248,226,396,295,367,6,1,1812.9200,1812.9200,1812.9200,1812.9200,1,1,2026-08-24T00:00:00.000
1317,20260623,20260708,20,195,158,262,124,2,1,1814.2900,1814.2900,1814.2900,1814.2900,1,1,2026-08-24T00:00:00.000
1318,20260823,20260601,108,337,329,141,56,7,2,1815.6600,1815.6600,1815.6600,1815.6600,1,1,2026-08-24T00:00:00.000
1319,20260529,20260812,476,85,283,391,24,3,4,1817.0300,1817.0300,1817.0300,1817.0300,1,1,2026-08-24T00:00:00.000
1320,20260821,20260818,156,343,113,51,462,8,5,1818.4000,1818.4000,1818.4000,1818.4000,1,1,2026-08-24T00:00:00.000
1321,20260717,20260719,369,223,186,55,218,6,2,1819.7700,1819.7700,1819.7700,1819.7700,1,1,2026-08-24T00:00:00.000
1322,20260622,20260803,263,43,429,280,251,3,1,1821.1400,1821.1400,1821.1400,1821.1400,1,1,2026-08-24T00:00:00.000
1323,20260715,20260712,275,98,296,221,204,5,1,1822.5100,1822.5100,1822.5100,1822.5100,1,1,2026-08-24T00:00:00.000
1324,20260605,20260717,481,284,471,34,68,4,3,1823.8800,1823.8800,1823.8800,1823.8800,1,1,2026-08-24T00:00:00.000
1325,20260610,20260626,384,20,409,407,453,1,5,1825.2500,1825.2500,1825.2500,1825.2500,1,1,2026-08-24T00:00:00.000
1326,20260602,20260624,166,30,111,1,336,4,5,1826.6200,1826.6200,1826.6200,1826.6200,1,1,2026-08-24T00:00:00.000
1327,20260720,20260727,380,348,450,156,241,3,5,1827.9900,1827.9900,1827.9900,1827.9900,1,1,2026-08-24T00:00:00.000
1328,20260727,20260718,382,211,416,257,27,2,4,1829.3600,1829.3600,1829.3600,1829.3600,1,1,2026-08-24T00:00:00.000
1329,20260816,20260805,3,230,303,288,217,4,3,1830.7300,1830.7300,1830.7300,1830.7300,1,1,2026-08-24T00:00:00.000
1330,20260602,20260702,272,31,99,465,278,1,1,1832.1000,1832.1000,1832.1000,1832.1000,1,1,2026-08-24T00:00:00.000
1331,20260716,20260712,267,120,206,408,389,7,4,1833.4700,1833.4700,1833.4700,1833.4700,1,1,2026-08-24T00:00:00.000
1332,20260621,20260702,221,163,395,63,54,5,5,1834.8400,1834.8400,1834.8400,1834.8400,1,1,2026-08-24T00:00:00.000
1333,20260602,20260817,185,136,424,436,347,3,2,1836.2100,1836.2100,1836.2100,1836.2100,1,1,2026-08-24T00:00:00.000
1334,20260726,20260604,324,106,353,270,264,1,4,1837.5800,1837.5800,1837.5800,1837.5800,1,1,2026-08-24T00:00:00.000
1335,20260711,20260713,470,349,240,21,393,5,4,1838.9500,1838.9500,1838.9500,1838.9500,1,1,2026-08-24T00:00:00.000
1336,20260701,20260618,330,229,40,50,106,1,2,1840.3200,1840.3200,1840.3200,1840.3200,1,1,2026-08-24T00:00:00.000
1337,20260725,20260601,319,116,413,200,349,2,1,1841.6900,1841.6900,1841.6900,1841.6900,1,1,2026-08-24T00:00:00.000
1338,20260722,20260628,368,33,445,294,185,5,2,1843.0600,1843.0600,1843.0600,1843.0600,1,1,2026-08-24T00:00:00.000
1339,20260606,20260809,87,107,163,164,393,3,3,1844.4300,1844.4300,1844.4300,1844.4300,1,1,2026-08-24T00:00:00.000
1340,20260726,20260805,348,147,271,160,142,4,1,1845.8000,1845.8000,1845.8000,1845.8000,1,1,2026-08-24T00:00:00.000
1341,20260605,20260602,184,70,292,25,418,1,3,1847.1700,1847.1700,1847.1700,1847.1700,1,1,2026-08-24T00:00:00.000
1342,20260809,20260621,362,60,101,347,2,5,4,1848.5400,1848.5400,1848.5400,1848.5400,1,1,2026-08-24T00:00:00.000
1343,20260624,20260815,221,242,468,241,368,6,3,1849.9100,1849.9100,1849.9100,1849.9100,1,1,2026-08-24T00:00:00.000
1344,20260610,20260627,132,115,20,138,246,1,2,1851.2800,1851.2800,1851.2800,1851.2800,1,1,2026-08-24T00:00:00.000
1345,20260712,20260606,401,62,244,493,210,7,3,1852.6500,1852.6500,1852.6500,1852.6500,1,1,2026-08-24T00:00:00.000
1346,20260622,20260812,343,116,174,442,488,3,2,1854.0200,1854.0200,1854.0200,1854.0200,1,1,2026-08-24T00:00:00.000
1347,20260605,20260708,269,140,476,384,360,8,1,1855.3900,1855.3900,1855.3900,1855.3900,1,1,2026-08-24T00:00:00.000
1348,20260621,20260624,270,204,404,90,420,6,3,1856.7600,1856.7600,1856.7600,1856.7600,1,1,2026-08-24T00:00:00.000
1349,20260727,20260706,330,294,243,17,237,4,4,1858.1300,1858.1300,1858.1300,1858.1300,1,1,2026-08-24T00:00:00.000
1350,20260626,20260611,241,236,197,429,403,2,1,1859.5000,1859.5000,1859.5000,1859.5000,1,1,2026-08-24T00:00:00.000
1351,20260715,20260715,425,194,404,134,3,8,4,1860.8700,1860.8700,1860.8700,1860.8700,1,1,2026-08-24T00:00:00.000
