SafetyNearMissKey,ObservedDateKey,SubmittedDateKey,ObservedTimeOfDayKey,PlantKey,WorkCenterKey,ReporterEmployeeKey,SafetyIncidentTypeKey,SafetyHazardConditionKey,SafetyIncidentStatusKey,SeverityKey,NearMissNumber,ObservationCount,PotentialRiskScore,SourceSystemKey,BatchId,LoadedAtUtc
716,20260606,20260731,41700,280,448,255,196,148,3,3,SNM000716,717,717.00,1,1,2026-08-24T00:00:00.000
717,20260808,20260531,67740,272,172,97,314,198,2,1,SNM000717,718,718.00,1,1,2026-08-24T00:00:00.000
718,20260628,20260618,77460,194,485,130,80,44,6,4,SNM000718,719,719.00,1,1,2026-08-24T00:00:00.000
719,20260814,20260617,20520,104,207,128,215,180,2,1,SNM000719,720,720.00,1,1,2026-08-24T00:00:00.000
720,20260626,20260617,17160,325,26,238,102,411,2,1,SNM000720,721,721.00,1,1,2026-08-24T00:00:00.000
721,20260709,20260816,80220,308,114,219,235,271,5,4,SNM000721,722,722.00,1,1,2026-08-24T00:00:00.000
722,20260623,20260809,82500,187,338,309,37,148,4,2,SNM000722,723,723.00,1,1,2026-08-24T00:00:00.000
723,20260813,20260603,40980,310,93,141,51,374,8,5,SNM000723,724,724.00,1,1,2026-08-24T00:00:00.000
724,20260726,20260601,85320,223,192,410,427,5,3,5,SNM000724,725,725.00,1,1,2026-08-24T00:00:00.000
725,20260618,20260725,86220,206,283,209,300,237,5,5,SNM000725,726,726.00,1,1,2026-08-24T00:00:00.000
726,20260715,20260823,67320,348,409,411,280,55,1,1,SNM000726,727,727.00,1,1,2026-08-24T00:00:00.000
727,20260625,20260630,480,284,106,422,29,228,4,2,SNM000727,728,728.00,1,1,2026-08-24T00:00:00.000
728,20260817,20260604,70680,100,50,352,199,329,3,4,SNM000728,729,729.00,1,1,2026-08-24T00:00:00.000
729,20260809,20260615,59460,108,41,385,36,225,8,5,SNM000729,730,730.00,1,1,2026-08-24T00:00:00.000
730,20260629,20260721,44940,208,382,180,174,222,7,5,SNM000730,731,731.00,1,1,2026-08-24T00:00:00.000
731,20260529,20260625,18000,146,-1,-1,253,142,6,4,SNM000731,732,732.00,1,1,2026-08-24T00:00:00.000
732,20260812,20260709,48420,110,206,105,399,330,3,2,SNM000732,733,733.00,1,1,2026-08-24T00:00:00.000
733,20260614,20260811,83700,164,496,157,216,235,3,5,SNM000733,734,734.00,1,1,2026-08-24T00:00:00.000
734,20260602,20260710,69720,68,467,451,195,30,3,1,SNM000734,735,735.00,1,1,2026-08-24T00:00:00.000
735,20260630,20260715,42120,72,392,113,29,56,7,3,SNM000735,736,736.00,1,1,2026-08-24T00:00:00.000
736,20260724,20260817,35940,182,66,56,331,274,6,4,SNM000736,737,737.00,1,1,2026-08-24T00:00:00.000
737,20260802,20260824,70320,248,175,363,74,246,2,3,SNM000737,738,738.00,1,1,2026-08-24T00:00:00.000
738,20260626,20260721,34560,160,440,157,28,15,3,2,SNM000738,739,739.00,1,1,2026-08-24T00:00:00.000
739,20260714,20260623,81240,315,60,121,370,387,6,4,SNM000739,740,740.00,1,1,2026-08-24T00:00:00.000
740,20260819,20260808,39600,203,85,429,400,203,8,2,SNM000740,741,741.00,1,1,2026-08-24T00:00:00.000
741,20260711,20260709,12660,223,189,369,175,38,2,2,SNM000741,742,742.00,1,1,2026-08-24T00:00:00.000
742,20260715,20260606,36600,97,455,307,282,357,6,1,SNM000742,743,743.00,1,1,2026-08-24T00:00:00.000
743,20260816,20260717,54000,308,280,299,362,419,2,4,SNM000743,744,744.00,1,1,2026-08-24T00:00:00.000
744,20260615,20260718,33420,37,53,355,109,219,6,2,SNM000744,745,745.00,1,1,2026-08-24T00:00:00.000
745,20260806,20260620,82680,288,458,155,234,430,2,2,SNM000745,746,746.00,1,1,2026-08-24T00:00:00.000
746,20260819,20260712,1980,99,435,338,266,388,3,1,SNM000746,747,747.00,1,1,2026-08-24T00:00:00.000
747,20260630,20260805,2940,168,414,27,163,343,2,1,SNM000747,748,748.00,1,1,2026-08-24T00:00:00.000
748,20260625,20260617,38280,125,-1,-1,392,235,1,5,SNM000748,749,749.00,1,1,2026-08-24T00:00:00.000
749,20260712,20260706,31740,120,316,254,267,340,2,1,SNM000749,750,750.00,1,1,2026-08-24T00:00:00.000
750,20260614,20260613,60900,137,316,273,125,413,2,2,SNM000750,751,751.00,1,1,2026-08-24T00:00:00.000
751,20260823,20260705,16740,287,234,408,266,420,8,5,SNM000751,752,752.00,1,1,2026-08-24T00:00:00.000
752,20260711,20260629,47820,288,373,105,309,417,1,3,SNM000752,753,753.00,1,1,2026-08-24T00:00:00.000
753,20260602,20260731,31620,40,25,6,444,384,2,1,SNM000753,754,754.00,1,1,2026-08-24T00:00:00.000
754,20260704,20260824,45540,172,418,385,277,108,6,4,SNM000754,755,755.00,1,1,2026-08-24T00:00:00.000
755,20260815,20260718,79620,131,302,284,194,500,3,4,SNM000755,756,756.00,1,1,2026-08-24T00:00:00.000
756,20260528,20260707,61140,163,208,446,396,433,7,1,SNM000756,757,757.00,1,1,2026-08-24T00:00:00.000
757,20260815,20260630,75240,332,43,118,356,397,5,1,SNM000757,758,758.00,1,1,2026-08-24T00:00:00.000
758,20260801,20260622,84300,80,62,238,85,194,5,3,SNM000758,759,759.00,1,1,2026-08-24T00:00:00.000
759,20260814,20260614,51420,242,319,440,199,66,8,4,SNM000759,760,760.00,1,1,2026-08-24T00:00:00.000
760,20260703,20260805,81360,296,452,260,234,241,2,5,SNM000760,761,761.00,1,1,2026-08-24T00:00:00.000
761,20260709,20260824,52800,278,148,484,221,230,3,2,SNM000761,762,762.00,1,1,2026-08-24T00:00:00.000
762,20260817,20260705,22200,286,88,217,196,496,8,3,SNM000762,763,763.00,1,1,2026-08-24T00:00:00.000
763,20260703,20260613,55860,336,401,121,330,403,8,3,SNM000763,764,764.00,1,1,2026-08-24T00:00:00.000
764,20260714,20260722,85680,163,466,472,373,124,5,1,SNM000764,765,765.00,1,1,2026-08-24T00:00:00.000
765,20260608,20260803,38520,345,-1,-1,270,316,8,3,SNM000765,766,766.00,1,1,2026-08-24T00:00:00.000
766,20260808,20260726,29400,261,238,283,419,107,3,5,SNM000766,767,767.00,1,1,2026-08-24T00:00:00.000
767,20260712,20260801,31200,193,45,271,16,451,2,1,SNM000767,768,768.00,1,1,2026-08-24T00:00:00.000
768,20260703,20260703,56700,141,168,168,35,346,7,4,SNM000768,769,769.00,1,1,2026-08-24T00:00:00.000
769,20260626,20260727,56700,287,300,449,394,185,4,4,SNM000769,770,770.00,1,1,2026-08-24T00:00:00.000
770,20260814,20260622,73920,302,157,122,430,483,7,2,SNM000770,771,771.00,1,1,2026-08-24T00:00:00.000
771,20260528,20260606,48180,183,483,201,68,303,7,3,SNM000771,772,772.00,1,1,2026-08-24T00:00:00.000
772,20260605,20260724,26400,32,75,162,384,466,2,5,SNM000772,773,773.00,1,1,2026-08-24T00:00:00.000
773,20260813,20260623,42600,294,143,278,380,221,1,5,SNM000773,774,774.00,1,1,2026-08-24T00:00:00.000
774,20260703,20260615,83280,305,499,324,44,69,1,2,SNM000774,775,775.00,1,1,2026-08-24T00:00:00.000
775,20260630,20260625,38820,248,354,284,267,445,3,5,SNM000775,776,776.00,1,1,2026-08-24T00:00:00.000
776,20260821,20260728,13680,184,420,336,26,345,7,2,SNM000776,777,777.00,1,1,2026-08-24T00:00:00.000
777,20260817,20260710,83400,172,455,90,120,439,8,3,SNM000777,778,778.00,1,1,2026-08-24T00:00:00.000
778,20260815,20260616,69780,300,16,386,83,44,6,1,SNM000778,779,779.00,1,1,2026-08-24T00:00:00.000
779,20260629,20260813,26580,210,26,364,285,137,5,1,SNM000779,780,780.00,1,1,2026-08-24T00:00:00.000
780,20260818,20260606,52080,204,379,478,382,189,6,2,SNM000780,781,781.00,1,1,2026-08-24T00:00:00.000
781,20260612,20260613,62340,122,133,38,289,467,6,1,SNM000781,782,782.00,1,1,2026-08-24T00:00:00.000
782,20260625,20260722,4800,239,-1,-1,415,55,7,2,SNM000782,783,783.00,1,1,2026-08-24T00:00:00.000
783,20260819,20260627,82020,341,394,465,435,479,8,3,SNM000783,784,784.00,1,1,2026-08-24T00:00:00.000
784,20260709,20260812,38340,67,18,189,390,85,7,4,SNM000784,785,785.00,1,1,2026-08-24T00:00:00.000
785,20260802,20260725,57180,138,167,308,49,182,2,3,SNM000785,786,786.00,1,1,2026-08-24T00:00:00.000
786,20260823,20260806,83700,259,324,382,266,313,8,4,SNM000786,787,787.00,1,1,2026-08-24T00:00:00.000
787,20260628,20260711,73920,292,197,205,171,404,8,3,SNM000787,788,788.00,1,1,2026-08-24T00:00:00.000
788,20260615,20260604,70800,98,407,368,306,371,1,3,SNM000788,789,789.00,1,1,2026-08-24T00:00:00.000
789,20260619,20260623,62880,53,462,191,365,191,6,1,SNM000789,790,790.00,1,1,2026-08-24T00:00:00.000
790,20260628,20260817,68220,193,385,34,69,23,3,4,SNM000790,791,791.00,1,1,2026-08-24T00:00:00.000
791,20260807,20260812,31020,85,87,235,433,498,4,5,SNM000791,792,792.00,1,1,2026-08-24T00:00:00.000
792,20260821,20260621,2460,254,2,395,92,227,5,2,SNM000792,793,793.00,1,1,2026-08-24T00:00:00.000
793,20260813,20260814,50640,209,279,460,369,313,6,5,SNM000793,794,794.00,1,1,2026-08-24T00:00:00.000
794,20260811,20260606,33840,77,340,88,133,309,8,2,SNM000794,795,795.00,1,1,2026-08-24T00:00:00.000
795,20260620,20260714,31740,319,343,293,390,272,7,1,SNM000795,796,796.00,1,1,2026-08-24T00:00:00.000
796,20260823,20260717,34080,152,115,98,52,398,8,5,SNM000796,797,797.00,1,1,2026-08-24T00:00:00.000
797,20260704,20260824,69660,261,41,52,311,244,2,1,SNM000797,798,798.00,1,1,2026-08-24T00:00:00.000
798,20260622,20260725,19620,12,466,91,90,244,4,5,SNM000798,799,799.00,1,1,2026-08-24T00:00:00.000
799,20260805,20260718,19380,317,-1,-1,166,278,1,4,SNM000799,800,800.00,1,1,2026-08-24T00:00:00.000
800,20260618,20260528,52860,115,456,256,440,62,6,3,SNM000800,801,801.00,1,1,2026-08-24T00:00:00.000
801,20260609,20260810,85500,185,335,391,128,35,6,1,SNM000801,802,802.00,1,1,2026-08-24T00:00:00.000
802,20260703,20260812,47760,96,250,211,295,15,5,2,SNM000802,803,803.00,1,1,2026-08-24T00:00:00.000
803,20260601,20260623,75000,82,453,330,20,4,8,2,SNM000803,804,804.00,1,1,2026-08-24T00:00:00.000
804,20260703,20260809,86100,206,382,143,170,307,5,3,SNM000804,805,805.00,1,1,2026-08-24T00:00:00.000
805,20260702,20260626,48780,100,201,222,203,205,8,2,SNM000805,806,806.00,1,1,2026-08-24T00:00:00.000
806,20260807,20260622,66540,288,384,235,412,423,1,4,SNM000806,807,807.00,1,1,2026-08-24T00:00:00.000
807,20260814,20260629,31380,296,191,25,14,226,2,4,SNM000807,808,808.00,1,1,2026-08-24T00:00:00.000
808,20260814,20260724,75900,15,92,457,57,157,4,1,SNM000808,809,809.00,1,1,2026-08-24T00:00:00.000
809,20260722,20260819,66600,52,167,451,239,393,4,4,SNM000809,810,810.00,1,1,2026-08-24T00:00:00.000
810,20260618,20260629,22860,240,114,143,302,115,6,1,SNM000810,811,811.00,1,1,2026-08-24T00:00:00.000
811,20260616,20260810,50760,245,399,215,402,179,6,5,SNM000811,812,812.00,1,1,2026-08-24T00:00:00.000
812,20260619,20260608,19080,278,354,179,275,63,1,4,SNM000812,813,813.00,1,1,2026-08-24T00:00:00.000
813,20260723,20260620,5460,121,175,482,433,359,7,1,SNM000813,814,814.00,1,1,2026-08-24T00:00:00.000
814,20260725,20260610,51300,284,432,239,96,178,5,5,SNM000814,815,815.00,1,1,2026-08-24T00:00:00.000
815,20260810,20260703,8700,188,293,407,450,75,2,3,SNM000815,816,816.00,1,1,2026-08-24T00:00:00.000
816,20260704,20260625,58260,311,-1,-1,55,289,2,5,SNM000816,817,817.00,1,1,2026-08-24T00:00:00.000
817,20260624,20260729,40440,245,114,207,177,154,6,1,SNM000817,818,818.00,1,1,2026-08-24T00:00:00.000
818,20260718,20260719,73080,350,464,265,168,498,2,5,SNM000818,819,819.00,1,1,2026-08-24T00:00:00.000
819,20260821,20260811,69660,269,184,259,323,442,3,5,SNM000819,820,820.00,1,1,2026-08-24T00:00:00.000
820,20260618,20260621,57780,278,374,264,171,266,6,1,SNM000820,821,821.00,1,1,2026-08-24T00:00:00.000
821,20260614,20260724,52500,186,193,142,397,107,6,2,SNM000821,822,822.00,1,1,2026-08-24T00:00:00.000
822,20260704,20260811,5580,279,409,73,108,309,3,2,SNM000822,823,823.00,1,1,2026-08-24T00:00:00.000
823,20260722,20260601,13620,249,24,152,261,184,2,4,SNM000823,824,824.00,1,1,2026-08-24T00:00:00.000
824,20260623,20260803,3420,345,191,447,126,487,1,1,SNM000824,825,825.00,1,1,2026-08-24T00:00:00.000
825,20260601,20260725,58320,149,30,124,405,356,2,1,SNM000825,826,826.00,1,1,2026-08-24T00:00:00.000
826,20260709,20260617,22740,104,451,272,397,305,4,1,SNM000826,827,827.00,1,1,2026-08-24T00:00:00.000
827,20260806,20260821,39780,183,354,318,380,38,4,5,SNM000827,828,828.00,1,1,2026-08-24T00:00:00.000
828,20260730,20260605,63300,245,492,189,429,16,7,1,SNM000828,829,829.00,1,1,2026-08-24T00:00:00.000
829,20260813,20260622,48060,154,496,465,361,289,5,1,SNM000829,830,830.00,1,1,2026-08-24T00:00:00.000
830,20260527,20260610,37380,199,202,462,163,76,8,3,SNM000830,831,831.00,1,1,2026-08-24T00:00:00.000
831,20260626,20260625,33900,334,261,365,218,94,8,1,SNM000831,832,832.00,1,1,2026-08-24T00:00:00.000
832,20260814,20260814,12840,198,186,141,151,474,4,4,SNM000832,833,833.00,1,1,2026-08-24T00:00:00.000
833,20260806,20260607,360,12,-1,-1,373,65,1,4,SNM000833,834,834.00,1,1,2026-08-24T00:00:00.000
834,20260619,20260616,8400,309,76,390,306,178,2,3,SNM000834,835,835.00,1,1,2026-08-24T00:00:00.000
835,20260619,20260616,26340,50,417,465,187,366,5,1,SNM000835,836,836.00,1,1,2026-08-24T00:00:00.000
836,20260713,20260611,77700,145,38,95,242,211,5,1,SNM000836,837,837.00,1,1,2026-08-24T00:00:00.000
837,20260811,20260601,83580,279,9,60,16,232,4,4,SNM000837,838,838.00,1,1,2026-08-24T00:00:00.000
838,20260603,20260614,20400,222,80,26,352,6,5,1,SNM000838,839,839.00,1,1,2026-08-24T00:00:00.000
839,20260620,20260622,85980,180,105,180,418,131,7,3,SNM000839,840,840.00,1,1,2026-08-24T00:00:00.000
840,20260724,20260603,1080,44,426,119,44,473,1,4,SNM000840,841,841.00,1,1,2026-08-24T00:00:00.000
841,20260802,20260802,82920,19,377,226,126,259,6,1,SNM000841,842,842.00,1,1,2026-08-24T00:00:00.000
842,20260612,20260807,51420,194,104,210,298,403,2,1,SNM000842,843,843.00,1,1,2026-08-24T00:00:00.000
843,20260620,20260722,38760,115,346,352,376,26,1,2,SNM000843,844,844.00,1,1,2026-08-24T00:00:00.000
844,20260726,20260810,10140,129,442,450,328,215,7,2,SNM000844,845,845.00,1,1,2026-08-24T00:00:00.000
845,20260610,20260812,70560,151,9,269,334,332,1,4,SNM000845,846,846.00,1,1,2026-08-24T00:00:00.000
846,20260724,20260606,33360,86,345,96,147,75,2,5,SNM000846,847,847.00,1,1,2026-08-24T00:00:00.000
847,20260817,20260717,13740,99,430,441,363,158,7,4,SNM000847,848,848.00,1,1,2026-08-24T00:00:00.000
848,20260707,20260722,30900,168,266,286,319,18,5,1,SNM000848,849,849.00,1,1,2026-08-24T00:00:00.000
849,20260815,20260626,80700,232,165,301,204,216,8,1,SNM000849,850,850.00,1,1,2026-08-24T00:00:00.000
850,20260617,20260824,22140,320,-1,-1,134,301,5,3,SNM000850,851,851.00,1,1,2026-08-24T00:00:00.000
851,20260813,20260709,9960,155,149,103,275,62,6,1,SNM000851,852,852.00,1,1,2026-08-24T00:00:00.000
852,20260819,20260729,71280,215,309,94,444,28,7,2,SNM000852,853,853.00,1,1,2026-08-24T00:00:00.000
853,20260705,20260703,34560,88,15,339,282,106,4,4,SNM000853,854,854.00,1,1,2026-08-24T00:00:00.000
854,20260718,20260705,83100,261,419,73,273,72,5,5,SNM000854,855,855.00,1,1,2026-08-24T00:00:00.000
855,20260820,20260726,79920,2,2,267,449,111,8,1,SNM000855,856,856.00,1,1,2026-08-24T00:00:00.000
856,20260709,20260810,19860,74,282,350,49,301,4,1,SNM000856,857,857.00,1,1,2026-08-24T00:00:00.000
857,20260603,20260823,26400,247,299,266,150,246,6,1,SNM000857,858,858.00,1,1,2026-08-24T00:00:00.000
858,20260615,20260610,46020,298,134,279,180,393,7,5,SNM000858,859,859.00,1,1,2026-08-24T00:00:00.000
859,20260729,20260601,63420,262,403,387,408,488,5,3,SNM000859,860,860.00,1,1,2026-08-24T00:00:00.000
860,20260818,20260810,42000,269,287,478,66,138,2,5,SNM000860,861,861.00,1,1,2026-08-24T00:00:00.000
861,20260806,20260821,34080,241,33,490,262,224,8,5,SNM000861,862,862.00,1,1,2026-08-24T00:00:00.000
862,20260805,20260731,25860,53,307,373,258,146,6,3,SNM000862,863,863.00,1,1,2026-08-24T00:00:00.000
863,20260530,20260708,65640,110,353,384,67,298,3,5,SNM000863,864,864.00,1,1,2026-08-24T00:00:00.000
864,20260701,20260819,54600,249,71,389,252,132,1,3,SNM000864,865,865.00,1,1,2026-08-24T00:00:00.000
865,20260625,20260701,10440,92,316,382,126,220,6,2,SNM000865,866,866.00,1,1,2026-08-24T00:00:00.000
866,20260603,20260824,16920,220,42,243,94,263,8,5,SNM000866,867,867.00,1,1,2026-08-24T00:00:00.000
867,20260721,20260716,40500,244,-1,-1,37,202,6,3,SNM000867,868,868.00,1,1,2026-08-24T00:00:00.000
868,20260625,20260812,34320,24,358,102,317,17,3,4,SNM000868,869,869.00,1,1,2026-08-24T00:00:00.000
869,20260804,20260707,71640,279,484,218,335,27,7,5,SNM000869,870,870.00,1,1,2026-08-24T00:00:00.000
870,20260703,20260613,57600,313,309,267,63,63,5,3,SNM000870,871,871.00,1,1,2026-08-24T00:00:00.000
871,20260606,20260818,15780,116,474,224,74,492,4,3,SNM000871,872,872.00,1,1,2026-08-24T00:00:00.000
872,20260607,20260702,14040,199,87,31,301,159,2,5,SNM000872,873,873.00,1,1,2026-08-24T00:00:00.000
873,20260715,20260625,6120,152,204,446,234,159,7,5,SNM000873,874,874.00,1,1,2026-08-24T00:00:00.000
874,20260620,20260707,47580,175,44,191,417,243,6,5,SNM000874,875,875.00,1,1,2026-08-24T00:00:00.000
875,20260602,20260812,77100,143,350,379,167,21,7,5,SNM000875,876,876.00,1,1,2026-08-24T00:00:00.000
876,20260712,20260708,72780,55,133,416,159,478,5,3,SNM000876,877,877.00,1,1,2026-08-24T00:00:00.000
877,20260720,20260628,28140,345,306,3,350,384,1,5,SNM000877,878,878.00,1,1,2026-08-24T00:00:00.000
878,20260622,20260531,46980,250,214,472,54,252,4,5,SNM000878,879,879.00,1,1,2026-08-24T00:00:00.000
879,20260703,20260805,3720,162,493,59,310,213,8,3,SNM000879,880,880.00,1,1,2026-08-24T00:00:00.000
880,20260703,20260712,45240,291,125,449,189,448,1,3,SNM000880,881,881.00,1,1,2026-08-24T00:00:00.000
881,20260528,20260601,63480,31,106,419,313,442,7,4,SNM000881,882,882.00,1,1,2026-08-24T00:00:00.000
882,20260819,20260626,73800,320,452,198,128,378,1,4,SNM000882,883,883.00,1,1,2026-08-24T00:00:00.000
883,20260701,20260721,68040,45,45,102,148,262,6,5,SNM000883,884,884.00,1,1,2026-08-24T00:00:00.000
884,20260530,20260814,55440,172,-1,-1,374,54,6,2,SNM000884,885,885.00,1,1,2026-08-24T00:00:00.000
885,20260823,20260728,6840,217,291,449,173,78,3,4,SNM000885,886,886.00,1,1,2026-08-24T00:00:00.000
886,20260715,20260630,29580,203,431,287,348,137,1,2,SNM000886,887,887.00,1,1,2026-08-24T00:00:00.000
887,20260606,20260721,42660,22,272,130,255,1,7,4,SNM000887,888,888.00,1,1,2026-08-24T00:00:00.000
888,20260707,20260808,28680,46,244,156,322,122,6,2,SNM000888,889,889.00,1,1,2026-08-24T00:00:00.000
889,20260609,20260704,69180,235,84,339,271,471,8,1,SNM000889,890,890.00,1,1,2026-08-24T00:00:00.000
890,20260623,20260619,8160,236,58,101,258,434,1,1,SNM000890,891,891.00,1,1,2026-08-24T00:00:00.000
891,20260605,20260814,46440,344,439,377,119,435,5,1,SNM000891,892,892.00,1,1,2026-08-24T00:00:00.000
892,20260803,20260818,38340,224,109,97,397,126,4,1,SNM000892,893,893.00,1,1,2026-08-24T00:00:00.000
893,20260718,20260817,75540,275,463,255,60,493,5,4,SNM000893,894,894.00,1,1,2026-08-24T00:00:00.000
894,20260821,20260815,24600,239,228,50,66,167,3,3,SNM000894,895,895.00,1,1,2026-08-24T00:00:00.000
895,20260819,20260629,86220,64,375,425,446,153,4,3,SNM000895,896,896.00,1,1,2026-08-24T00:00:00.000
896,20260814,20260627,69180,255,242,394,423,9,3,5,SNM000896,897,897.00,1,1,2026-08-24T00:00:00.000
897,20260601,20260630,46680,34,352,271,345,79,5,2,SNM000897,898,898.00,1,1,2026-08-24T00:00:00.000
898,20260817,20260617,86040,145,335,137,9,349,5,1,SNM000898,899,899.00,1,1,2026-08-24T00:00:00.000
899,20260629,20260811,41640,88,239,346,80,374,3,3,SNM000899,900,900.00,1,1,2026-08-24T00:00:00.000
900,20260622,20260712,32400,96,391,403,364,324,5,1,SNM000900,901,901.00,1,1,2026-08-24T00:00:00.000
901,20260811,20260814,9840,18,-1,-1,191,310,4,1,SNM000901,902,902.00,1,1,2026-08-24T00:00:00.000
902,20260728,20260621,76980,49,462,456,25,227,6,1,SNM000902,903,903.00,1,1,2026-08-24T00:00:00.000
903,20260704,20260626,49560,304,27,439,385,314,1,4,SNM000903,904,904.00,1,1,2026-08-24T00:00:00.000
904,20260719,20260602,14640,45,255,194,125,264,4,5,SNM000904,905,905.00,1,1,2026-08-24T00:00:00.000
905,20260609,20260820,13740,180,331,128,290,312,3,5,SNM000905,906,906.00,1,1,2026-08-24T00:00:00.000
906,20260701,20260611,18360,313,252,448,43,429,5,1,SNM000906,907,907.00,1,1,2026-08-24T00:00:00.000
907,20260812,20260724,47880,206,21,49,132,208,3,5,SNM000907,908,908.00,1,1,2026-08-24T00:00:00.000
908,20260625,20260708,42360,254,305,22,307,124,8,2,SNM000908,909,909.00,1,1,2026-08-24T00:00:00.000
909,20260529,20260717,55020,30,435,355,91,24,1,4,SNM000909,910,910.00,1,1,2026-08-24T00:00:00.000
910,20260725,20260815,23220,155,234,275,126,320,7,3,SNM000910,911,911.00,1,1,2026-08-24T00:00:00.000
911,20260813,20260602,53220,197,352,429,404,454,8,3,SNM000911,912,912.00,1,1,2026-08-24T00:00:00.000
912,20260725,20260821,9300,327,153,185,371,54,1,1,SNM000912,913,913.00,1,1,2026-08-24T00:00:00.000
913,20260706,20260531,41460,208,399,317,135,352,7,4,SNM000913,914,914.00,1,1,2026-08-24T00:00:00.000
914,20260812,20260625,29940,329,241,199,74,24,8,2,SNM000914,915,915.00,1,1,2026-08-24T00:00:00.000
915,20260803,20260610,76860,67,27,419,255,427,7,5,SNM000915,916,916.00,1,1,2026-08-24T00:00:00.000
916,20260725,20260608,11760,66,310,356,288,147,6,2,SNM000916,917,917.00,1,1,2026-08-24T00:00:00.000
917,20260815,20260703,74460,10,158,481,11,296,8,4,SNM000917,918,918.00,1,1,2026-08-24T00:00:00.000
918,20260528,20260619,2520,184,-1,-1,139,288,6,3,SNM000918,919,919.00,1,1,2026-08-24T00:00:00.000
919,20260602,20260703,19020,349,266,455,221,108,8,2,SNM000919,920,920.00,1,1,2026-08-24T00:00:00.000
920,20260628,20260626,71700,291,460,189,172,474,8,3,SNM000920,921,921.00,1,1,2026-08-24T00:00:00.000
921,20260803,20260608,15060,235,416,7,85,212,4,3,SNM000921,922,922.00,1,1,2026-08-24T00:00:00.000
922,20260821,20260621,21360,91,287,121,297,117,3,1,SNM000922,923,923.00,1,1,2026-08-24T00:00:00.000
923,20260622,20260806,31740,4,169,143,241,366,8,2,SNM000923,924,924.00,1,1,2026-08-24T00:00:00.000
924,20260719,20260804,46020,281,198,499,112,253,2,2,SNM000924,925,925.00,1,1,2026-08-24T00:00:00.000
925,20260723,20260711,84840,339,122,222,98,149,6,1,SNM000925,926,926.00,1,1,2026-08-24T00:00:00.000
926,20260722,20260821,10680,177,485,114,398,289,8,1,SNM000926,927,927.00,1,1,2026-08-24T00:00:00.000
927,20260701,20260824,39420,196,121,164,207,254,8,2,SNM000927,928,928.00,1,1,2026-08-24T00:00:00.000
928,20260606,20260730,52620,237,180,166,351,247,5,5,SNM000928,929,929.00,1,1,2026-08-24T00:00:00.000
929,20260823,20260809,61200,296,314,369,446,163,7,4,SNM000929,930,930.00,1,1,2026-08-24T00:00:00.000
