SalesOrderAllocationKey,AllocationDateKey,PromiseShipDateKey,AllocationTimeOfDayKey,SalesOrderLineKey,SalesFulfillmentPromiseKey,ProductKey,FulfillmentPlantKey,SalesAllocationStatusKey,UnitOfMeasureKey,AllocationDocumentNumber,RequestedQuantity,AllocatedQuantity,UnallocatedQuantity,SourceSystemKey,BatchId,LoadedAtUtc
1036,20260624,20260628,59340,470,476,304,116,5,6,SOA001036,725.3000,725.3000,725.3000,1,1,2026-08-24T00:00:00.000
1037,20260611,20260814,83160,342,112,196,252,9,5,SOA001037,726.0000,726.0000,726.0000,1,1,2026-08-24T00:00:00.000
1038,20260731,20260623,52500,395,316,184,243,6,2,SOA001038,726.7000,726.7000,726.7000,1,1,2026-08-24T00:00:00.000
1039,20260603,20260722,6780,395,335,68,169,9,2,SOA001039,727.4000,727.4000,727.4000,1,1,2026-08-24T00:00:00.000
1040,20260806,20260706,79860,358,271,254,163,1,6,SOA001040,728.1000,728.1000,728.1000,1,1,2026-08-24T00:00:00.000
1041,20260704,20260809,69660,279,408,147,255,7,1,SOA001041,728.8000,728.8000,728.8000,1,1,2026-08-24T00:00:00.000
1042,20260615,20260811,30840,418,223,381,189,10,6,SOA001042,729.5000,729.5000,729.5000,1,1,2026-08-24T00:00:00.000
1043,20260822,20260713,14220,453,375,228,189,3,3,SOA001043,730.2000,730.2000,730.2000,1,1,2026-08-24T00:00:00.000
1044,20260710,20260527,21540,102,216,308,149,6,6,SOA001044,730.9000,730.9000,730.9000,1,1,2026-08-24T00:00:00.000
1045,20260607,20260615,42780,47,372,369,50,8,7,SOA001045,731.6000,731.6000,731.6000,1,1,2026-08-24T00:00:00.000
1046,20260709,20260712,840,450,166,407,197,3,3,SOA001046,732.3000,732.3000,732.3000,1,1,2026-08-24T00:00:00.000
1047,20260704,20260613,46740,224,430,316,201,5,4,SOA001047,733.0000,733.0000,733.0000,1,1,2026-08-24T00:00:00.000
1048,20260630,20260617,20100,259,71,271,230,2,5,SOA001048,733.7000,733.7000,733.7000,1,1,2026-08-24T00:00:00.000
1049,20260802,20260529,38460,125,321,12,298,10,3,SOA001049,734.4000,734.4000,734.4000,1,1,2026-08-24T00:00:00.000
1050,20260814,20260625,8640,242,289,295,292,4,7,SOA001050,735.1000,735.1000,735.1000,1,1,2026-08-24T00:00:00.000
1051,20260818,20260709,76380,107,429,347,71,7,5,SOA001051,735.8000,735.8000,735.8000,1,1,2026-08-24T00:00:00.000
1052,20260528,20260818,35160,74,302,134,233,10,4,SOA001052,736.5000,736.5000,736.5000,1,1,2026-08-24T00:00:00.000
1053,20260714,20260815,41400,220,420,88,116,6,4,SOA001053,737.2000,737.2000,737.2000,1,1,2026-08-24T00:00:00.000
1054,20260613,20260616,81840,121,109,67,204,9,4,SOA001054,737.9000,737.9000,737.9000,1,1,2026-08-24T00:00:00.000
1055,20260710,20260728,49560,298,108,318,238,8,5,SOA001055,738.6000,738.6000,738.6000,1,1,2026-08-24T00:00:00.000
1056,20260709,20260528,50520,95,171,248,83,3,6,SOA001056,739.3000,739.3000,739.3000,1,1,2026-08-24T00:00:00.000
1057,20260819,20260821,4980,257,232,466,17,7,5,SOA001057,740.0000,740.0000,740.0000,1,1,2026-08-24T00:00:00.000
1058,20260812,20260601,69780,1,252,101,290,7,1,SOA001058,740.7000,740.7000,740.7000,1,1,2026-08-24T00:00:00.000
1059,20260606,20260817,57240,9,257,193,31,4,4,SOA001059,741.4000,741.4000,741.4000,1,1,2026-08-24T00:00:00.000
1060,20260805,20260613,85380,363,266,273,51,6,6,SOA001060,742.1000,742.1000,742.1000,1,1,2026-08-24T00:00:00.000
1061,20260721,20260607,480,354,353,333,5,1,5,SOA001061,742.8000,742.8000,742.8000,1,1,2026-08-24T00:00:00.000
1062,20260723,20260821,20940,86,421,291,26,5,7,SOA001062,743.5000,743.5000,743.5000,1,1,2026-08-24T00:00:00.000
1063,20260731,20260814,53040,404,18,480,2,4,3,SOA001063,744.2000,744.2000,744.2000,1,1,2026-08-24T00:00:00.000
1064,20260531,20260704,69960,345,240,420,189,9,2,SOA001064,744.9000,744.9000,744.9000,1,1,2026-08-24T00:00:00.000
1065,20260529,20260723,33900,138,388,355,259,5,3,SOA001065,745.6000,745.6000,745.6000,1,1,2026-08-24T00:00:00.000
1066,20260617,20260716,21720,92,268,103,206,6,3,SOA001066,746.3000,746.3000,746.3000,1,1,2026-08-24T00:00:00.000
1067,20260818,20260609,62760,243,254,175,204,10,6,SOA001067,747.0000,747.0000,747.0000,1,1,2026-08-24T00:00:00.000
1068,20260624,20260810,63180,320,33,9,79,2,1,SOA001068,747.7000,747.7000,747.7000,1,1,2026-08-24T00:00:00.000
1069,20260606,20260629,47520,497,421,455,242,5,4,SOA001069,748.4000,748.4000,748.4000,1,1,2026-08-24T00:00:00.000
1070,20260807,20260609,84060,352,429,45,226,6,5,SOA001070,749.1000,749.1000,749.1000,1,1,2026-08-24T00:00:00.000
1071,20260822,20260719,32340,302,357,227,7,7,3,SOA001071,749.8000,749.8000,749.8000,1,1,2026-08-24T00:00:00.000
1072,20260730,20260703,18540,301,284,458,331,10,6,SOA001072,750.5000,750.5000,750.5000,1,1,2026-08-24T00:00:00.000
1073,20260710,20260719,73620,55,234,242,154,1,1,SOA001073,751.2000,751.2000,751.2000,1,1,2026-08-24T00:00:00.000
1074,20260622,20260604,25740,37,16,174,301,1,2,SOA001074,751.9000,751.9000,751.9000,1,1,2026-08-24T00:00:00.000
1075,20260812,20260621,78660,237,78,353,270,9,1,SOA001075,752.6000,752.6000,752.6000,1,1,2026-08-24T00:00:00.000
1076,20260818,20260622,11520,259,471,490,239,9,5,SOA001076,753.3000,753.3000,753.3000,1,1,2026-08-24T00:00:00.000
1077,20260713,20260805,2280,183,488,315,240,9,1,SOA001077,754.0000,754.0000,754.0000,1,1,2026-08-24T00:00:00.000
1078,20260626,20260812,33600,262,384,487,161,4,5,SOA001078,754.7000,754.7000,754.7000,1,1,2026-08-24T00:00:00.000
1079,20260623,20260812,76200,161,443,316,15,7,1,SOA001079,755.4000,755.4000,755.4000,1,1,2026-08-24T00:00:00.000
1080,20260530,20260629,31500,409,89,183,106,2,7,SOA001080,756.1000,756.1000,756.1000,1,1,2026-08-24T00:00:00.000
1081,20260604,20260630,45660,275,81,255,143,2,6,SOA001081,756.8000,756.8000,756.8000,1,1,2026-08-24T00:00:00.000
1082,20260527,20260718,29940,28,448,225,76,6,1,SOA001082,757.5000,757.5000,757.5000,1,1,2026-08-24T00:00:00.000
1083,20260618,20260614,35700,321,491,293,41,7,5,SOA001083,758.2000,758.2000,758.2000,1,1,2026-08-24T00:00:00.000
1084,20260611,20260609,1500,76,330,10,23,7,5,SOA001084,758.9000,758.9000,758.9000,1,1,2026-08-24T00:00:00.000
1085,20260807,20260707,45420,265,469,98,77,7,4,SOA001085,759.6000,759.6000,759.6000,1,1,2026-08-24T00:00:00.000
1086,20260814,20260719,45960,418,497,47,132,6,2,SOA001086,760.3000,760.3000,760.3000,1,1,2026-08-24T00:00:00.000
1087,20260630,20260622,53280,53,283,495,258,10,3,SOA001087,761.0000,761.0000,761.0000,1,1,2026-08-24T00:00:00.000
1088,20260619,20260715,8580,243,174,434,38,6,4,SOA001088,761.7000,761.7000,761.7000,1,1,2026-08-24T00:00:00.000
1089,20260808,20260806,48540,388,235,494,65,4,5,SOA001089,762.4000,762.4000,762.4000,1,1,2026-08-24T00:00:00.000
1090,20260630,20260823,45420,416,34,360,53,10,5,SOA001090,763.1000,763.1000,763.1000,1,1,2026-08-24T00:00:00.000
1091,20260625,20260802,59640,236,229,294,103,6,3,SOA001091,763.8000,763.8000,763.8000,1,1,2026-08-24T00:00:00.000
1092,20260728,20260813,71520,98,314,111,50,3,4,SOA001092,764.5000,764.5000,764.5000,1,1,2026-08-24T00:00:00.000
1093,20260527,20260717,48840,400,104,491,133,3,7,SOA001093,765.2000,765.2000,765.2000,1,1,2026-08-24T00:00:00.000
1094,20260713,20260729,13080,101,154,110,227,7,2,SOA001094,765.9000,765.9000,765.9000,1,1,2026-08-24T00:00:00.000
1095,20260720,20260602,54960,277,364,308,307,10,6,SOA001095,766.6000,766.6000,766.6000,1,1,2026-08-24T00:00:00.000
1096,20260620,20260602,5700,348,33,405,296,9,5,SOA001096,767.3000,767.3000,767.3000,1,1,2026-08-24T00:00:00.000
1097,20260615,20260625,49800,208,265,184,199,1,3,SOA001097,768.0000,768.0000,768.0000,1,1,2026-08-24T00:00:00.000
1098,20260817,20260717,52860,454,190,163,91,4,5,SOA001098,768.7000,768.7000,768.7000,1,1,2026-08-24T00:00:00.000
1099,20260531,20260618,75000,482,146,174,254,9,2,SOA001099,769.4000,769.4000,769.4000,1,1,2026-08-24T00:00:00.000
1100,20260727,20260713,31380,45,384,231,156,8,4,SOA001100,770.1000,770.1000,770.1000,1,1,2026-08-24T00:00:00.000
1101,20260615,20260804,76620,296,375,457,317,4,2,SOA001101,770.8000,770.8000,770.8000,1,1,2026-08-24T00:00:00.000
1102,20260725,20260815,43020,497,479,35,266,2,4,SOA001102,771.5000,771.5000,771.5000,1,1,2026-08-24T00:00:00.000
1103,20260718,20260803,58320,202,429,311,276,5,4,SOA001103,772.2000,772.2000,772.2000,1,1,2026-08-24T00:00:00.000
1104,20260726,20260605,50400,96,253,253,278,9,2,SOA001104,772.9000,772.9000,772.9000,1,1,2026-08-24T00:00:00.000
1105,20260610,20260721,56040,425,301,318,111,1,7,SOA001105,773.6000,773.6000,773.6000,1,1,2026-08-24T00:00:00.000
1106,20260803,20260805,15540,268,414,141,346,10,4,SOA001106,774.3000,774.3000,774.3000,1,1,2026-08-24T00:00:00.000
1107,20260716,20260714,9900,374,347,223,268,10,4,SOA001107,775.0000,775.0000,775.0000,1,1,2026-08-24T00:00:00.000
1108,20260818,20260806,79320,268,434,438,18,3,4,SOA001108,775.7000,775.7000,775.7000,1,1,2026-08-24T00:00:00.000
1109,20260708,20260606,5400,452,136,35,113,4,2,SOA001109,776.4000,776.4000,776.4000,1,1,2026-08-24T00:00:00.000
1110,20260725,20260724,23820,228,211,153,88,7,7,SOA001110,777.1000,777.1000,777.1000,1,1,2026-08-24T00:00:00.000
1111,20260801,20260529,8100,89,44,241,311,5,7,SOA001111,777.8000,777.8000,777.8000,1,1,2026-08-24T00:00:00.000
1112,20260626,20260813,5820,284,50,76,252,7,2,SOA001112,778.5000,778.5000,778.5000,1,1,2026-08-24T00:00:00.000
1113,20260625,20260726,45720,112,41,118,42,10,4,SOA001113,779.2000,779.2000,779.2000,1,1,2026-08-24T00:00:00.000
1114,20260718,20260725,22380,177,183,160,327,7,1,SOA001114,779.9000,779.9000,779.9000,1,1,2026-08-24T00:00:00.000
1115,20260817,20260817,43860,1,274,80,135,9,1,SOA001115,780.6000,780.6000,780.6000,1,1,2026-08-24T00:00:00.000
1116,20260716,20260626,65400,234,86,478,245,7,2,SOA001116,781.3000,781.3000,781.3000,1,1,2026-08-24T00:00:00.000
1117,20260725,20260602,4020,39,164,143,285,9,7,SOA001117,782.0000,782.0000,782.0000,1,1,2026-08-24T00:00:00.000
1118,20260528,20260720,42480,216,385,117,163,2,4,SOA001118,782.7000,782.7000,782.7000,1,1,2026-08-24T00:00:00.000
1119,20260727,20260724,39120,177,65,405,76,7,3,SOA001119,783.4000,783.4000,783.4000,1,1,2026-08-24T00:00:00.000
1120,20260815,20260803,21120,138,372,422,62,10,7,SOA001120,784.1000,784.1000,784.1000,1,1,2026-08-24T00:00:00.000
1121,20260626,20260721,49620,224,329,30,217,7,2,SOA001121,784.8000,784.8000,784.8000,1,1,2026-08-24T00:00:00.000
1122,20260802,20260623,8100,36,188,107,39,1,7,SOA001122,785.5000,785.5000,785.5000,1,1,2026-08-24T00:00:00.000
1123,20260601,20260614,43080,433,423,158,338,7,3,SOA001123,786.2000,786.2000,786.2000,1,1,2026-08-24T00:00:00.000
1124,20260818,20260629,16500,218,244,18,292,8,5,SOA001124,786.9000,786.9000,786.9000,1,1,2026-08-24T00:00:00.000
1125,20260726,20260713,12240,325,175,296,128,1,5,SOA001125,787.6000,787.6000,787.6000,1,1,2026-08-24T00:00:00.000
1126,20260612,20260616,3720,227,191,359,34,1,4,SOA001126,788.3000,788.3000,788.3000,1,1,2026-08-24T00:00:00.000
1127,20260811,20260731,64860,270,341,214,245,3,2,SOA001127,789.0000,789.0000,789.0000,1,1,2026-08-24T00:00:00.000
1128,20260714,20260816,36000,483,8,220,341,9,4,SOA001128,789.7000,789.7000,789.7000,1,1,2026-08-24T00:00:00.000
1129,20260821,20260601,18060,281,98,208,154,4,7,SOA001129,790.4000,790.4000,790.4000,1,1,2026-08-24T00:00:00.000
1130,20260610,20260605,33660,3,486,94,21,10,6,SOA001130,791.1000,791.1000,791.1000,1,1,2026-08-24T00:00:00.000
1131,20260807,20260806,12600,53,116,150,118,6,5,SOA001131,791.8000,791.8000,791.8000,1,1,2026-08-24T00:00:00.000
1132,20260821,20260728,28680,456,356,164,177,9,1,SOA001132,792.5000,792.5000,792.5000,1,1,2026-08-24T00:00:00.000
1133,20260731,20260819,50520,19,209,135,214,6,2,SOA001133,793.2000,793.2000,793.2000,1,1,2026-08-24T00:00:00.000
1134,20260731,20260630,67500,393,241,51,325,7,6,SOA001134,793.9000,793.9000,793.9000,1,1,2026-08-24T00:00:00.000
1135,20260609,20260616,34200,478,18,327,78,3,4,SOA001135,794.6000,794.6000,794.6000,1,1,2026-08-24T00:00:00.000
1136,20260821,20260806,53940,35,450,304,334,3,3,SOA001136,795.3000,795.3000,795.3000,1,1,2026-08-24T00:00:00.000
1137,20260630,20260807,63480,341,419,314,47,8,2,SOA001137,796.0000,796.0000,796.0000,1,1,2026-08-24T00:00:00.000
1138,20260725,20260810,3060,252,467,269,226,9,1,SOA001138,796.7000,796.7000,796.7000,1,1,2026-08-24T00:00:00.000
1139,20260823,20260705,20280,65,343,288,201,4,6,SOA001139,797.4000,797.4000,797.4000,1,1,2026-08-24T00:00:00.000
1140,20260712,20260814,45060,318,198,80,113,3,2,SOA001140,798.1000,798.1000,798.1000,1,1,2026-08-24T00:00:00.000
1141,20260625,20260721,26580,313,154,336,114,3,1,SOA001141,798.8000,798.8000,798.8000,1,1,2026-08-24T00:00:00.000
1142,20260718,20260609,8040,289,92,117,281,6,5,SOA001142,799.5000,799.5000,799.5000,1,1,2026-08-24T00:00:00.000
1143,20260701,20260626,25200,256,30,82,8,10,4,SOA001143,800.2000,800.2000,800.2000,1,1,2026-08-24T00:00:00.000
1144,20260608,20260612,19320,365,186,379,273,5,2,SOA001144,800.9000,800.9000,800.9000,1,1,2026-08-24T00:00:00.000
1145,20260624,20260728,67080,343,217,113,126,10,6,SOA001145,801.6000,801.6000,801.6000,1,1,2026-08-24T00:00:00.000
1146,20260806,20260701,36600,404,198,121,339,9,2,SOA001146,802.3000,802.3000,802.3000,1,1,2026-08-24T00:00:00.000
1147,20260611,20260530,59280,264,149,491,141,2,5,SOA001147,803.0000,803.0000,803.0000,1,1,2026-08-24T00:00:00.000
1148,20260731,20260626,23340,196,98,415,206,8,5,SOA001148,803.7000,803.7000,803.7000,1,1,2026-08-24T00:00:00.000
1149,20260529,20260711,82020,111,229,110,50,3,5,SOA001149,804.4000,804.4000,804.4000,1,1,2026-08-24T00:00:00.000
1150,20260730,20260709,66660,265,3,85,313,2,5,SOA001150,805.1000,805.1000,805.1000,1,1,2026-08-24T00:00:00.000
1151,20260601,20260603,17160,28,288,107,335,9,2,SOA001151,805.8000,805.8000,805.8000,1,1,2026-08-24T00:00:00.000
1152,20260627,20260818,81240,393,71,398,161,6,6,SOA001152,806.5000,806.5000,806.5000,1,1,2026-08-24T00:00:00.000
1153,20260606,20260609,56220,396,270,354,113,2,3,SOA001153,807.2000,807.2000,807.2000,1,1,2026-08-24T00:00:00.000
1154,20260601,20260810,8640,425,227,168,116,5,1,SOA001154,807.9000,807.9000,807.9000,1,1,2026-08-24T00:00:00.000
1155,20260810,20260529,13980,347,272,393,249,7,1,SOA001155,808.6000,808.6000,808.6000,1,1,2026-08-24T00:00:00.000
1156,20260806,20260721,62160,428,96,208,95,6,1,SOA001156,809.3000,809.3000,809.3000,1,1,2026-08-24T00:00:00.000
1157,20260628,20260811,19800,290,234,54,348,6,4,SOA001157,810.0000,810.0000,810.0000,1,1,2026-08-24T00:00:00.000
1158,20260702,20260815,31320,255,81,242,116,6,2,SOA001158,810.7000,810.7000,810.7000,1,1,2026-08-24T00:00:00.000
1159,20260802,20260607,27480,79,395,247,339,8,3,SOA001159,811.4000,811.4000,811.4000,1,1,2026-08-24T00:00:00.000
1160,20260724,20260616,80760,276,343,352,190,2,6,SOA001160,812.1000,812.1000,812.1000,1,1,2026-08-24T00:00:00.000
1161,20260728,20260615,54360,393,313,456,82,7,7,SOA001161,812.8000,812.8000,812.8000,1,1,2026-08-24T00:00:00.000
1162,20260603,20260622,39600,96,299,175,172,3,7,SOA001162,813.5000,813.5000,813.5000,1,1,2026-08-24T00:00:00.000
1163,20260608,20260718,27240,112,240,416,273,9,6,SOA001163,814.2000,814.2000,814.2000,1,1,2026-08-24T00:00:00.000
1164,20260815,20260624,12360,473,175,467,32,9,7,SOA001164,814.9000,814.9000,814.9000,1,1,2026-08-24T00:00:00.000
1165,20260626,20260805,69960,142,338,496,258,4,1,SOA001165,815.6000,815.6000,815.6000,1,1,2026-08-24T00:00:00.000
1166,20260721,20260623,27360,96,234,194,117,1,1,SOA001166,816.3000,816.3000,816.3000,1,1,2026-08-24T00:00:00.000
1167,20260707,20260804,5700,369,16,29,226,8,5,SOA001167,817.0000,817.0000,817.0000,1,1,2026-08-24T00:00:00.000
1168,20260617,20260603,1980,434,15,293,95,9,6,SOA001168,817.7000,817.7000,817.7000,1,1,2026-08-24T00:00:00.000
1169,20260721,20260822,62460,233,92,23,16,6,3,SOA001169,818.4000,818.4000,818.4000,1,1,2026-08-24T00:00:00.000
1170,20260603,20260813,46200,35,403,370,93,9,3,SOA001170,819.1000,819.1000,819.1000,1,1,2026-08-24T00:00:00.000
1171,20260801,20260527,51540,39,44,460,47,6,2,SOA001171,819.8000,819.8000,819.8000,1,1,2026-08-24T00:00:00.000
1172,20260814,20260729,13800,277,18,445,228,1,7,SOA001172,820.5000,820.5000,820.5000,1,1,2026-08-24T00:00:00.000
1173,20260628,20260724,81900,283,207,336,71,1,6,SOA001173,821.2000,821.2000,821.2000,1,1,2026-08-24T00:00:00.000
1174,20260625,20260610,19560,327,175,495,263,9,7,SOA001174,821.9000,821.9000,821.9000,1,1,2026-08-24T00:00:00.000
1175,20260817,20260528,39240,455,114,307,311,4,2,SOA001175,822.6000,822.6000,822.6000,1,1,2026-08-24T00:00:00.000
1176,20260616,20260709,67080,397,364,276,77,2,3,SOA001176,823.3000,823.3000,823.3000,1,1,2026-08-24T00:00:00.000
1177,20260802,20260719,27660,10,488,227,130,8,1,SOA001177,824.0000,824.0000,824.0000,1,1,2026-08-24T00:00:00.000
1178,20260810,20260815,20340,278,251,189,121,7,3,SOA001178,824.7000,824.7000,824.7000,1,1,2026-08-24T00:00:00.000
1179,20260611,20260623,45000,117,99,136,154,4,5,SOA001179,825.4000,825.4000,825.4000,1,1,2026-08-24T00:00:00.000
1180,20260610,20260709,78540,148,70,493,144,5,2,SOA001180,826.1000,826.1000,826.1000,1,1,2026-08-24T00:00:00.000
1181,20260726,20260611,6240,314,284,442,230,8,4,SOA001181,826.8000,826.8000,826.8000,1,1,2026-08-24T00:00:00.000
1182,20260711,20260624,64980,68,155,398,324,9,5,SOA001182,827.5000,827.5000,827.5000,1,1,2026-08-24T00:00:00.000
1183,20260723,20260720,62160,376,487,76,242,2,4,SOA001183,828.2000,828.2000,828.2000,1,1,2026-08-24T00:00:00.000
1184,20260622,20260612,58020,91,477,301,86,8,7,SOA001184,828.9000,828.9000,828.9000,1,1,2026-08-24T00:00:00.000
1185,20260701,20260713,27720,24,362,347,43,9,1,SOA001185,829.6000,829.6000,829.6000,1,1,2026-08-24T00:00:00.000
1186,20260717,20260629,72360,461,3,103,297,10,7,SOA001186,830.3000,830.3000,830.3000,1,1,2026-08-24T00:00:00.000
1187,20260627,20260610,18780,28,275,395,26,4,7,SOA001187,831.0000,831.0000,831.0000,1,1,2026-08-24T00:00:00.000
1188,20260706,20260529,54000,116,257,56,191,2,6,SOA001188,831.7000,831.7000,831.7000,1,1,2026-08-24T00:00:00.000
1189,20260630,20260804,61920,222,465,254,319,1,1,SOA001189,832.4000,832.4000,832.4000,1,1,2026-08-24T00:00:00.000
1190,20260812,20260610,48240,206,169,49,69,7,4,SOA001190,833.1000,833.1000,833.1000,1,1,2026-08-24T00:00:00.000
1191,20260610,20260704,58980,8,380,304,71,4,7,SOA001191,833.8000,833.8000,833.8000,1,1,2026-08-24T00:00:00.000
1192,20260616,20260727,33840,47,430,338,125,6,7,SOA001192,834.5000,834.5000,834.5000,1,1,2026-08-24T00:00:00.000
1193,20260608,20260718,59400,396,406,30,153,6,5,SOA001193,835.2000,835.2000,835.2000,1,1,2026-08-24T00:00:00.000
1194,20260530,20260702,82440,221,367,65,85,9,3,SOA001194,835.9000,835.9000,835.9000,1,1,2026-08-24T00:00:00.000
1195,20260713,20260814,26700,453,491,376,101,9,1,SOA001195,836.6000,836.6000,836.6000,1,1,2026-08-24T00:00:00.000
1196,20260610,20260801,10500,256,314,320,345,7,6,SOA001196,837.3000,837.3000,837.3000,1,1,2026-08-24T00:00:00.000
1197,20260626,20260801,29700,318,320,325,46,5,1,SOA001197,838.0000,838.0000,838.0000,1,1,2026-08-24T00:00:00.000
1198,20260617,20260530,85200,94,268,37,261,9,2,SOA001198,838.7000,838.7000,838.7000,1,1,2026-08-24T00:00:00.000
1199,20260530,20260528,36120,140,408,309,271,3,3,SOA001199,839.4000,839.4000,839.4000,1,1,2026-08-24T00:00:00.000
1200,20260712,20260713,17400,31,138,30,61,8,7,SOA001200,840.1000,840.1000,840.1000,1,1,2026-08-24T00:00:00.000
1201,20260626,20260809,62220,91,96,475,238,2,1,SOA001201,840.8000,840.8000,840.8000,1,1,2026-08-24T00:00:00.000
1202,20260608,20260604,5220,398,92,133,236,6,4,SOA001202,841.5000,841.5000,841.5000,1,1,2026-08-24T00:00:00.000
1203,20260713,20260628,48840,55,62,34,60,7,4,SOA001203,842.2000,842.2000,842.2000,1,1,2026-08-24T00:00:00.000
1204,20260622,20260824,77220,233,330,157,116,5,4,SOA001204,842.9000,842.9000,842.9000,1,1,2026-08-24T00:00:00.000
1205,20260718,20260605,49680,55,456,481,52,6,7,SOA001205,843.6000,843.6000,843.6000,1,1,2026-08-24T00:00:00.000
1206,20260528,20260725,43320,293,200,198,281,10,1,SOA001206,844.3000,844.3000,844.3000,1,1,2026-08-24T00:00:00.000
1207,20260725,20260708,40560,239,111,90,77,2,7,SOA001207,845.0000,845.0000,845.0000,1,1,2026-08-24T00:00:00.000
1208,20260601,20260823,77760,399,178,155,190,9,3,SOA001208,845.7000,845.7000,845.7000,1,1,2026-08-24T00:00:00.000
1209,20260630,20260721,58620,35,267,66,48,3,3,SOA001209,846.4000,846.4000,846.4000,1,1,2026-08-24T00:00:00.000
1210,20260816,20260820,85200,260,281,442,317,10,4,SOA001210,847.1000,847.1000,847.1000,1,1,2026-08-24T00:00:00.000
1211,20260714,20260604,22320,191,23,30,329,6,7,SOA001211,847.8000,847.8000,847.8000,1,1,2026-08-24T00:00:00.000
1212,20260809,20260721,66840,417,186,391,312,8,7,SOA001212,848.5000,848.5000,848.5000,1,1,2026-08-24T00:00:00.000
1213,20260612,20260529,21360,484,495,128,292,1,3,SOA001213,849.2000,849.2000,849.2000,1,1,2026-08-24T00:00:00.000
1214,20260715,20260710,16440,444,88,60,237,8,5,SOA001214,849.9000,849.9000,849.9000,1,1,2026-08-24T00:00:00.000
1215,20260619,20260604,70500,419,457,381,173,10,3,SOA001215,850.6000,850.6000,850.6000,1,1,2026-08-24T00:00:00.000
1216,20260624,20260728,4860,239,87,61,94,7,3,SOA001216,851.3000,851.3000,851.3000,1,1,2026-08-24T00:00:00.000
1217,20260619,20260618,81600,244,477,34,96,5,5,SOA001217,852.0000,852.0000,852.0000,1,1,2026-08-24T00:00:00.000
1218,20260707,20260625,41640,351,478,352,347,10,3,SOA001218,852.7000,852.7000,852.7000,1,1,2026-08-24T00:00:00.000
1219,20260603,20260702,1500,212,8,144,323,7,5,SOA001219,853.4000,853.4000,853.4000,1,1,2026-08-24T00:00:00.000
1220,20260802,20260603,44580,71,3,276,196,5,3,SOA001220,854.1000,854.1000,854.1000,1,1,2026-08-24T00:00:00.000
1221,20260619,20260804,75780,153,475,102,40,8,2,SOA001221,854.8000,854.8000,854.8000,1,1,2026-08-24T00:00:00.000
1222,20260705,20260614,19800,376,21,100,34,1,2,SOA001222,855.5000,855.5000,855.5000,1,1,2026-08-24T00:00:00.000
1223,20260807,20260823,79320,246,54,95,259,1,2,SOA001223,856.2000,856.2000,856.2000,1,1,2026-08-24T00:00:00.000
1224,20260729,20260724,4980,77,372,495,132,6,5,SOA001224,856.9000,856.9000,856.9000,1,1,2026-08-24T00:00:00.000
