LaborHeadcountSnapshotKey,SnapshotDateKey,PlantKey,CostCenterKey,BusinessUnitKey,LaborJobGradeKey,LaborEmploymentStatusKey,HeadcountQuantity,FullTimeEquivalentQuantity,OpenPositionQuantity,SourceSystemKey,BatchId,LoadedAtUtc
917,20260715,225,390,163,26,3,642.0000,642.0000,642.0000,1,1,2026-08-24T00:00:00.000
918,20260710,196,201,60,21,6,642.7000,642.7000,642.7000,1,1,2026-08-24T00:00:00.000
919,20260608,31,427,180,8,2,643.4000,643.4000,643.4000,1,1,2026-08-24T00:00:00.000
920,20260621,46,129,119,13,7,644.1000,644.1000,644.1000,1,1,2026-08-24T00:00:00.000
921,20260703,225,256,341,15,6,644.8000,644.8000,644.8000,1,1,2026-08-24T00:00:00.000
922,20260606,221,326,266,7,7,645.5000,645.5000,645.5000,1,1,2026-08-24T00:00:00.000
923,20260721,350,271,166,1,1,646.2000,646.2000,646.2000,1,1,2026-08-24T00:00:00.000
924,20260817,12,366,124,2,3,646.9000,646.9000,646.9000,1,1,2026-08-24T00:00:00.000
925,20260804,240,112,279,19,1,647.6000,647.6000,647.6000,1,1,2026-08-24T00:00:00.000
926,20260724,229,141,174,32,7,648.3000,648.3000,648.3000,1,1,2026-08-24T00:00:00.000
927,20260602,20,7,167,19,8,649.0000,649.0000,649.0000,1,1,2026-08-24T00:00:00.000
928,20260821,234,14,45,31,4,649.7000,649.7000,649.7000,1,1,2026-08-24T00:00:00.000
929,20260608,186,12,399,16,7,650.4000,650.4000,650.4000,1,1,2026-08-24T00:00:00.000
930,20260630,150,124,394,19,8,651.1000,651.1000,651.1000,1,1,2026-08-24T00:00:00.000
931,20260805,149,252,348,2,8,651.8000,651.8000,651.8000,1,1,2026-08-24T00:00:00.000
932,20260704,270,72,93,11,6,652.5000,652.5000,652.5000,1,1,2026-08-24T00:00:00.000
933,20260808,148,172,345,6,1,653.2000,653.2000,653.2000,1,1,2026-08-24T00:00:00.000
934,20260727,74,10,37,31,6,653.9000,653.9000,653.9000,1,1,2026-08-24T00:00:00.000
935,20260624,103,477,387,1,2,654.6000,654.6000,654.6000,1,1,2026-08-24T00:00:00.000
936,20260605,342,160,13,29,2,655.3000,655.3000,655.3000,1,1,2026-08-24T00:00:00.000
937,20260702,180,398,229,34,5,656.0000,656.0000,656.0000,1,1,2026-08-24T00:00:00.000
938,20260606,298,20,476,3,2,656.7000,656.7000,656.7000,1,1,2026-08-24T00:00:00.000
939,20260626,259,82,474,34,3,657.4000,657.4000,657.4000,1,1,2026-08-24T00:00:00.000
940,20260607,103,340,278,18,2,658.1000,658.1000,658.1000,1,1,2026-08-24T00:00:00.000
941,20260726,135,184,165,28,4,658.8000,658.8000,658.8000,1,1,2026-08-24T00:00:00.000
942,20260723,156,468,469,7,8,659.5000,659.5000,659.5000,1,1,2026-08-24T00:00:00.000
943,20260714,138,101,387,12,4,660.2000,660.2000,660.2000,1,1,2026-08-24T00:00:00.000
944,20260607,66,483,359,22,3,660.9000,660.9000,660.9000,1,1,2026-08-24T00:00:00.000
945,20260806,18,323,400,28,4,661.6000,661.6000,661.6000,1,1,2026-08-24T00:00:00.000
946,20260729,146,316,95,16,7,662.3000,662.3000,662.3000,1,1,2026-08-24T00:00:00.000
947,20260601,182,55,7,6,5,663.0000,663.0000,663.0000,1,1,2026-08-24T00:00:00.000
948,20260814,287,415,120,29,4,663.7000,663.7000,663.7000,1,1,2026-08-24T00:00:00.000
949,20260615,280,110,248,13,7,664.4000,664.4000,664.4000,1,1,2026-08-24T00:00:00.000
950,20260821,157,186,300,30,7,665.1000,665.1000,665.1000,1,1,2026-08-24T00:00:00.000
951,20260608,325,192,242,12,7,665.8000,665.8000,665.8000,1,1,2026-08-24T00:00:00.000
952,20260617,65,349,389,25,8,666.5000,666.5000,666.5000,1,1,2026-08-24T00:00:00.000
953,20260817,56,3,138,26,8,667.2000,667.2000,667.2000,1,1,2026-08-24T00:00:00.000
954,20260608,340,37,142,25,1,667.9000,667.9000,667.9000,1,1,2026-08-24T00:00:00.000
955,20260810,279,260,44,32,3,668.6000,668.6000,668.6000,1,1,2026-08-24T00:00:00.000
956,20260618,132,149,280,18,4,669.3000,669.3000,669.3000,1,1,2026-08-24T00:00:00.000
957,20260702,40,481,415,14,3,670.0000,670.0000,670.0000,1,1,2026-08-24T00:00:00.000
958,20260809,335,269,297,18,3,670.7000,670.7000,670.7000,1,1,2026-08-24T00:00:00.000
959,20260721,115,441,466,29,1,671.4000,671.4000,671.4000,1,1,2026-08-24T00:00:00.000
960,20260626,17,449,408,27,3,672.1000,672.1000,672.1000,1,1,2026-08-24T00:00:00.000
961,20260603,265,493,211,20,3,672.8000,672.8000,672.8000,1,1,2026-08-24T00:00:00.000
962,20260729,173,173,320,29,8,673.5000,673.5000,673.5000,1,1,2026-08-24T00:00:00.000
963,20260628,261,438,197,6,3,674.2000,674.2000,674.2000,1,1,2026-08-24T00:00:00.000
964,20260711,227,200,344,21,8,674.9000,674.9000,674.9000,1,1,2026-08-24T00:00:00.000
965,20260723,288,182,462,8,7,675.6000,675.6000,675.6000,1,1,2026-08-24T00:00:00.000
966,20260817,316,87,347,34,1,676.3000,676.3000,676.3000,1,1,2026-08-24T00:00:00.000
967,20260530,287,35,333,11,6,677.0000,677.0000,677.0000,1,1,2026-08-24T00:00:00.000
968,20260730,140,282,388,1,4,677.7000,677.7000,677.7000,1,1,2026-08-24T00:00:00.000
969,20260709,178,260,190,7,4,678.4000,678.4000,678.4000,1,1,2026-08-24T00:00:00.000
970,20260802,97,353,268,28,2,679.1000,679.1000,679.1000,1,1,2026-08-24T00:00:00.000
971,20260822,182,221,144,6,4,679.8000,679.8000,679.8000,1,1,2026-08-24T00:00:00.000
972,20260727,110,181,306,11,7,680.5000,680.5000,680.5000,1,1,2026-08-24T00:00:00.000
973,20260730,223,176,76,2,8,681.2000,681.2000,681.2000,1,1,2026-08-24T00:00:00.000
974,20260712,117,67,51,30,4,681.9000,681.9000,681.9000,1,1,2026-08-24T00:00:00.000
975,20260624,100,488,46,27,8,682.6000,682.6000,682.6000,1,1,2026-08-24T00:00:00.000
976,20260729,276,51,139,10,4,683.3000,683.3000,683.3000,1,1,2026-08-24T00:00:00.000
977,20260821,17,449,234,11,5,684.0000,684.0000,684.0000,1,1,2026-08-24T00:00:00.000
978,20260709,170,197,187,15,6,684.7000,684.7000,684.7000,1,1,2026-08-24T00:00:00.000
979,20260714,258,207,22,5,8,685.4000,685.4000,685.4000,1,1,2026-08-24T00:00:00.000
980,20260612,339,428,73,20,4,686.1000,686.1000,686.1000,1,1,2026-08-24T00:00:00.000
981,20260605,344,289,402,6,5,686.8000,686.8000,686.8000,1,1,2026-08-24T00:00:00.000
982,20260803,187,292,158,5,6,687.5000,687.5000,687.5000,1,1,2026-08-24T00:00:00.000
983,20260706,271,135,325,12,3,688.2000,688.2000,688.2000,1,1,2026-08-24T00:00:00.000
984,20260627,267,469,54,16,6,688.9000,688.9000,688.9000,1,1,2026-08-24T00:00:00.000
985,20260805,41,430,397,13,1,689.6000,689.6000,689.6000,1,1,2026-08-24T00:00:00.000
986,20260528,177,61,317,25,6,690.3000,690.3000,690.3000,1,1,2026-08-24T00:00:00.000
987,20260529,281,244,295,34,1,691.0000,691.0000,691.0000,1,1,2026-08-24T00:00:00.000
988,20260626,148,108,56,20,4,691.7000,691.7000,691.7000,1,1,2026-08-24T00:00:00.000
989,20260618,294,443,294,10,4,692.4000,692.4000,692.4000,1,1,2026-08-24T00:00:00.000
990,20260607,266,91,152,12,5,693.1000,693.1000,693.1000,1,1,2026-08-24T00:00:00.000
991,20260804,151,29,484,29,1,693.8000,693.8000,693.8000,1,1,2026-08-24T00:00:00.000
992,20260724,8,81,269,28,7,694.5000,694.5000,694.5000,1,1,2026-08-24T00:00:00.000
993,20260602,196,432,338,6,1,695.2000,695.2000,695.2000,1,1,2026-08-24T00:00:00.000
994,20260707,182,435,247,27,4,695.9000,695.9000,695.9000,1,1,2026-08-24T00:00:00.000
995,20260603,272,168,140,2,8,696.6000,696.6000,696.6000,1,1,2026-08-24T00:00:00.000
996,20260704,52,189,492,11,6,697.3000,697.3000,697.3000,1,1,2026-08-24T00:00:00.000
997,20260806,29,309,7,30,2,698.0000,698.0000,698.0000,1,1,2026-08-24T00:00:00.000
998,20260731,229,316,294,22,4,698.7000,698.7000,698.7000,1,1,2026-08-24T00:00:00.000
999,20260626,149,291,253,9,3,699.4000,699.4000,699.4000,1,1,2026-08-24T00:00:00.000
1000,20260719,175,373,24,4,7,700.1000,700.1000,700.1000,1,1,2026-08-24T00:00:00.000
1001,20260731,87,171,447,19,5,700.8000,700.8000,700.8000,1,1,2026-08-24T00:00:00.000
1002,20260622,47,246,291,24,5,701.5000,701.5000,701.5000,1,1,2026-08-24T00:00:00.000
1003,20260709,345,4,53,21,3,702.2000,702.2000,702.2000,1,1,2026-08-24T00:00:00.000
1004,20260529,92,247,117,18,6,702.9000,702.9000,702.9000,1,1,2026-08-24T00:00:00.000
1005,20260820,119,192,469,8,3,703.6000,703.6000,703.6000,1,1,2026-08-24T00:00:00.000
1006,20260617,312,220,293,13,5,704.3000,704.3000,704.3000,1,1,2026-08-24T00:00:00.000
1007,20260823,309,421,135,28,1,705.0000,705.0000,705.0000,1,1,2026-08-24T00:00:00.000
1008,20260527,82,460,27,25,4,705.7000,705.7000,705.7000,1,1,2026-08-24T00:00:00.000
1009,20260715,314,439,461,22,4,706.4000,706.4000,706.4000,1,1,2026-08-24T00:00:00.000
1010,20260719,30,302,401,11,7,707.1000,707.1000,707.1000,1,1,2026-08-24T00:00:00.000
1011,20260604,163,185,76,2,3,707.8000,707.8000,707.8000,1,1,2026-08-24T00:00:00.000
1012,20260822,251,459,62,15,3,708.5000,708.5000,708.5000,1,1,2026-08-24T00:00:00.000
1013,20260604,279,202,281,5,6,709.2000,709.2000,709.2000,1,1,2026-08-24T00:00:00.000
1014,20260819,48,114,103,8,3,709.9000,709.9000,709.9000,1,1,2026-08-24T00:00:00.000
1015,20260819,201,51,141,11,3,710.6000,710.6000,710.6000,1,1,2026-08-24T00:00:00.000
1016,20260813,138,293,475,13,4,711.3000,711.3000,711.3000,1,1,2026-08-24T00:00:00.000
1017,20260531,15,131,187,18,8,712.0000,712.0000,712.0000,1,1,2026-08-24T00:00:00.000
1018,20260707,4,80,220,30,3,712.7000,712.7000,712.7000,1,1,2026-08-24T00:00:00.000
1019,20260701,179,143,23,28,6,713.4000,713.4000,713.4000,1,1,2026-08-24T00:00:00.000
1020,20260714,288,296,217,9,5,714.1000,714.1000,714.1000,1,1,2026-08-24T00:00:00.000
1021,20260715,268,229,449,12,1,714.8000,714.8000,714.8000,1,1,2026-08-24T00:00:00.000
1022,20260608,11,371,151,12,2,715.5000,715.5000,715.5000,1,1,2026-08-24T00:00:00.000
1023,20260609,49,367,296,5,3,716.2000,716.2000,716.2000,1,1,2026-08-24T00:00:00.000
1024,20260719,113,495,402,21,1,716.9000,716.9000,716.9000,1,1,2026-08-24T00:00:00.000
1025,20260713,109,234,382,22,3,717.6000,717.6000,717.6000,1,1,2026-08-24T00:00:00.000
1026,20260808,225,199,471,3,5,718.3000,718.3000,718.3000,1,1,2026-08-24T00:00:00.000
1027,20260803,129,350,116,18,7,719.0000,719.0000,719.0000,1,1,2026-08-24T00:00:00.000
1028,20260717,40,139,38,33,1,719.7000,719.7000,719.7000,1,1,2026-08-24T00:00:00.000
1029,20260817,335,92,236,6,1,720.4000,720.4000,720.4000,1,1,2026-08-24T00:00:00.000
1030,20260706,153,401,7,22,1,721.1000,721.1000,721.1000,1,1,2026-08-24T00:00:00.000
1031,20260528,52,246,247,15,6,721.8000,721.8000,721.8000,1,1,2026-08-24T00:00:00.000
1032,20260704,40,355,295,27,4,722.5000,722.5000,722.5000,1,1,2026-08-24T00:00:00.000
1033,20260711,114,318,171,6,8,723.2000,723.2000,723.2000,1,1,2026-08-24T00:00:00.000
1034,20260711,327,367,122,4,8,723.9000,723.9000,723.9000,1,1,2026-08-24T00:00:00.000
1035,20260730,12,203,471,28,2,724.6000,724.6000,724.6000,1,1,2026-08-24T00:00:00.000
1036,20260528,18,12,467,7,2,725.3000,725.3000,725.3000,1,1,2026-08-24T00:00:00.000
1037,20260710,179,323,105,14,1,726.0000,726.0000,726.0000,1,1,2026-08-24T00:00:00.000
1038,20260713,267,313,97,19,2,726.7000,726.7000,726.7000,1,1,2026-08-24T00:00:00.000
1039,20260607,281,62,261,7,7,727.4000,727.4000,727.4000,1,1,2026-08-24T00:00:00.000
1040,20260805,326,266,446,30,1,728.1000,728.1000,728.1000,1,1,2026-08-24T00:00:00.000
1041,20260719,197,500,20,7,5,728.8000,728.8000,728.8000,1,1,2026-08-24T00:00:00.000
1042,20260604,262,421,205,5,6,729.5000,729.5000,729.5000,1,1,2026-08-24T00:00:00.000
1043,20260807,51,180,20,30,2,730.2000,730.2000,730.2000,1,1,2026-08-24T00:00:00.000
1044,20260729,287,333,446,32,7,730.9000,730.9000,730.9000,1,1,2026-08-24T00:00:00.000
1045,20260622,106,190,368,10,6,731.6000,731.6000,731.6000,1,1,2026-08-24T00:00:00.000
1046,20260806,223,378,218,30,3,732.3000,732.3000,732.3000,1,1,2026-08-24T00:00:00.000
1047,20260628,68,13,116,4,2,733.0000,733.0000,733.0000,1,1,2026-08-24T00:00:00.000
1048,20260713,53,478,248,8,5,733.7000,733.7000,733.7000,1,1,2026-08-24T00:00:00.000
1049,20260628,90,95,55,23,8,734.4000,734.4000,734.4000,1,1,2026-08-24T00:00:00.000
1050,20260606,25,362,7,32,5,735.1000,735.1000,735.1000,1,1,2026-08-24T00:00:00.000
1051,20260816,308,423,450,6,1,735.8000,735.8000,735.8000,1,1,2026-08-24T00:00:00.000
1052,20260606,206,107,363,27,8,736.5000,736.5000,736.5000,1,1,2026-08-24T00:00:00.000
1053,20260626,231,157,330,12,7,737.2000,737.2000,737.2000,1,1,2026-08-24T00:00:00.000
1054,20260726,40,318,2,22,3,737.9000,737.9000,737.9000,1,1,2026-08-24T00:00:00.000
1055,20260628,51,492,273,8,3,738.6000,738.6000,738.6000,1,1,2026-08-24T00:00:00.000
1056,20260710,203,203,367,3,2,739.3000,739.3000,739.3000,1,1,2026-08-24T00:00:00.000
1057,20260616,324,455,324,30,1,740.0000,740.0000,740.0000,1,1,2026-08-24T00:00:00.000
1058,20260807,143,265,493,16,2,740.7000,740.7000,740.7000,1,1,2026-08-24T00:00:00.000
1059,20260603,169,458,59,13,4,741.4000,741.4000,741.4000,1,1,2026-08-24T00:00:00.000
1060,20260811,177,309,69,3,3,742.1000,742.1000,742.1000,1,1,2026-08-24T00:00:00.000
1061,20260717,341,221,318,28,8,742.8000,742.8000,742.8000,1,1,2026-08-24T00:00:00.000
1062,20260613,318,267,377,8,2,743.5000,743.5000,743.5000,1,1,2026-08-24T00:00:00.000
1063,20260720,151,330,146,25,8,744.2000,744.2000,744.2000,1,1,2026-08-24T00:00:00.000
1064,20260615,267,330,115,3,2,744.9000,744.9000,744.9000,1,1,2026-08-24T00:00:00.000
1065,20260619,114,254,91,34,1,745.6000,745.6000,745.6000,1,1,2026-08-24T00:00:00.000
1066,20260801,228,278,318,29,6,746.3000,746.3000,746.3000,1,1,2026-08-24T00:00:00.000
1067,20260706,81,368,90,18,3,747.0000,747.0000,747.0000,1,1,2026-08-24T00:00:00.000
1068,20260607,146,389,375,29,8,747.7000,747.7000,747.7000,1,1,2026-08-24T00:00:00.000
1069,20260711,133,415,126,29,3,748.4000,748.4000,748.4000,1,1,2026-08-24T00:00:00.000
1070,20260606,262,269,255,34,8,749.1000,749.1000,749.1000,1,1,2026-08-24T00:00:00.000
1071,20260613,229,143,468,1,7,749.8000,749.8000,749.8000,1,1,2026-08-24T00:00:00.000
1072,20260821,41,64,340,5,7,750.5000,750.5000,750.5000,1,1,2026-08-24T00:00:00.000
1073,20260805,37,336,395,3,1,751.2000,751.2000,751.2000,1,1,2026-08-24T00:00:00.000
1074,20260715,111,59,140,30,3,751.9000,751.9000,751.9000,1,1,2026-08-24T00:00:00.000
1075,20260715,114,191,366,25,8,752.6000,752.6000,752.6000,1,1,2026-08-24T00:00:00.000
1076,20260630,288,427,3,15,2,753.3000,753.3000,753.3000,1,1,2026-08-24T00:00:00.000
1077,20260818,133,285,393,25,6,754.0000,754.0000,754.0000,1,1,2026-08-24T00:00:00.000
1078,20260729,135,131,202,22,7,754.7000,754.7000,754.7000,1,1,2026-08-24T00:00:00.000
1079,20260807,288,226,297,18,8,755.4000,755.4000,755.4000,1,1,2026-08-24T00:00:00.000
1080,20260715,202,317,89,14,4,756.1000,756.1000,756.1000,1,1,2026-08-24T00:00:00.000
1081,20260611,189,498,14,32,2,756.8000,756.8000,756.8000,1,1,2026-08-24T00:00:00.000
1082,20260728,48,21,136,22,8,757.5000,757.5000,757.5000,1,1,2026-08-24T00:00:00.000
1083,20260729,94,316,114,34,8,758.2000,758.2000,758.2000,1,1,2026-08-24T00:00:00.000
1084,20260723,270,91,275,20,6,758.9000,758.9000,758.9000,1,1,2026-08-24T00:00:00.000
1085,20260603,43,462,268,16,4,759.6000,759.6000,759.6000,1,1,2026-08-24T00:00:00.000
1086,20260609,269,33,52,29,7,760.3000,760.3000,760.3000,1,1,2026-08-24T00:00:00.000
1087,20260531,182,323,145,33,1,761.0000,761.0000,761.0000,1,1,2026-08-24T00:00:00.000
1088,20260805,311,387,419,4,5,761.7000,761.7000,761.7000,1,1,2026-08-24T00:00:00.000
1089,20260724,343,35,243,31,4,762.4000,762.4000,762.4000,1,1,2026-08-24T00:00:00.000
1090,20260627,66,200,225,21,2,763.1000,763.1000,763.1000,1,1,2026-08-24T00:00:00.000
1091,20260625,262,38,74,8,2,763.8000,763.8000,763.8000,1,1,2026-08-24T00:00:00.000
1092,20260731,14,183,109,3,8,764.5000,764.5000,764.5000,1,1,2026-08-24T00:00:00.000
1093,20260615,238,305,436,33,4,765.2000,765.2000,765.2000,1,1,2026-08-24T00:00:00.000
1094,20260719,330,318,241,19,3,765.9000,765.9000,765.9000,1,1,2026-08-24T00:00:00.000
1095,20260705,340,319,287,13,3,766.6000,766.6000,766.6000,1,1,2026-08-24T00:00:00.000
1096,20260601,105,170,30,34,5,767.3000,767.3000,767.3000,1,1,2026-08-24T00:00:00.000
1097,20260728,61,271,300,31,5,768.0000,768.0000,768.0000,1,1,2026-08-24T00:00:00.000
1098,20260819,283,440,259,30,6,768.7000,768.7000,768.7000,1,1,2026-08-24T00:00:00.000
1099,20260804,261,163,382,24,5,769.4000,769.4000,769.4000,1,1,2026-08-24T00:00:00.000
1100,20260813,137,125,473,32,3,770.1000,770.1000,770.1000,1,1,2026-08-24T00:00:00.000
1101,20260707,106,171,230,25,1,770.8000,770.8000,770.8000,1,1,2026-08-24T00:00:00.000
1102,20260819,78,94,212,31,6,771.5000,771.5000,771.5000,1,1,2026-08-24T00:00:00.000
1103,20260812,89,495,481,32,5,772.2000,772.2000,772.2000,1,1,2026-08-24T00:00:00.000
1104,20260603,114,322,245,34,3,772.9000,772.9000,772.9000,1,1,2026-08-24T00:00:00.000
1105,20260817,195,374,418,4,4,773.6000,773.6000,773.6000,1,1,2026-08-24T00:00:00.000
1106,20260822,332,9,474,33,7,774.3000,774.3000,774.3000,1,1,2026-08-24T00:00:00.000
1107,20260607,312,495,55,26,3,775.0000,775.0000,775.0000,1,1,2026-08-24T00:00:00.000
1108,20260628,207,118,258,10,1,775.7000,775.7000,775.7000,1,1,2026-08-24T00:00:00.000
1109,20260608,140,371,274,19,5,776.4000,776.4000,776.4000,1,1,2026-08-24T00:00:00.000
1110,20260528,126,24,105,27,2,777.1000,777.1000,777.1000,1,1,2026-08-24T00:00:00.000
1111,20260603,60,293,201,10,1,777.8000,777.8000,777.8000,1,1,2026-08-24T00:00:00.000
1112,20260820,57,252,121,22,4,778.5000,778.5000,778.5000,1,1,2026-08-24T00:00:00.000
1113,20260726,90,13,181,34,7,779.2000,779.2000,779.2000,1,1,2026-08-24T00:00:00.000
1114,20260824,26,329,207,10,5,779.9000,779.9000,779.9000,1,1,2026-08-24T00:00:00.000
1115,20260527,312,362,1,7,7,780.6000,780.6000,780.6000,1,1,2026-08-24T00:00:00.000
1116,20260709,210,128,458,16,5,781.3000,781.3000,781.3000,1,1,2026-08-24T00:00:00.000
1117,20260816,294,400,397,8,4,782.0000,782.0000,782.0000,1,1,2026-08-24T00:00:00.000
1118,20260602,19,28,57,29,2,782.7000,782.7000,782.7000,1,1,2026-08-24T00:00:00.000
1119,20260620,20,170,12,10,1,783.4000,783.4000,783.4000,1,1,2026-08-24T00:00:00.000
1120,20260606,207,123,469,21,4,784.1000,784.1000,784.1000,1,1,2026-08-24T00:00:00.000
1121,20260602,347,86,353,1,4,784.8000,784.8000,784.8000,1,1,2026-08-24T00:00:00.000
1122,20260605,127,117,334,24,3,785.5000,785.5000,785.5000,1,1,2026-08-24T00:00:00.000
1123,20260806,146,253,474,27,5,786.2000,786.2000,786.2000,1,1,2026-08-24T00:00:00.000
1124,20260603,134,377,329,8,7,786.9000,786.9000,786.9000,1,1,2026-08-24T00:00:00.000
1125,20260810,230,500,497,25,5,787.6000,787.6000,787.6000,1,1,2026-08-24T00:00:00.000
1126,20260817,17,80,88,24,2,788.3000,788.3000,788.3000,1,1,2026-08-24T00:00:00.000
1127,20260727,197,355,365,3,8,789.0000,789.0000,789.0000,1,1,2026-08-24T00:00:00.000
1128,20260721,86,169,21,21,7,789.7000,789.7000,789.7000,1,1,2026-08-24T00:00:00.000
1129,20260806,295,471,43,1,6,790.4000,790.4000,790.4000,1,1,2026-08-24T00:00:00.000
1130,20260704,280,171,469,12,5,791.1000,791.1000,791.1000,1,1,2026-08-24T00:00:00.000
1131,20260616,346,59,477,6,8,791.8000,791.8000,791.8000,1,1,2026-08-24T00:00:00.000
1132,20260614,183,419,309,28,3,792.5000,792.5000,792.5000,1,1,2026-08-24T00:00:00.000
1133,20260623,347,426,186,26,5,793.2000,793.2000,793.2000,1,1,2026-08-24T00:00:00.000
1134,20260617,213,290,428,22,6,793.9000,793.9000,793.9000,1,1,2026-08-24T00:00:00.000
1135,20260707,2,164,402,3,5,794.6000,794.6000,794.6000,1,1,2026-08-24T00:00:00.000
1136,20260816,329,453,399,15,8,795.3000,795.3000,795.3000,1,1,2026-08-24T00:00:00.000
1137,20260629,62,48,155,27,7,796.0000,796.0000,796.0000,1,1,2026-08-24T00:00:00.000
1138,20260806,87,182,169,28,2,796.7000,796.7000,796.7000,1,1,2026-08-24T00:00:00.000
1139,20260601,326,355,102,29,8,797.4000,797.4000,797.4000,1,1,2026-08-24T00:00:00.000
1140,20260704,110,311,380,2,6,798.1000,798.1000,798.1000,1,1,2026-08-24T00:00:00.000
1141,20260606,10,447,206,3,8,798.8000,798.8000,798.8000,1,1,2026-08-24T00:00:00.000
1142,20260630,134,154,343,4,6,799.5000,799.5000,799.5000,1,1,2026-08-24T00:00:00.000
1143,20260727,275,112,134,20,3,800.2000,800.2000,800.2000,1,1,2026-08-24T00:00:00.000
1144,20260726,205,399,387,21,8,800.9000,800.9000,800.9000,1,1,2026-08-24T00:00:00.000
1145,20260817,204,235,305,1,1,801.6000,801.6000,801.6000,1,1,2026-08-24T00:00:00.000
1146,20260627,300,469,395,20,6,802.3000,802.3000,802.3000,1,1,2026-08-24T00:00:00.000
1147,20260727,5,454,22,7,1,803.0000,803.0000,803.0000,1,1,2026-08-24T00:00:00.000
1148,20260531,277,32,321,9,1,803.7000,803.7000,803.7000,1,1,2026-08-24T00:00:00.000
1149,20260615,167,292,141,18,7,804.4000,804.4000,804.4000,1,1,2026-08-24T00:00:00.000
1150,20260722,269,417,479,16,4,805.1000,805.1000,805.1000,1,1,2026-08-24T00:00:00.000
1151,20260713,128,219,223,18,8,805.8000,805.8000,805.8000,1,1,2026-08-24T00:00:00.000
1152,20260607,190,486,211,4,4,806.5000,806.5000,806.5000,1,1,2026-08-24T00:00:00.000
1153,20260601,222,483,228,9,8,807.2000,807.2000,807.2000,1,1,2026-08-24T00:00:00.000
1154,20260818,210,223,69,21,2,807.9000,807.9000,807.9000,1,1,2026-08-24T00:00:00.000
1155,20260731,91,122,93,27,7,808.6000,808.6000,808.6000,1,1,2026-08-24T00:00:00.000
1156,20260725,38,366,290,8,8,809.3000,809.3000,809.3000,1,1,2026-08-24T00:00:00.000
1157,20260612,110,36,286,4,6,810.0000,810.0000,810.0000,1,1,2026-08-24T00:00:00.000
1158,20260619,186,49,342,32,1,810.7000,810.7000,810.7000,1,1,2026-08-24T00:00:00.000
1159,20260605,288,114,112,32,5,811.4000,811.4000,811.4000,1,1,2026-08-24T00:00:00.000
1160,20260529,50,323,37,23,2,812.1000,812.1000,812.1000,1,1,2026-08-24T00:00:00.000
1161,20260810,17,36,195,14,6,812.8000,812.8000,812.8000,1,1,2026-08-24T00:00:00.000
1162,20260612,268,445,290,6,6,813.5000,813.5000,813.5000,1,1,2026-08-24T00:00:00.000
1163,20260607,273,449,351,32,4,814.2000,814.2000,814.2000,1,1,2026-08-24T00:00:00.000
1164,20260603,315,74,328,10,1,814.9000,814.9000,814.9000,1,1,2026-08-24T00:00:00.000
1165,20260813,250,433,219,3,8,815.6000,815.6000,815.6000,1,1,2026-08-24T00:00:00.000
1166,20260823,311,369,28,22,2,816.3000,816.3000,816.3000,1,1,2026-08-24T00:00:00.000
1167,20260702,113,99,438,4,5,817.0000,817.0000,817.0000,1,1,2026-08-24T00:00:00.000
1168,20260819,129,334,171,27,4,817.7000,817.7000,817.7000,1,1,2026-08-24T00:00:00.000
1169,20260606,134,454,85,18,1,818.4000,818.4000,818.4000,1,1,2026-08-24T00:00:00.000
1170,20260728,132,261,211,5,5,819.1000,819.1000,819.1000,1,1,2026-08-24T00:00:00.000
1171,20260623,145,40,83,31,5,819.8000,819.8000,819.8000,1,1,2026-08-24T00:00:00.000
1172,20260715,44,428,217,14,8,820.5000,820.5000,820.5000,1,1,2026-08-24T00:00:00.000
1173,20260723,243,486,269,34,4,821.2000,821.2000,821.2000,1,1,2026-08-24T00:00:00.000
