SalesCreditExposureSnapshotKey,SnapshotDateKey,CustomerKey,BusinessUnitKey,SalesCustomerCreditProfileKey,SalesCreditStatusKey,CurrencyKey,CreditLimitAmount,OpenOrderAmount,ReceivableAmount,AvailableCreditAmount,SourceSystemKey,BatchId,LoadedAtUtc
1214,20260629,304,313,46,2,2,1673.1800,1673.1800,1673.1800,1673.1800,1,1,2026-08-24T00:00:00.000
1215,20260811,471,319,170,8,2,1674.5500,1674.5500,1674.5500,1674.5500,1,1,2026-08-24T00:00:00.000
1216,20260604,353,81,383,6,3,1675.9200,1675.9200,1675.9200,1675.9200,1,1,2026-08-24T00:00:00.000
1217,20260717,146,151,347,3,5,1677.2900,1677.2900,1677.2900,1677.2900,1,1,2026-08-24T00:00:00.000
1218,20260721,75,48,195,5,2,1678.6600,1678.6600,1678.6600,1678.6600,1,1,2026-08-24T00:00:00.000
1219,20260529,418,28,63,3,4,1680.0300,1680.0300,1680.0300,1680.0300,1,1,2026-08-24T00:00:00.000
1220,20260612,181,107,375,7,3,1681.4000,1681.4000,1681.4000,1681.4000,1,1,2026-08-24T00:00:00.000
1221,20260806,459,223,320,3,2,1682.7700,1682.7700,1682.7700,1682.7700,1,1,2026-08-24T00:00:00.000
1222,20260709,355,247,111,8,4,1684.1400,1684.1400,1684.1400,1684.1400,1,1,2026-08-24T00:00:00.000
1223,20260531,111,262,10,6,5,1685.5100,1685.5100,1685.5100,1685.5100,1,1,2026-08-24T00:00:00.000
1224,20260817,75,-1,405,3,5,1686.8800,1686.8800,1686.8800,1686.8800,1,1,2026-08-24T00:00:00.000
1225,20260605,354,446,430,1,1,1688.2500,1688.2500,1688.2500,1688.2500,1,1,2026-08-24T00:00:00.000
1226,20260729,494,110,464,4,5,1689.6200,1689.6200,1689.6200,1689.6200,1,1,2026-08-24T00:00:00.000
1227,20260709,406,290,185,3,5,1690.9900,1690.9900,1690.9900,1690.9900,1,1,2026-08-24T00:00:00.000
1228,20260602,30,367,215,5,4,1692.3600,1692.3600,1692.3600,1692.3600,1,1,2026-08-24T00:00:00.000
1229,20260718,169,5,68,4,1,1693.7300,1693.7300,1693.7300,1693.7300,1,1,2026-08-24T00:00:00.000
1230,20260608,237,174,360,1,4,1695.1000,1695.1000,1695.1000,1695.1000,1,1,2026-08-24T00:00:00.000
1231,20260611,130,181,27,8,1,1696.4700,1696.4700,1696.4700,1696.4700,1,1,2026-08-24T00:00:00.000
1232,20260626,331,287,257,6,5,1697.8400,1697.8400,1697.8400,1697.8400,1,1,2026-08-24T00:00:00.000
1233,20260623,137,88,36,6,1,1699.2100,1699.2100,1699.2100,1699.2100,1,1,2026-08-24T00:00:00.000
1234,20260529,134,29,216,2,5,1700.5800,1700.5800,1700.5800,1700.5800,1,1,2026-08-24T00:00:00.000
1235,20260705,159,151,496,5,4,1701.9500,1701.9500,1701.9500,1701.9500,1,1,2026-08-24T00:00:00.000
1236,20260611,376,56,196,5,1,1703.3200,1703.3200,1703.3200,1703.3200,1,1,2026-08-24T00:00:00.000
1237,20260802,105,435,457,4,2,1704.6900,1704.6900,1704.6900,1704.6900,1,1,2026-08-24T00:00:00.000
1238,20260815,331,51,452,3,5,1706.0600,1706.0600,1706.0600,1706.0600,1,1,2026-08-24T00:00:00.000
1239,20260822,24,381,424,4,2,1707.4300,1707.4300,1707.4300,1707.4300,1,1,2026-08-24T00:00:00.000
1240,20260715,36,133,421,6,4,1708.8000,1708.8000,1708.8000,1708.8000,1,1,2026-08-24T00:00:00.000
1241,20260809,265,-1,302,5,3,1710.1700,1710.1700,1710.1700,1710.1700,1,1,2026-08-24T00:00:00.000
1242,20260625,402,118,350,8,3,1711.5400,1711.5400,1711.5400,1711.5400,1,1,2026-08-24T00:00:00.000
1243,20260821,118,208,454,6,4,1712.9100,1712.9100,1712.9100,1712.9100,1,1,2026-08-24T00:00:00.000
1244,20260603,428,359,472,2,3,1714.2800,1714.2800,1714.2800,1714.2800,1,1,2026-08-24T00:00:00.000
1245,20260624,83,186,145,6,1,1715.6500,1715.6500,1715.6500,1715.6500,1,1,2026-08-24T00:00:00.000
1246,20260619,74,47,448,5,4,1717.0200,1717.0200,1717.0200,1717.0200,1,1,2026-08-24T00:00:00.000
1247,20260601,182,100,25,7,3,1718.3900,1718.3900,1718.3900,1718.3900,1,1,2026-08-24T00:00:00.000
1248,20260706,491,452,112,6,3,1719.7600,1719.7600,1719.7600,1719.7600,1,1,2026-08-24T00:00:00.000
1249,20260729,228,77,129,8,5,1721.1300,1721.1300,1721.1300,1721.1300,1,1,2026-08-24T00:00:00.000
1250,20260715,451,289,275,2,4,1722.5000,1722.5000,1722.5000,1722.5000,1,1,2026-08-24T00:00:00.000
1251,20260819,261,16,108,4,5,1723.8700,1723.8700,1723.8700,1723.8700,1,1,2026-08-24T00:00:00.000
1252,20260607,227,123,154,1,5,1725.2400,1725.2400,1725.2400,1725.2400,1,1,2026-08-24T00:00:00.000
1253,20260821,137,193,209,7,3,1726.6100,1726.6100,1726.6100,1726.6100,1,1,2026-08-24T00:00:00.000
1254,20260808,104,170,175,4,1,1727.9800,1727.9800,1727.9800,1727.9800,1,1,2026-08-24T00:00:00.000
1255,20260725,164,194,16,7,3,1729.3500,1729.3500,1729.3500,1729.3500,1,1,2026-08-24T00:00:00.000
1256,20260730,287,35,32,8,3,1730.7200,1730.7200,1730.7200,1730.7200,1,1,2026-08-24T00:00:00.000
1257,20260622,451,448,248,7,2,1732.0900,1732.0900,1732.0900,1732.0900,1,1,2026-08-24T00:00:00.000
1258,20260704,496,-1,158,1,4,1733.4600,1733.4600,1733.4600,1733.4600,1,1,2026-08-24T00:00:00.000
1259,20260628,430,212,436,6,2,1734.8300,1734.8300,1734.8300,1734.8300,1,1,2026-08-24T00:00:00.000
1260,20260806,225,344,134,8,2,1736.2000,1736.2000,1736.2000,1736.2000,1,1,2026-08-24T00:00:00.000
1261,20260622,292,338,57,1,2,1737.5700,1737.5700,1737.5700,1737.5700,1,1,2026-08-24T00:00:00.000
