FinanceProductCostVersionKey,ProductCostVersionCode,ProductKey,PlantKey,FinanceCostComponentDetailKey,FinanceCostingMethodKey,CurrencyKey,CostVersionName,EffectiveDate,ExpirationDate,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
478,FPCV000478,396,159,36,7,2,Evergreen FinanceProductCostVersion 478,2021-04-23,2021-04-23,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,17833b24c390583ea6c4387fd7cdd08217833b24c390583ea6c4387fd7cdd082
479,FPCV000479,328,170,86,2,3,Cedar FinanceProductCostVersion 479,2021-04-24,2021-04-24,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,73b609ed491359498de201cde4ebf53a73b609ed491359498de201cde4ebf53a
480,FPCV000480,281,186,286,7,4,Granite FinanceProductCostVersion 480,2021-04-25,2021-04-25,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,05a70679f7555c75a2cec4f8103e115b05a70679f7555c75a2cec4f8103e115b
481,FPCV000481,85,300,241,5,5,Unity FinanceProductCostVersion 481,2021-04-26,2021-04-26,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ed96973c9bd052b1b3c1162a9d2598fbed96973c9bd052b1b3c1162a9d2598fb
482,FPCV000482,215,139,473,2,1,Beacon FinanceProductCostVersion 482,2021-04-27,2021-04-27,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6278032e75c759c7b03e0720fd11c5296278032e75c759c7b03e0720fd11c529
483,FPCV000483,280,195,150,5,2,Pioneer FinanceProductCostVersion 483,2021-04-28,2021-04-28,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,92f13899ad6455f8bcacc8ca19f7222092f13899ad6455f8bcacc8ca19f72220
484,FPCV000484,316,331,58,4,4,Vertex FinanceProductCostVersion 484,2021-04-29,2021-04-29,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c90958aee649560c84fa7e64058d6283c90958aee649560c84fa7e64058d6283
485,FPCV000485,480,118,479,6,4,Keystone FinanceProductCostVersion 485,2021-04-30,2021-04-30,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,60ea6e2aa3355a589060baf1775cd05560ea6e2aa3355a589060baf1775cd055
486,FPCV000486,246,30,374,7,1,Zenith FinanceProductCostVersion 486,2021-05-01,2021-05-01,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,30cac4dbf14b5183903d1ab545ba4bc330cac4dbf14b5183903d1ab545ba4bc3
487,FPCV000487,121,259,193,1,4,Ion FinanceProductCostVersion 487,2021-05-02,2021-05-02,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1f22ebba6d5c5f2fab6b986a2645f7cd1f22ebba6d5c5f2fab6b986a2645f7cd
488,FPCV000488,114,318,424,1,5,Pioneer FinanceProductCostVersion 488,2021-05-03,2021-05-03,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,22e8db6d3d31584c90eeb3d97c6236e222e8db6d3d31584c90eeb3d97c6236e2
489,FPCV000489,474,317,29,5,5,Unity FinanceProductCostVersion 489,2021-05-04,2021-05-04,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5132dd748baa5078bcf44cfed998a32e5132dd748baa5078bcf44cfed998a32e
490,FPCV000490,450,272,191,5,4,Orion FinanceProductCostVersion 490,2021-05-05,2021-05-05,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bdd849972dfb56b3b4176b216bfdf808bdd849972dfb56b3b4176b216bfdf808
491,FPCV000491,329,211,204,3,1,Pioneer FinanceProductCostVersion 491,2021-05-06,2021-05-06,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e1fc40b421155167a72d6aa5bb056294e1fc40b421155167a72d6aa5bb056294
492,FPCV000492,50,192,147,2,1,Orion FinanceProductCostVersion 492,2021-05-07,2021-05-07,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,94a38be2177850ffb191ab0d106d416394a38be2177850ffb191ab0d106d4163
493,FPCV000493,307,88,379,2,3,Beacon FinanceProductCostVersion 493,2021-05-08,2021-05-08,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d429d2d2730252e3bf1e9259cd7fa385d429d2d2730252e3bf1e9259cd7fa385
494,FPCV000494,486,350,124,6,4,Titan FinanceProductCostVersion 494,2021-05-09,2021-05-09,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ef69779b0c5a5eecb84a877d7dfe736fef69779b0c5a5eecb84a877d7dfe736f
495,FPCV000495,289,127,316,8,2,Willow FinanceProductCostVersion 495,2021-05-10,2021-05-10,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,472198acfbf25756a8b00c4a9d4f8c2c472198acfbf25756a8b00c4a9d4f8c2c
496,FPCV000496,365,147,145,7,3,Liberty FinanceProductCostVersion 496,2021-05-11,2021-05-11,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,61e639a70a1a5ebeb9e48f7ddc84288861e639a70a1a5ebeb9e48f7ddc842888
497,FPCV000497,201,298,136,1,2,Forge FinanceProductCostVersion 497,2021-05-12,2021-05-12,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3e7374cd367a5b30b69669ee6cdf33e23e7374cd367a5b30b69669ee6cdf33e2
498,FPCV000498,127,144,153,6,4,Vertex FinanceProductCostVersion 498,2021-05-13,2021-05-13,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,255924d39dba527d9f14586d970ee7c5255924d39dba527d9f14586d970ee7c5
499,FPCV000499,320,228,464,8,1,Riverton FinanceProductCostVersion 499,2021-05-14,2021-05-14,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e0adb31821a35f3e824c14b6e2f05414e0adb31821a35f3e824c14b6e2f05414
500,FPCV000500,271,82,182,8,3,Beacon FinanceProductCostVersion 500,2021-05-15,2021-05-15,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8de63386e3be59c3bda0ffe7452787b08de63386e3be59c3bda0ffe7452787b0
