EngineeringChangeOrderKey,EngineeringChangeOrderNumber,EngineeringTeamKey,OwnerEmployeeKey,EngineeringChangeTypeKey,ApprovalStatusKey,PriorityKey,EngineeringChangeOrderName,RevisionCode,ActiveFlag,StandardValue,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
482,ECO000482,200,428,3,4,3,Delta EngineeringChangeOrder 482,ECO000482,1,670.3400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f38bc8041724516eae782405ed011fc4f38bc8041724516eae782405ed011fc4
483,ECO000483,50,13,8,2,3,Summit EngineeringChangeOrder 483,ECO000483,1,671.7100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6a066e5e9c2a5e3080857baa0581bf806a066e5e9c2a5e3080857baa0581bf80
484,ECO000484,287,276,2,3,4,Unity EngineeringChangeOrder 484,ECO000484,1,673.0800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,93b19b5e0fee5ade86977311c246988e93b19b5e0fee5ade86977311c246988e
485,ECO000485,246,340,1,5,5,Orion EngineeringChangeOrder 485,ECO000485,0,674.4500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3cdf23357aed5636aa056684c108448f3cdf23357aed5636aa056684c108448f
486,ECO000486,204,304,7,2,2,Forge EngineeringChangeOrder 486,ECO000486,1,675.8200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,81b50195796d5e938fff5f14971ba89881b50195796d5e938fff5f14971ba898
487,ECO000487,66,19,3,4,4,Atlas EngineeringChangeOrder 487,ECO000487,1,677.1900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2573b5b3480d5ae28b43dab5cf52eb1f2573b5b3480d5ae28b43dab5cf52eb1f
488,ECO000488,299,355,5,5,5,Willow EngineeringChangeOrder 488,ECO000488,1,678.5600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dd2c2fa418b35a7783e33101a7594362dd2c2fa418b35a7783e33101a7594362
489,ECO000489,70,433,6,2,5,Granite EngineeringChangeOrder 489,ECO000489,1,679.9300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,356d762be03a5fa7a96783e101aa16a1356d762be03a5fa7a96783e101aa16a1
490,ECO000490,396,176,6,3,3,Forge EngineeringChangeOrder 490,ECO000490,0,681.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5f49a2e498805585a57ca86bac43adaa5f49a2e498805585a57ca86bac43adaa
491,ECO000491,100,102,8,1,3,Cedar EngineeringChangeOrder 491,ECO000491,1,682.6700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c696020cc46a5ae4b41ea75c1b7d04f3c696020cc46a5ae4b41ea75c1b7d04f3
492,ECO000492,302,436,5,5,4,Willow EngineeringChangeOrder 492,ECO000492,1,684.0400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fa3bccea4b41511fb0fa181d397073f9fa3bccea4b41511fb0fa181d397073f9
493,ECO000493,221,-1,3,1,4,Northstar EngineeringChangeOrder 493,ECO000493,1,685.4100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f830c89a19d95da7bb5da2bf8114a03bf830c89a19d95da7bb5da2bf8114a03b
494,ECO000494,39,179,1,5,4,Granite EngineeringChangeOrder 494,ECO000494,1,686.7800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,70123dd4fce650a5adc9226de784034e70123dd4fce650a5adc9226de784034e
495,ECO000495,150,88,5,2,2,Unity EngineeringChangeOrder 495,ECO000495,0,688.1500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,be0e02004b845871b1a3969f9bb1c067be0e02004b845871b1a3969f9bb1c067
496,ECO000496,294,414,7,1,5,Evergreen EngineeringChangeOrder 496,ECO000496,1,689.5200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,066548106a105a648c9b5f86f44c45de066548106a105a648c9b5f86f44c45de
497,ECO000497,9,494,2,5,4,Evergreen EngineeringChangeOrder 497,ECO000497,1,690.8900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d5bdc0692730561d9e78875fc33eb341d5bdc0692730561d9e78875fc33eb341
498,ECO000498,338,306,1,2,5,Keystone EngineeringChangeOrder 498,ECO000498,1,692.2600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cc4e6d558f31516dbe11c84215c0d312cc4e6d558f31516dbe11c84215c0d312
499,ECO000499,224,13,8,4,4,Delta EngineeringChangeOrder 499,ECO000499,1,693.6300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f94c655462d2574ba6b19c0cbbe68ff4f94c655462d2574ba6b19c0cbbe68ff4
500,ECO000500,430,227,8,4,1,Titan EngineeringChangeOrder 500,ECO000500,0,695.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,383b725130ce57f39bf19cf60ee3ce43383b725130ce57f39bf19cf60ee3ce43
