EnergyEfficiencyProjectKey,EfficiencyProjectNumber,PlantKey,EnergyEfficiencyMeasureKey,CostCenterKey,EnergyEfficiencyProjectStatusKey,CurrencyKey,EfficiencyProjectName,EstimatedSavingsAmount,EstimatedAnnualSavingsQuantity,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
490,EEP000490,126,298,138,6,1,Beacon EnergyEfficiencyProject 490,681.3000,343.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9c0ed2813d1d59b8a9710254c4b473f09c0ed2813d1d59b8a9710254c4b473f0
491,EEP000491,243,300,447,8,2,Keystone EnergyEfficiencyProject 491,682.6700,343.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3b21f31374025a2ab19801a267aef1433b21f31374025a2ab19801a267aef143
492,EEP000492,86,492,359,4,4,Quartz EnergyEfficiencyProject 492,684.0400,344.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,37ca287e44db53538de0daf31cd68cb037ca287e44db53538de0daf31cd68cb0
493,EEP000493,166,124,-1,3,3,Zenith EnergyEfficiencyProject 493,685.4100,345.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8dd8793f173c5e009293547e091039c18dd8793f173c5e009293547e091039c1
494,EEP000494,214,43,273,6,1,Liberty EnergyEfficiencyProject 494,686.7800,345.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,daa33eb3e99b56c0879cd0cc217685afdaa33eb3e99b56c0879cd0cc217685af
495,EEP000495,249,336,212,7,2,Meridian EnergyEfficiencyProject 495,688.1500,346.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ddcf946f169858c79c11e48d97967066ddcf946f169858c79c11e48d97967066
496,EEP000496,135,442,206,7,4,Titan EnergyEfficiencyProject 496,689.5200,347.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ca759272d1d858bbb55860b53127c3e8ca759272d1d858bbb55860b53127c3e8
497,EEP000497,219,327,94,5,4,Beacon EnergyEfficiencyProject 497,690.8900,348.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c739a7768d745a6bb3161a6b77036d8ac739a7768d745a6bb3161a6b77036d8a
498,EEP000498,303,109,31,3,1,Beacon EnergyEfficiencyProject 498,692.2600,348.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9c16c8c3ff37584c92803e5424b31aa69c16c8c3ff37584c92803e5424b31aa6
499,EEP000499,39,260,302,8,1,Summit EnergyEfficiencyProject 499,693.6300,349.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,45ca147158d65d8f9fb6a836b15fd15545ca147158d65d8f9fb6a836b15fd155
500,EEP000500,150,244,148,1,3,Northstar EnergyEfficiencyProject 500,695.0000,350.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7d8cf1609e3352ffbd9e20f7a458f05c7d8cf1609e3352ffbd9e20f7a458f05c
