MachineSensorTagKey,SensorTagName,MachineKey,MachineStationKey,MachineSensorTypeKey,UnitOfMeasureKey,MachineSensorTagName,RevisionCode,ActiveFlag,StandardValue,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
475,Keystone MachineSensorTag 475,206,187,12,6,Unity MachineSensorTag 475,MST000475,0,660.7500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4d005dd1c8d75008b6231cecf461cb6f4d005dd1c8d75008b6231cecf461cb6f
476,Cedar MachineSensorTag 476,100,128,8,3,Summit MachineSensorTag 476,MST000476,1,662.1200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,27e0ef239c4b5b75914eccd56e01d43827e0ef239c4b5b75914eccd56e01d438
477,Delta MachineSensorTag 477,243,160,10,1,Evergreen MachineSensorTag 477,MST000477,1,663.4900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1a63f2125be85db4a1dfa25ec3b95e941a63f2125be85db4a1dfa25ec3b95e94
478,Evergreen MachineSensorTag 478,302,259,10,6,Meridian MachineSensorTag 478,MST000478,1,664.8600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,54d6f1a40f805f70ad71f5e6b45637a654d6f1a40f805f70ad71f5e6b45637a6
479,Beacon MachineSensorTag 479,310,147,1,2,Granite MachineSensorTag 479,MST000479,1,666.2300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b2e6c681693b56debca20d827f80d338b2e6c681693b56debca20d827f80d338
480,Pioneer MachineSensorTag 480,496,480,4,1,Delta MachineSensorTag 480,MST000480,0,667.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a1157baa974f56f4b9da37a2dc163d00a1157baa974f56f4b9da37a2dc163d00
481,Delta MachineSensorTag 481,246,117,5,5,Junction MachineSensorTag 481,MST000481,1,668.9700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dadfcdc4dc695d38a9321af0dd678f4edadfcdc4dc695d38a9321af0dd678f4e
482,Harbor MachineSensorTag 482,380,370,4,2,Delta MachineSensorTag 482,MST000482,1,670.3400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1eaed9fbefb35c20ad2d8166f525da701eaed9fbefb35c20ad2d8166f525da70
483,Unity MachineSensorTag 483,32,315,4,5,Unity MachineSensorTag 483,MST000483,1,671.7100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,526e9c0084235516a02018b182e50b86526e9c0084235516a02018b182e50b86
484,Orion MachineSensorTag 484,371,5,7,2,Willow MachineSensorTag 484,MST000484,1,673.0800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,16fdade74dd250178c5444ca1621cd6016fdade74dd250178c5444ca1621cd60
485,Willow MachineSensorTag 485,191,223,3,3,Orion MachineSensorTag 485,MST000485,0,674.4500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,30583193b0f95a1086621d02acee829a30583193b0f95a1086621d02acee829a
486,Summit MachineSensorTag 486,345,235,6,3,Atlas MachineSensorTag 486,MST000486,1,675.8200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d5f7fdb1a85b5568960c8b9eb7fdc436d5f7fdb1a85b5568960c8b9eb7fdc436
487,Meridian MachineSensorTag 487,56,428,2,4,Atlas MachineSensorTag 487,MST000487,1,677.1900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fa08099bdf6d565eb9e3d6e8220161ddfa08099bdf6d565eb9e3d6e8220161dd
488,Meridian MachineSensorTag 488,495,237,5,2,Delta MachineSensorTag 488,MST000488,1,678.5600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8f055f482a5056f0ab924ebf3a363d988f055f482a5056f0ab924ebf3a363d98
489,Orion MachineSensorTag 489,269,156,1,4,Atlas MachineSensorTag 489,MST000489,1,679.9300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4ad8c7b5d8da52c6bedcf2e816ba72e64ad8c7b5d8da52c6bedcf2e816ba72e6
490,Atlas MachineSensorTag 490,458,446,7,2,Pioneer MachineSensorTag 490,MST000490,0,681.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8d02152541615f01a30945168ff2bdff8d02152541615f01a30945168ff2bdff
491,Summit MachineSensorTag 491,185,470,7,2,Northstar MachineSensorTag 491,MST000491,1,682.6700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ef3549ecbb7c523689ddd361204d360cef3549ecbb7c523689ddd361204d360c
492,Harbor MachineSensorTag 492,51,18,9,4,Zenith MachineSensorTag 492,MST000492,1,684.0400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b370e331a6435012a680f943c5fb9bcfb370e331a6435012a680f943c5fb9bcf
493,Evergreen MachineSensorTag 493,405,11,9,7,Cedar MachineSensorTag 493,MST000493,1,685.4100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c947097d98585100a14fe01d0c9bbe49c947097d98585100a14fe01d0c9bbe49
494,Forge MachineSensorTag 494,437,225,12,5,Liberty MachineSensorTag 494,MST000494,1,686.7800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,93db6e4f5b0d529b89f93c55a94ec11d93db6e4f5b0d529b89f93c55a94ec11d
495,Atlas MachineSensorTag 495,244,46,6,2,Pioneer MachineSensorTag 495,MST000495,0,688.1500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,49dcbcc4c6915ba4bc817b2afbd4f63149dcbcc4c6915ba4bc817b2afbd4f631
496,Meridian MachineSensorTag 496,144,284,7,1,Liberty MachineSensorTag 496,MST000496,1,689.5200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5d790ba56cd1541d8e63ad396fe606ca5d790ba56cd1541d8e63ad396fe606ca
497,Atlas MachineSensorTag 497,95,328,3,2,Unity MachineSensorTag 497,MST000497,1,690.8900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,affab0c010db5089bea7dac017581472affab0c010db5089bea7dac017581472
498,Harbor MachineSensorTag 498,68,328,2,7,Quartz MachineSensorTag 498,MST000498,1,692.2600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,40a3ba5f04dd5f248b5d34a525dadc8e40a3ba5f04dd5f248b5d34a525dadc8e
499,Vertex MachineSensorTag 499,435,142,12,6,Forge MachineSensorTag 499,MST000499,1,693.6300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bf7d5777d1375e8b9d724f4c47ecf60ebf7d5777d1375e8b9d724f4c47ecf60e
500,Titan MachineSensorTag 500,454,10,1,2,Quartz MachineSensorTag 500,MST000500,0,695.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c95d9f28c4065c8ab1826ea19e52cf17c95d9f28c4065c8ab1826ea19e52cf17
