EnergyMeterPointKey,MeterPointNumber,PlantKey,SiteKey,EnergyMeterPointClassKey,EnergySubmeterZoneKey,EnergySourceKey,UnitOfMeasureKey,MeterPointName,MeterSerialNumber,MultiplierValue,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
486,EMP000486,263,84,48,24,13,7,Harbor EnergyMeterPoint 486,EMP000486,675.820000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1f2f444b03015c2eb179c76a726a608e1f2f444b03015c2eb179c76a726a608e
487,EMP000487,20,253,442,306,7,3,Vertex EnergyMeterPoint 487,EMP000487,677.190000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,aa7596d542055dd6a908c5d29fdb2147aa7596d542055dd6a908c5d29fdb2147
488,EMP000488,78,155,493,139,15,5,Evergreen EnergyMeterPoint 488,EMP000488,678.560000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,05a27b5ad8ce53a38687f3d3540359d305a27b5ad8ce53a38687f3d3540359d3
489,EMP000489,139,178,100,485,4,5,Meridian EnergyMeterPoint 489,EMP000489,679.930000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,087c20fa13865f86a8ddf98eb7b3bf5d087c20fa13865f86a8ddf98eb7b3bf5d
490,EMP000490,348,253,21,375,15,7,Keystone EnergyMeterPoint 490,EMP000490,681.300000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,eac762fc97fd5b6c90607e2035ba0e1feac762fc97fd5b6c90607e2035ba0e1f
491,EMP000491,337,117,211,4,10,1,Atlas EnergyMeterPoint 491,EMP000491,682.670000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1eb94369178f5d64a52aeec60ff76ff31eb94369178f5d64a52aeec60ff76ff3
492,EMP000492,270,277,267,136,4,1,Titan EnergyMeterPoint 492,EMP000492,684.040000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b53085001bed56f5b864e5672c1fd3e3b53085001bed56f5b864e5672c1fd3e3
493,EMP000493,146,-1,119,141,3,5,Ion EnergyMeterPoint 493,EMP000493,685.410000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0b40ea86a7985d719efd04964b0b92240b40ea86a7985d719efd04964b0b9224
494,EMP000494,194,264,308,159,13,3,Keystone EnergyMeterPoint 494,EMP000494,686.780000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f9455aac1c1053cfa9bebd3fbd982249f9455aac1c1053cfa9bebd3fbd982249
495,EMP000495,155,464,438,257,11,7,Vertex EnergyMeterPoint 495,EMP000495,688.150000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d592c0d1738e51358a7ccdd31b9c2b1ad592c0d1738e51358a7ccdd31b9c2b1a
496,EMP000496,292,251,317,26,9,5,Quartz EnergyMeterPoint 496,EMP000496,689.520000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a242560326d15cac959119469c072412a242560326d15cac959119469c072412
497,EMP000497,126,322,158,327,1,5,Ion EnergyMeterPoint 497,EMP000497,690.890000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c29a8a0c19ff5a5b88fd91b1c28b3bafc29a8a0c19ff5a5b88fd91b1c28b3baf
498,EMP000498,287,499,352,60,10,2,Keystone EnergyMeterPoint 498,EMP000498,692.260000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,97007c45d33356dfa8dd636df772780c97007c45d33356dfa8dd636df772780c
499,EMP000499,57,41,62,63,15,5,Keystone EnergyMeterPoint 499,EMP000499,693.630000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0f93043eb0ba50f2b4868e98cce52b9e0f93043eb0ba50f2b4868e98cce52b9e
500,EMP000500,242,22,488,330,2,2,Delta EnergyMeterPoint 500,EMP000500,695.000000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b96e4f4a137b5a719c8e313d4ba3878eb96e4f4a137b5a719c8e313d4ba3878e
