TimeOfDayKey,ShiftCodeKey,TimeValue,HourNumber,MinuteNumber,SecondNumber,MinuteOfDayNumber,SecondOfDayNumber,AmPmCode,HourBucketName,ShiftBucketName,IsBusinessHour,DisplayTime,SourceSystemKey,BatchId,LoadedAtUtc
64440,3,17:54:00,17,54,0,1074,64440,PM,17:00-17:59,Evening,0,05:54 PM,1,1,2026-08-24T00:00:00.000
64500,3,17:55:00,17,55,0,1075,64500,PM,17:00-17:59,Evening,0,05:55 PM,1,1,2026-08-24T00:00:00.000
64560,3,17:56:00,17,56,0,1076,64560,PM,17:00-17:59,Evening,0,05:56 PM,1,1,2026-08-24T00:00:00.000
64620,3,17:57:00,17,57,0,1077,64620,PM,17:00-17:59,Evening,0,05:57 PM,1,1,2026-08-24T00:00:00.000
64680,3,17:58:00,17,58,0,1078,64680,PM,17:00-17:59,Evening,0,05:58 PM,1,1,2026-08-24T00:00:00.000
64740,3,17:59:00,17,59,0,1079,64740,PM,17:00-17:59,Evening,0,05:59 PM,1,1,2026-08-24T00:00:00.000
64800,3,18:00:00,18,0,0,1080,64800,PM,18:00-18:59,Evening,0,06:00 PM,1,1,2026-08-24T00:00:00.000
64860,3,18:01:00,18,1,0,1081,64860,PM,18:00-18:59,Evening,0,06:01 PM,1,1,2026-08-24T00:00:00.000
64920,3,18:02:00,18,2,0,1082,64920,PM,18:00-18:59,Evening,0,06:02 PM,1,1,2026-08-24T00:00:00.000
64980,3,18:03:00,18,3,0,1083,64980,PM,18:00-18:59,Evening,0,06:03 PM,1,1,2026-08-24T00:00:00.000
65040,3,18:04:00,18,4,0,1084,65040,PM,18:00-18:59,Evening,0,06:04 PM,1,1,2026-08-24T00:00:00.000
65100,3,18:05:00,18,5,0,1085,65100,PM,18:00-18:59,Evening,0,06:05 PM,1,1,2026-08-24T00:00:00.000
65160,3,18:06:00,18,6,0,1086,65160,PM,18:00-18:59,Evening,0,06:06 PM,1,1,2026-08-24T00:00:00.000
65220,3,18:07:00,18,7,0,1087,65220,PM,18:00-18:59,Evening,0,06:07 PM,1,1,2026-08-24T00:00:00.000
65280,3,18:08:00,18,8,0,1088,65280,PM,18:00-18:59,Evening,0,06:08 PM,1,1,2026-08-24T00:00:00.000
65340,3,18:09:00,18,9,0,1089,65340,PM,18:00-18:59,Evening,0,06:09 PM,1,1,2026-08-24T00:00:00.000
65400,3,18:10:00,18,10,0,1090,65400,PM,18:00-18:59,Evening,0,06:10 PM,1,1,2026-08-24T00:00:00.000
65460,3,18:11:00,18,11,0,1091,65460,PM,18:00-18:59,Evening,0,06:11 PM,1,1,2026-08-24T00:00:00.000
65520,3,18:12:00,18,12,0,1092,65520,PM,18:00-18:59,Evening,0,06:12 PM,1,1,2026-08-24T00:00:00.000
65580,3,18:13:00,18,13,0,1093,65580,PM,18:00-18:59,Evening,0,06:13 PM,1,1,2026-08-24T00:00:00.000
65640,3,18:14:00,18,14,0,1094,65640,PM,18:00-18:59,Evening,0,06:14 PM,1,1,2026-08-24T00:00:00.000
65700,3,18:15:00,18,15,0,1095,65700,PM,18:00-18:59,Evening,0,06:15 PM,1,1,2026-08-24T00:00:00.000
65760,3,18:16:00,18,16,0,1096,65760,PM,18:00-18:59,Evening,0,06:16 PM,1,1,2026-08-24T00:00:00.000
65820,3,18:17:00,18,17,0,1097,65820,PM,18:00-18:59,Evening,0,06:17 PM,1,1,2026-08-24T00:00:00.000
65880,3,18:18:00,18,18,0,1098,65880,PM,18:00-18:59,Evening,0,06:18 PM,1,1,2026-08-24T00:00:00.000
65940,3,18:19:00,18,19,0,1099,65940,PM,18:00-18:59,Evening,0,06:19 PM,1,1,2026-08-24T00:00:00.000
66000,3,18:20:00,18,20,0,1100,66000,PM,18:00-18:59,Evening,0,06:20 PM,1,1,2026-08-24T00:00:00.000
66060,3,18:21:00,18,21,0,1101,66060,PM,18:00-18:59,Evening,0,06:21 PM,1,1,2026-08-24T00:00:00.000
66120,3,18:22:00,18,22,0,1102,66120,PM,18:00-18:59,Evening,0,06:22 PM,1,1,2026-08-24T00:00:00.000
66180,3,18:23:00,18,23,0,1103,66180,PM,18:00-18:59,Evening,0,06:23 PM,1,1,2026-08-24T00:00:00.000
66240,3,18:24:00,18,24,0,1104,66240,PM,18:00-18:59,Evening,0,06:24 PM,1,1,2026-08-24T00:00:00.000
66300,3,18:25:00,18,25,0,1105,66300,PM,18:00-18:59,Evening,0,06:25 PM,1,1,2026-08-24T00:00:00.000
66360,3,18:26:00,18,26,0,1106,66360,PM,18:00-18:59,Evening,0,06:26 PM,1,1,2026-08-24T00:00:00.000
66420,3,18:27:00,18,27,0,1107,66420,PM,18:00-18:59,Evening,0,06:27 PM,1,1,2026-08-24T00:00:00.000
66480,3,18:28:00,18,28,0,1108,66480,PM,18:00-18:59,Evening,0,06:28 PM,1,1,2026-08-24T00:00:00.000
66540,3,18:29:00,18,29,0,1109,66540,PM,18:00-18:59,Evening,0,06:29 PM,1,1,2026-08-24T00:00:00.000
66600,3,18:30:00,18,30,0,1110,66600,PM,18:00-18:59,Evening,0,06:30 PM,1,1,2026-08-24T00:00:00.000
66660,3,18:31:00,18,31,0,1111,66660,PM,18:00-18:59,Evening,0,06:31 PM,1,1,2026-08-24T00:00:00.000
66720,3,18:32:00,18,32,0,1112,66720,PM,18:00-18:59,Evening,0,06:32 PM,1,1,2026-08-24T00:00:00.000
66780,3,18:33:00,18,33,0,1113,66780,PM,18:00-18:59,Evening,0,06:33 PM,1,1,2026-08-24T00:00:00.000
66840,3,18:34:00,18,34,0,1114,66840,PM,18:00-18:59,Evening,0,06:34 PM,1,1,2026-08-24T00:00:00.000
66900,3,18:35:00,18,35,0,1115,66900,PM,18:00-18:59,Evening,0,06:35 PM,1,1,2026-08-24T00:00:00.000
66960,3,18:36:00,18,36,0,1116,66960,PM,18:00-18:59,Evening,0,06:36 PM,1,1,2026-08-24T00:00:00.000
67020,3,18:37:00,18,37,0,1117,67020,PM,18:00-18:59,Evening,0,06:37 PM,1,1,2026-08-24T00:00:00.000
67080,3,18:38:00,18,38,0,1118,67080,PM,18:00-18:59,Evening,0,06:38 PM,1,1,2026-08-24T00:00:00.000
67140,3,18:39:00,18,39,0,1119,67140,PM,18:00-18:59,Evening,0,06:39 PM,1,1,2026-08-24T00:00:00.000
67200,3,18:40:00,18,40,0,1120,67200,PM,18:00-18:59,Evening,0,06:40 PM,1,1,2026-08-24T00:00:00.000
67260,3,18:41:00,18,41,0,1121,67260,PM,18:00-18:59,Evening,0,06:41 PM,1,1,2026-08-24T00:00:00.000
67320,3,18:42:00,18,42,0,1122,67320,PM,18:00-18:59,Evening,0,06:42 PM,1,1,2026-08-24T00:00:00.000
67380,3,18:43:00,18,43,0,1123,67380,PM,18:00-18:59,Evening,0,06:43 PM,1,1,2026-08-24T00:00:00.000
67440,3,18:44:00,18,44,0,1124,67440,PM,18:00-18:59,Evening,0,06:44 PM,1,1,2026-08-24T00:00:00.000
67500,3,18:45:00,18,45,0,1125,67500,PM,18:00-18:59,Evening,0,06:45 PM,1,1,2026-08-24T00:00:00.000
67560,3,18:46:00,18,46,0,1126,67560,PM,18:00-18:59,Evening,0,06:46 PM,1,1,2026-08-24T00:00:00.000
67620,3,18:47:00,18,47,0,1127,67620,PM,18:00-18:59,Evening,0,06:47 PM,1,1,2026-08-24T00:00:00.000
67680,3,18:48:00,18,48,0,1128,67680,PM,18:00-18:59,Evening,0,06:48 PM,1,1,2026-08-24T00:00:00.000
67740,3,18:49:00,18,49,0,1129,67740,PM,18:00-18:59,Evening,0,06:49 PM,1,1,2026-08-24T00:00:00.000
67800,3,18:50:00,18,50,0,1130,67800,PM,18:00-18:59,Evening,0,06:50 PM,1,1,2026-08-24T00:00:00.000
67860,3,18:51:00,18,51,0,1131,67860,PM,18:00-18:59,Evening,0,06:51 PM,1,1,2026-08-24T00:00:00.000
67920,3,18:52:00,18,52,0,1132,67920,PM,18:00-18:59,Evening,0,06:52 PM,1,1,2026-08-24T00:00:00.000
67980,3,18:53:00,18,53,0,1133,67980,PM,18:00-18:59,Evening,0,06:53 PM,1,1,2026-08-24T00:00:00.000
68040,3,18:54:00,18,54,0,1134,68040,PM,18:00-18:59,Evening,0,06:54 PM,1,1,2026-08-24T00:00:00.000
68100,3,18:55:00,18,55,0,1135,68100,PM,18:00-18:59,Evening,0,06:55 PM,1,1,2026-08-24T00:00:00.000
68160,3,18:56:00,18,56,0,1136,68160,PM,18:00-18:59,Evening,0,06:56 PM,1,1,2026-08-24T00:00:00.000
68220,3,18:57:00,18,57,0,1137,68220,PM,18:00-18:59,Evening,0,06:57 PM,1,1,2026-08-24T00:00:00.000
68280,3,18:58:00,18,58,0,1138,68280,PM,18:00-18:59,Evening,0,06:58 PM,1,1,2026-08-24T00:00:00.000
68340,3,18:59:00,18,59,0,1139,68340,PM,18:00-18:59,Evening,0,06:59 PM,1,1,2026-08-24T00:00:00.000
68400,3,19:00:00,19,0,0,1140,68400,PM,19:00-19:59,Evening,0,07:00 PM,1,1,2026-08-24T00:00:00.000
68460,3,19:01:00,19,1,0,1141,68460,PM,19:00-19:59,Evening,0,07:01 PM,1,1,2026-08-24T00:00:00.000
68520,3,19:02:00,19,2,0,1142,68520,PM,19:00-19:59,Evening,0,07:02 PM,1,1,2026-08-24T00:00:00.000
68580,3,19:03:00,19,3,0,1143,68580,PM,19:00-19:59,Evening,0,07:03 PM,1,1,2026-08-24T00:00:00.000
68640,3,19:04:00,19,4,0,1144,68640,PM,19:00-19:59,Evening,0,07:04 PM,1,1,2026-08-24T00:00:00.000
68700,3,19:05:00,19,5,0,1145,68700,PM,19:00-19:59,Evening,0,07:05 PM,1,1,2026-08-24T00:00:00.000
68760,3,19:06:00,19,6,0,1146,68760,PM,19:00-19:59,Evening,0,07:06 PM,1,1,2026-08-24T00:00:00.000
68820,3,19:07:00,19,7,0,1147,68820,PM,19:00-19:59,Evening,0,07:07 PM,1,1,2026-08-24T00:00:00.000
68880,3,19:08:00,19,8,0,1148,68880,PM,19:00-19:59,Evening,0,07:08 PM,1,1,2026-08-24T00:00:00.000
68940,3,19:09:00,19,9,0,1149,68940,PM,19:00-19:59,Evening,0,07:09 PM,1,1,2026-08-24T00:00:00.000
69000,3,19:10:00,19,10,0,1150,69000,PM,19:00-19:59,Evening,0,07:10 PM,1,1,2026-08-24T00:00:00.000
69060,3,19:11:00,19,11,0,1151,69060,PM,19:00-19:59,Evening,0,07:11 PM,1,1,2026-08-24T00:00:00.000
69120,3,19:12:00,19,12,0,1152,69120,PM,19:00-19:59,Evening,0,07:12 PM,1,1,2026-08-24T00:00:00.000
69180,3,19:13:00,19,13,0,1153,69180,PM,19:00-19:59,Evening,0,07:13 PM,1,1,2026-08-24T00:00:00.000
69240,3,19:14:00,19,14,0,1154,69240,PM,19:00-19:59,Evening,0,07:14 PM,1,1,2026-08-24T00:00:00.000
69300,3,19:15:00,19,15,0,1155,69300,PM,19:00-19:59,Evening,0,07:15 PM,1,1,2026-08-24T00:00:00.000
69360,3,19:16:00,19,16,0,1156,69360,PM,19:00-19:59,Evening,0,07:16 PM,1,1,2026-08-24T00:00:00.000
69420,3,19:17:00,19,17,0,1157,69420,PM,19:00-19:59,Evening,0,07:17 PM,1,1,2026-08-24T00:00:00.000
69480,3,19:18:00,19,18,0,1158,69480,PM,19:00-19:59,Evening,0,07:18 PM,1,1,2026-08-24T00:00:00.000
69540,3,19:19:00,19,19,0,1159,69540,PM,19:00-19:59,Evening,0,07:19 PM,1,1,2026-08-24T00:00:00.000
69600,3,19:20:00,19,20,0,1160,69600,PM,19:00-19:59,Evening,0,07:20 PM,1,1,2026-08-24T00:00:00.000
69660,3,19:21:00,19,21,0,1161,69660,PM,19:00-19:59,Evening,0,07:21 PM,1,1,2026-08-24T00:00:00.000
69720,3,19:22:00,19,22,0,1162,69720,PM,19:00-19:59,Evening,0,07:22 PM,1,1,2026-08-24T00:00:00.000
69780,3,19:23:00,19,23,0,1163,69780,PM,19:00-19:59,Evening,0,07:23 PM,1,1,2026-08-24T00:00:00.000
69840,3,19:24:00,19,24,0,1164,69840,PM,19:00-19:59,Evening,0,07:24 PM,1,1,2026-08-24T00:00:00.000
69900,3,19:25:00,19,25,0,1165,69900,PM,19:00-19:59,Evening,0,07:25 PM,1,1,2026-08-24T00:00:00.000
69960,3,19:26:00,19,26,0,1166,69960,PM,19:00-19:59,Evening,0,07:26 PM,1,1,2026-08-24T00:00:00.000
70020,3,19:27:00,19,27,0,1167,70020,PM,19:00-19:59,Evening,0,07:27 PM,1,1,2026-08-24T00:00:00.000
70080,3,19:28:00,19,28,0,1168,70080,PM,19:00-19:59,Evening,0,07:28 PM,1,1,2026-08-24T00:00:00.000
70140,3,19:29:00,19,29,0,1169,70140,PM,19:00-19:59,Evening,0,07:29 PM,1,1,2026-08-24T00:00:00.000
70200,3,19:30:00,19,30,0,1170,70200,PM,19:00-19:59,Evening,0,07:30 PM,1,1,2026-08-24T00:00:00.000
70260,3,19:31:00,19,31,0,1171,70260,PM,19:00-19:59,Evening,0,07:31 PM,1,1,2026-08-24T00:00:00.000
70320,3,19:32:00,19,32,0,1172,70320,PM,19:00-19:59,Evening,0,07:32 PM,1,1,2026-08-24T00:00:00.000
70380,3,19:33:00,19,33,0,1173,70380,PM,19:00-19:59,Evening,0,07:33 PM,1,1,2026-08-24T00:00:00.000
70440,3,19:34:00,19,34,0,1174,70440,PM,19:00-19:59,Evening,0,07:34 PM,1,1,2026-08-24T00:00:00.000
70500,3,19:35:00,19,35,0,1175,70500,PM,19:00-19:59,Evening,0,07:35 PM,1,1,2026-08-24T00:00:00.000
70560,3,19:36:00,19,36,0,1176,70560,PM,19:00-19:59,Evening,0,07:36 PM,1,1,2026-08-24T00:00:00.000
70620,3,19:37:00,19,37,0,1177,70620,PM,19:00-19:59,Evening,0,07:37 PM,1,1,2026-08-24T00:00:00.000
70680,3,19:38:00,19,38,0,1178,70680,PM,19:00-19:59,Evening,0,07:38 PM,1,1,2026-08-24T00:00:00.000
70740,3,19:39:00,19,39,0,1179,70740,PM,19:00-19:59,Evening,0,07:39 PM,1,1,2026-08-24T00:00:00.000
70800,3,19:40:00,19,40,0,1180,70800,PM,19:00-19:59,Evening,0,07:40 PM,1,1,2026-08-24T00:00:00.000
70860,3,19:41:00,19,41,0,1181,70860,PM,19:00-19:59,Evening,0,07:41 PM,1,1,2026-08-24T00:00:00.000
70920,3,19:42:00,19,42,0,1182,70920,PM,19:00-19:59,Evening,0,07:42 PM,1,1,2026-08-24T00:00:00.000
70980,3,19:43:00,19,43,0,1183,70980,PM,19:00-19:59,Evening,0,07:43 PM,1,1,2026-08-24T00:00:00.000
71040,3,19:44:00,19,44,0,1184,71040,PM,19:00-19:59,Evening,0,07:44 PM,1,1,2026-08-24T00:00:00.000
71100,3,19:45:00,19,45,0,1185,71100,PM,19:00-19:59,Evening,0,07:45 PM,1,1,2026-08-24T00:00:00.000
71160,3,19:46:00,19,46,0,1186,71160,PM,19:00-19:59,Evening,0,07:46 PM,1,1,2026-08-24T00:00:00.000
71220,3,19:47:00,19,47,0,1187,71220,PM,19:00-19:59,Evening,0,07:47 PM,1,1,2026-08-24T00:00:00.000
71280,3,19:48:00,19,48,0,1188,71280,PM,19:00-19:59,Evening,0,07:48 PM,1,1,2026-08-24T00:00:00.000
71340,3,19:49:00,19,49,0,1189,71340,PM,19:00-19:59,Evening,0,07:49 PM,1,1,2026-08-24T00:00:00.000
71400,3,19:50:00,19,50,0,1190,71400,PM,19:00-19:59,Evening,0,07:50 PM,1,1,2026-08-24T00:00:00.000
71460,3,19:51:00,19,51,0,1191,71460,PM,19:00-19:59,Evening,0,07:51 PM,1,1,2026-08-24T00:00:00.000
71520,3,19:52:00,19,52,0,1192,71520,PM,19:00-19:59,Evening,0,07:52 PM,1,1,2026-08-24T00:00:00.000
71580,3,19:53:00,19,53,0,1193,71580,PM,19:00-19:59,Evening,0,07:53 PM,1,1,2026-08-24T00:00:00.000
71640,3,19:54:00,19,54,0,1194,71640,PM,19:00-19:59,Evening,0,07:54 PM,1,1,2026-08-24T00:00:00.000
71700,3,19:55:00,19,55,0,1195,71700,PM,19:00-19:59,Evening,0,07:55 PM,1,1,2026-08-24T00:00:00.000
71760,3,19:56:00,19,56,0,1196,71760,PM,19:00-19:59,Evening,0,07:56 PM,1,1,2026-08-24T00:00:00.000
71820,3,19:57:00,19,57,0,1197,71820,PM,19:00-19:59,Evening,0,07:57 PM,1,1,2026-08-24T00:00:00.000
71880,3,19:58:00,19,58,0,1198,71880,PM,19:00-19:59,Evening,0,07:58 PM,1,1,2026-08-24T00:00:00.000
71940,3,19:59:00,19,59,0,1199,71940,PM,19:00-19:59,Evening,0,07:59 PM,1,1,2026-08-24T00:00:00.000
72000,3,20:00:00,20,0,0,1200,72000,PM,20:00-20:59,Evening,0,08:00 PM,1,1,2026-08-24T00:00:00.000
72060,3,20:01:00,20,1,0,1201,72060,PM,20:00-20:59,Evening,0,08:01 PM,1,1,2026-08-24T00:00:00.000
72120,3,20:02:00,20,2,0,1202,72120,PM,20:00-20:59,Evening,0,08:02 PM,1,1,2026-08-24T00:00:00.000
72180,3,20:03:00,20,3,0,1203,72180,PM,20:00-20:59,Evening,0,08:03 PM,1,1,2026-08-24T00:00:00.000
72240,3,20:04:00,20,4,0,1204,72240,PM,20:00-20:59,Evening,0,08:04 PM,1,1,2026-08-24T00:00:00.000
72300,3,20:05:00,20,5,0,1205,72300,PM,20:00-20:59,Evening,0,08:05 PM,1,1,2026-08-24T00:00:00.000
72360,3,20:06:00,20,6,0,1206,72360,PM,20:00-20:59,Evening,0,08:06 PM,1,1,2026-08-24T00:00:00.000
72420,3,20:07:00,20,7,0,1207,72420,PM,20:00-20:59,Evening,0,08:07 PM,1,1,2026-08-24T00:00:00.000
72480,3,20:08:00,20,8,0,1208,72480,PM,20:00-20:59,Evening,0,08:08 PM,1,1,2026-08-24T00:00:00.000
72540,3,20:09:00,20,9,0,1209,72540,PM,20:00-20:59,Evening,0,08:09 PM,1,1,2026-08-24T00:00:00.000
72600,3,20:10:00,20,10,0,1210,72600,PM,20:00-20:59,Evening,0,08:10 PM,1,1,2026-08-24T00:00:00.000
72660,3,20:11:00,20,11,0,1211,72660,PM,20:00-20:59,Evening,0,08:11 PM,1,1,2026-08-24T00:00:00.000
72720,3,20:12:00,20,12,0,1212,72720,PM,20:00-20:59,Evening,0,08:12 PM,1,1,2026-08-24T00:00:00.000
72780,3,20:13:00,20,13,0,1213,72780,PM,20:00-20:59,Evening,0,08:13 PM,1,1,2026-08-24T00:00:00.000
72840,3,20:14:00,20,14,0,1214,72840,PM,20:00-20:59,Evening,0,08:14 PM,1,1,2026-08-24T00:00:00.000
72900,3,20:15:00,20,15,0,1215,72900,PM,20:00-20:59,Evening,0,08:15 PM,1,1,2026-08-24T00:00:00.000
72960,3,20:16:00,20,16,0,1216,72960,PM,20:00-20:59,Evening,0,08:16 PM,1,1,2026-08-24T00:00:00.000
73020,3,20:17:00,20,17,0,1217,73020,PM,20:00-20:59,Evening,0,08:17 PM,1,1,2026-08-24T00:00:00.000
73080,3,20:18:00,20,18,0,1218,73080,PM,20:00-20:59,Evening,0,08:18 PM,1,1,2026-08-24T00:00:00.000
73140,3,20:19:00,20,19,0,1219,73140,PM,20:00-20:59,Evening,0,08:19 PM,1,1,2026-08-24T00:00:00.000
73200,3,20:20:00,20,20,0,1220,73200,PM,20:00-20:59,Evening,0,08:20 PM,1,1,2026-08-24T00:00:00.000
73260,3,20:21:00,20,21,0,1221,73260,PM,20:00-20:59,Evening,0,08:21 PM,1,1,2026-08-24T00:00:00.000
73320,3,20:22:00,20,22,0,1222,73320,PM,20:00-20:59,Evening,0,08:22 PM,1,1,2026-08-24T00:00:00.000
73380,3,20:23:00,20,23,0,1223,73380,PM,20:00-20:59,Evening,0,08:23 PM,1,1,2026-08-24T00:00:00.000
73440,3,20:24:00,20,24,0,1224,73440,PM,20:00-20:59,Evening,0,08:24 PM,1,1,2026-08-24T00:00:00.000
73500,3,20:25:00,20,25,0,1225,73500,PM,20:00-20:59,Evening,0,08:25 PM,1,1,2026-08-24T00:00:00.000
73560,3,20:26:00,20,26,0,1226,73560,PM,20:00-20:59,Evening,0,08:26 PM,1,1,2026-08-24T00:00:00.000
73620,3,20:27:00,20,27,0,1227,73620,PM,20:00-20:59,Evening,0,08:27 PM,1,1,2026-08-24T00:00:00.000
73680,3,20:28:00,20,28,0,1228,73680,PM,20:00-20:59,Evening,0,08:28 PM,1,1,2026-08-24T00:00:00.000
73740,3,20:29:00,20,29,0,1229,73740,PM,20:00-20:59,Evening,0,08:29 PM,1,1,2026-08-24T00:00:00.000
73800,3,20:30:00,20,30,0,1230,73800,PM,20:00-20:59,Evening,0,08:30 PM,1,1,2026-08-24T00:00:00.000
73860,3,20:31:00,20,31,0,1231,73860,PM,20:00-20:59,Evening,0,08:31 PM,1,1,2026-08-24T00:00:00.000
73920,3,20:32:00,20,32,0,1232,73920,PM,20:00-20:59,Evening,0,08:32 PM,1,1,2026-08-24T00:00:00.000
73980,3,20:33:00,20,33,0,1233,73980,PM,20:00-20:59,Evening,0,08:33 PM,1,1,2026-08-24T00:00:00.000
74040,3,20:34:00,20,34,0,1234,74040,PM,20:00-20:59,Evening,0,08:34 PM,1,1,2026-08-24T00:00:00.000
74100,3,20:35:00,20,35,0,1235,74100,PM,20:00-20:59,Evening,0,08:35 PM,1,1,2026-08-24T00:00:00.000
74160,3,20:36:00,20,36,0,1236,74160,PM,20:00-20:59,Evening,0,08:36 PM,1,1,2026-08-24T00:00:00.000
74220,3,20:37:00,20,37,0,1237,74220,PM,20:00-20:59,Evening,0,08:37 PM,1,1,2026-08-24T00:00:00.000
74280,3,20:38:00,20,38,0,1238,74280,PM,20:00-20:59,Evening,0,08:38 PM,1,1,2026-08-24T00:00:00.000
74340,3,20:39:00,20,39,0,1239,74340,PM,20:00-20:59,Evening,0,08:39 PM,1,1,2026-08-24T00:00:00.000
74400,3,20:40:00,20,40,0,1240,74400,PM,20:00-20:59,Evening,0,08:40 PM,1,1,2026-08-24T00:00:00.000
74460,3,20:41:00,20,41,0,1241,74460,PM,20:00-20:59,Evening,0,08:41 PM,1,1,2026-08-24T00:00:00.000
74520,3,20:42:00,20,42,0,1242,74520,PM,20:00-20:59,Evening,0,08:42 PM,1,1,2026-08-24T00:00:00.000
74580,3,20:43:00,20,43,0,1243,74580,PM,20:00-20:59,Evening,0,08:43 PM,1,1,2026-08-24T00:00:00.000
74640,3,20:44:00,20,44,0,1244,74640,PM,20:00-20:59,Evening,0,08:44 PM,1,1,2026-08-24T00:00:00.000
74700,3,20:45:00,20,45,0,1245,74700,PM,20:00-20:59,Evening,0,08:45 PM,1,1,2026-08-24T00:00:00.000
74760,3,20:46:00,20,46,0,1246,74760,PM,20:00-20:59,Evening,0,08:46 PM,1,1,2026-08-24T00:00:00.000
74820,3,20:47:00,20,47,0,1247,74820,PM,20:00-20:59,Evening,0,08:47 PM,1,1,2026-08-24T00:00:00.000
74880,3,20:48:00,20,48,0,1248,74880,PM,20:00-20:59,Evening,0,08:48 PM,1,1,2026-08-24T00:00:00.000
74940,3,20:49:00,20,49,0,1249,74940,PM,20:00-20:59,Evening,0,08:49 PM,1,1,2026-08-24T00:00:00.000
75000,3,20:50:00,20,50,0,1250,75000,PM,20:00-20:59,Evening,0,08:50 PM,1,1,2026-08-24T00:00:00.000
75060,3,20:51:00,20,51,0,1251,75060,PM,20:00-20:59,Evening,0,08:51 PM,1,1,2026-08-24T00:00:00.000
75120,3,20:52:00,20,52,0,1252,75120,PM,20:00-20:59,Evening,0,08:52 PM,1,1,2026-08-24T00:00:00.000
75180,3,20:53:00,20,53,0,1253,75180,PM,20:00-20:59,Evening,0,08:53 PM,1,1,2026-08-24T00:00:00.000
75240,3,20:54:00,20,54,0,1254,75240,PM,20:00-20:59,Evening,0,08:54 PM,1,1,2026-08-24T00:00:00.000
75300,3,20:55:00,20,55,0,1255,75300,PM,20:00-20:59,Evening,0,08:55 PM,1,1,2026-08-24T00:00:00.000
75360,3,20:56:00,20,56,0,1256,75360,PM,20:00-20:59,Evening,0,08:56 PM,1,1,2026-08-24T00:00:00.000
75420,3,20:57:00,20,57,0,1257,75420,PM,20:00-20:59,Evening,0,08:57 PM,1,1,2026-08-24T00:00:00.000
75480,3,20:58:00,20,58,0,1258,75480,PM,20:00-20:59,Evening,0,08:58 PM,1,1,2026-08-24T00:00:00.000
75540,3,20:59:00,20,59,0,1259,75540,PM,20:00-20:59,Evening,0,08:59 PM,1,1,2026-08-24T00:00:00.000
75600,3,21:00:00,21,0,0,1260,75600,PM,21:00-21:59,Evening,0,09:00 PM,1,1,2026-08-24T00:00:00.000
75660,3,21:01:00,21,1,0,1261,75660,PM,21:00-21:59,Evening,0,09:01 PM,1,1,2026-08-24T00:00:00.000
75720,3,21:02:00,21,2,0,1262,75720,PM,21:00-21:59,Evening,0,09:02 PM,1,1,2026-08-24T00:00:00.000
75780,3,21:03:00,21,3,0,1263,75780,PM,21:00-21:59,Evening,0,09:03 PM,1,1,2026-08-24T00:00:00.000
75840,3,21:04:00,21,4,0,1264,75840,PM,21:00-21:59,Evening,0,09:04 PM,1,1,2026-08-24T00:00:00.000
75900,3,21:05:00,21,5,0,1265,75900,PM,21:00-21:59,Evening,0,09:05 PM,1,1,2026-08-24T00:00:00.000
75960,3,21:06:00,21,6,0,1266,75960,PM,21:00-21:59,Evening,0,09:06 PM,1,1,2026-08-24T00:00:00.000
76020,3,21:07:00,21,7,0,1267,76020,PM,21:00-21:59,Evening,0,09:07 PM,1,1,2026-08-24T00:00:00.000
76080,3,21:08:00,21,8,0,1268,76080,PM,21:00-21:59,Evening,0,09:08 PM,1,1,2026-08-24T00:00:00.000
76140,3,21:09:00,21,9,0,1269,76140,PM,21:00-21:59,Evening,0,09:09 PM,1,1,2026-08-24T00:00:00.000
76200,3,21:10:00,21,10,0,1270,76200,PM,21:00-21:59,Evening,0,09:10 PM,1,1,2026-08-24T00:00:00.000
76260,3,21:11:00,21,11,0,1271,76260,PM,21:00-21:59,Evening,0,09:11 PM,1,1,2026-08-24T00:00:00.000
76320,3,21:12:00,21,12,0,1272,76320,PM,21:00-21:59,Evening,0,09:12 PM,1,1,2026-08-24T00:00:00.000
76380,3,21:13:00,21,13,0,1273,76380,PM,21:00-21:59,Evening,0,09:13 PM,1,1,2026-08-24T00:00:00.000
76440,3,21:14:00,21,14,0,1274,76440,PM,21:00-21:59,Evening,0,09:14 PM,1,1,2026-08-24T00:00:00.000
76500,3,21:15:00,21,15,0,1275,76500,PM,21:00-21:59,Evening,0,09:15 PM,1,1,2026-08-24T00:00:00.000
76560,3,21:16:00,21,16,0,1276,76560,PM,21:00-21:59,Evening,0,09:16 PM,1,1,2026-08-24T00:00:00.000
76620,3,21:17:00,21,17,0,1277,76620,PM,21:00-21:59,Evening,0,09:17 PM,1,1,2026-08-24T00:00:00.000
76680,3,21:18:00,21,18,0,1278,76680,PM,21:00-21:59,Evening,0,09:18 PM,1,1,2026-08-24T00:00:00.000
76740,3,21:19:00,21,19,0,1279,76740,PM,21:00-21:59,Evening,0,09:19 PM,1,1,2026-08-24T00:00:00.000
76800,3,21:20:00,21,20,0,1280,76800,PM,21:00-21:59,Evening,0,09:20 PM,1,1,2026-08-24T00:00:00.000
76860,3,21:21:00,21,21,0,1281,76860,PM,21:00-21:59,Evening,0,09:21 PM,1,1,2026-08-24T00:00:00.000
76920,3,21:22:00,21,22,0,1282,76920,PM,21:00-21:59,Evening,0,09:22 PM,1,1,2026-08-24T00:00:00.000
76980,3,21:23:00,21,23,0,1283,76980,PM,21:00-21:59,Evening,0,09:23 PM,1,1,2026-08-24T00:00:00.000
