AssetKey,AssetNumber,SiteKey,AssetModelKey,AssetCriticalityKey,ParentAssetKey,AssetStatusKey,MaintenanceStrategyKey,UnitOfMeasureKey,RecordStatusKey,AssetName,AssetDescription,SerialNumber,InstallationDate,CommissionedDate,RetirementDate,ReplacementCostAmount,NameplateCapacityValue,WarrantyEndDate,SafetyCriticalFlag,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
380,A000380,22,374,1,-1,6,3,5,1,Liberty Asset 380,Asset starter record 380,A000380,2021-01-15,2021-01-15,2022-01-15,530.6000,530.6000,2022-01-15,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fc9d4ec6b78b58d69946c2bd1c906858fc9d4ec6b78b58d69946c2bd1c906858
381,A000381,212,247,3,-1,5,8,3,3,Liberty Asset 381,Asset starter record 381,A000381,2021-01-16,2021-01-16,2022-01-16,531.9700,531.9700,2022-01-16,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e50f25f8c3ac55ddab67a93a5ba996cae50f25f8c3ac55ddab67a93a5ba996ca
382,A000382,114,56,3,-1,3,5,5,1,Willow Asset 382,Asset starter record 382,A000382,2021-01-17,2021-01-17,2022-01-17,533.3400,533.3400,2022-01-17,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,32de40d10a00596f93b34018fc0e280532de40d10a00596f93b34018fc0e2805
383,A000383,26,210,7,-1,4,3,3,1,Cedar Asset 383,Asset starter record 383,A000383,2021-01-18,2021-01-18,2022-01-18,534.7100,534.7100,2022-01-18,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,34eeca6220b050c99936e556ae8f93bc34eeca6220b050c99936e556ae8f93bc
384,A000384,120,51,4,-1,6,9,7,3,Pioneer Asset 384,Asset starter record 384,A000384,2021-01-19,2021-01-19,2022-01-19,536.0800,536.0800,2022-01-19,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c1f233d7d79753beaa0be393b1fc53fdc1f233d7d79753beaa0be393b1fc53fd
385,A000385,30,298,7,-1,3,3,2,4,Zenith Asset 385,Asset starter record 385,A000385,2021-01-20,2021-01-20,2022-01-20,537.4500,537.4500,2022-01-20,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a13acffb3fce5877a4cae76b32921beda13acffb3fce5877a4cae76b32921bed
386,A000386,143,45,9,-1,14,9,6,1,Atlas Asset 386,Asset starter record 386,A000386,2021-01-21,2021-01-21,2022-01-21,538.8200,538.8200,2022-01-21,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,44b3f174e44f5272af1e7d30ba84a5aa44b3f174e44f5272af1e7d30ba84a5aa
387,A000387,143,421,5,-1,7,5,7,2,Keystone Asset 387,Asset starter record 387,A000387,2021-01-22,2021-01-22,2022-01-22,540.1900,540.1900,2022-01-22,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fe37c11e0fdd5ffb8f3bf131ddc2926bfe37c11e0fdd5ffb8f3bf131ddc2926b
388,A000388,473,414,1,-1,10,7,1,2,Vertex Asset 388,Asset starter record 388,A000388,2021-01-23,2021-01-23,2022-01-23,541.5600,541.5600,2022-01-23,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,445df5c38cbf5840b04773526d3256ed445df5c38cbf5840b04773526d3256ed
389,A000389,18,163,2,-1,16,3,4,1,Ion Asset 389,Asset starter record 389,A000389,2021-01-24,2021-01-24,2022-01-24,542.9300,542.9300,2022-01-24,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8c80a07efc685933b59009ec936d6d938c80a07efc685933b59009ec936d6d93
390,A000390,113,333,6,-1,2,7,7,1,Unity Asset 390,Asset starter record 390,A000390,2021-01-25,2021-01-25,2022-01-25,544.3000,544.3000,2022-01-25,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cdab311ad840582299af596ba668ac2ecdab311ad840582299af596ba668ac2e
391,A000391,122,92,5,-1,4,10,3,4,Junction Asset 391,Asset starter record 391,A000391,2021-01-26,2021-01-26,2022-01-26,545.6700,545.6700,2022-01-26,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5cafd34251a55d4e894a89217409869e5cafd34251a55d4e894a89217409869e
392,A000392,140,131,7,-1,2,4,3,1,Meridian Asset 392,Asset starter record 392,A000392,2021-01-27,2021-01-27,2022-01-27,547.0400,547.0400,2022-01-27,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,605c2a4364575da3a9ecb89a1220222b605c2a4364575da3a9ecb89a1220222b
393,A000393,99,361,6,-1,8,10,5,3,Junction Asset 393,Asset starter record 393,A000393,2021-01-28,2021-01-28,2022-01-28,548.4100,548.4100,2022-01-28,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fbf2c98544e551648cb4cd1ce7c50ee3fbf2c98544e551648cb4cd1ce7c50ee3
394,A000394,221,253,10,-1,13,10,3,3,Summit Asset 394,Asset starter record 394,A000394,2021-01-29,2021-01-29,2022-01-29,549.7800,549.7800,2022-01-29,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4f14c484e76e5cb68b49745f3e142d334f14c484e76e5cb68b49745f3e142d33
395,A000395,173,172,2,-1,16,6,5,4,Northstar Asset 395,Asset starter record 395,A000395,2021-01-30,2021-01-30,2022-01-30,551.1500,551.1500,2022-01-30,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,21491f2a33dd55e783d326f71865cc8821491f2a33dd55e783d326f71865cc88
396,A000396,239,85,8,-1,4,2,7,4,Summit Asset 396,Asset starter record 396,A000396,2021-01-31,2021-01-31,2022-01-31,552.5200,552.5200,2022-01-31,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4fe2e33e21685d91a6b5cfd3025ceb464fe2e33e21685d91a6b5cfd3025ceb46
397,A000397,286,472,9,-1,7,7,6,4,Unity Asset 397,Asset starter record 397,A000397,2021-02-01,2021-02-01,2022-02-01,553.8900,553.8900,2022-02-01,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,be68ed36f8d45a4c9c90891b5c92ddd4be68ed36f8d45a4c9c90891b5c92ddd4
398,A000398,17,435,7,-1,11,3,2,1,Zenith Asset 398,Asset starter record 398,A000398,2021-02-02,2021-02-02,2022-02-02,555.2600,555.2600,2022-02-02,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,87841fa2a9af5da4bad2f36c7e4db29887841fa2a9af5da4bad2f36c7e4db298
399,A000399,49,189,1,-1,3,10,4,1,Granite Asset 399,Asset starter record 399,A000399,2021-02-03,2021-02-03,2022-02-03,556.6300,556.6300,2022-02-03,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,89d7b012787759a3b6cceaee485f9afd89d7b012787759a3b6cceaee485f9afd
400,A000400,228,465,5,-1,13,2,2,2,Pioneer Asset 400,Asset starter record 400,A000400,2021-02-04,2021-02-04,2022-02-04,558.0000,558.0000,2022-02-04,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4effe453d2245902aecb7c4a44f512164effe453d2245902aecb7c4a44f51216
401,A000401,238,269,8,-1,4,7,4,4,Summit Asset 401,Asset starter record 401,A000401,2021-02-05,2021-02-05,2022-02-05,559.3700,559.3700,2022-02-05,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f3e2cde496a7518690d4b5d8cb56d281f3e2cde496a7518690d4b5d8cb56d281
402,A000402,443,390,4,-1,11,5,5,1,Vertex Asset 402,Asset starter record 402,A000402,2021-02-06,2021-02-06,2022-02-06,560.7400,560.7400,2022-02-06,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,897cbfc8dec95eeab22387c262609788897cbfc8dec95eeab22387c262609788
403,A000403,34,215,6,-1,10,10,2,4,Meridian Asset 403,Asset starter record 403,A000403,2021-02-07,2021-02-07,2022-02-07,562.1100,562.1100,2022-02-07,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ec187b168cb35cf9830f071185051f61ec187b168cb35cf9830f071185051f61
404,A000404,387,37,8,-1,9,1,4,2,Harbor Asset 404,Asset starter record 404,A000404,2021-02-08,2021-02-08,2022-02-08,563.4800,563.4800,2022-02-08,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,79ef4a0614055f1f8639c5d496dbe39c79ef4a0614055f1f8639c5d496dbe39c
405,A000405,312,474,1,-1,9,3,1,2,Atlas Asset 405,Asset starter record 405,A000405,2021-02-09,2021-02-09,2022-02-09,564.8500,564.8500,2022-02-09,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9e550a92d9395e49b89777e0122fc8939e550a92d9395e49b89777e0122fc893
406,A000406,60,159,9,-1,3,2,4,1,Unity Asset 406,Asset starter record 406,A000406,2021-02-10,2021-02-10,2022-02-10,566.2200,566.2200,2022-02-10,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7139804632b155b58d502584b60fa2cf7139804632b155b58d502584b60fa2cf
407,A000407,456,174,9,-1,5,7,2,2,Beacon Asset 407,Asset starter record 407,A000407,2021-02-11,2021-02-11,2022-02-11,567.5900,567.5900,2022-02-11,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bd5ea1c5ab9a5a8e9b508c0453d8ca96bd5ea1c5ab9a5a8e9b508c0453d8ca96
408,A000408,452,3,7,-1,3,6,2,4,Northstar Asset 408,Asset starter record 408,A000408,2021-02-12,2021-02-12,2022-02-12,568.9600,568.9600,2022-02-12,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4f40eb3a3e065639b54eaf6f8d69d7824f40eb3a3e065639b54eaf6f8d69d782
409,A000409,52,258,7,-1,4,7,2,1,Keystone Asset 409,Asset starter record 409,A000409,2021-02-13,2021-02-13,2022-02-13,570.3300,570.3300,2022-02-13,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5e7d8b2061c55ea0b667cba8b720e11d5e7d8b2061c55ea0b667cba8b720e11d
410,A000410,3,21,9,-1,13,2,6,2,Atlas Asset 410,Asset starter record 410,A000410,2021-02-14,2021-02-14,2022-02-14,571.7000,571.7000,2022-02-14,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,df4a069ea1aa5230a3cbccd291391a0edf4a069ea1aa5230a3cbccd291391a0e
411,A000411,458,29,10,-1,5,9,5,2,Ion Asset 411,Asset starter record 411,A000411,2021-02-15,2021-02-15,2022-02-15,573.0700,573.0700,2022-02-15,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3ad691086084529db419302247a464fd3ad691086084529db419302247a464fd
412,A000412,478,1,6,-1,2,2,3,1,Unity Asset 412,Asset starter record 412,A000412,2021-02-16,2021-02-16,2022-02-16,574.4400,574.4400,2022-02-16,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5394a39ef27e56e2aa106d3ff74611f05394a39ef27e56e2aa106d3ff74611f0
413,A000413,249,141,10,-1,9,1,6,2,Granite Asset 413,Asset starter record 413,A000413,2021-02-17,2021-02-17,2022-02-17,575.8100,575.8100,2022-02-17,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e20e868a60165718853e069a42c199fde20e868a60165718853e069a42c199fd
414,A000414,241,185,2,-1,8,5,5,1,Pioneer Asset 414,Asset starter record 414,A000414,2021-02-18,2021-02-18,2022-02-18,577.1800,577.1800,2022-02-18,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ffdb482763c2575b81b567a474db8228ffdb482763c2575b81b567a474db8228
415,A000415,227,151,1,-1,3,2,3,1,Northstar Asset 415,Asset starter record 415,A000415,2021-02-19,2021-02-19,2022-02-19,578.5500,578.5500,2022-02-19,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c15dbf170cb5530cb8e6028e306c8941c15dbf170cb5530cb8e6028e306c8941
416,A000416,262,118,10,-1,7,4,6,3,Keystone Asset 416,Asset starter record 416,A000416,2021-02-20,2021-02-20,2022-02-20,579.9200,579.9200,2022-02-20,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,14df17640f8a5aef945d94aefd43b88214df17640f8a5aef945d94aefd43b882
417,A000417,373,288,2,-1,12,8,2,4,Beacon Asset 417,Asset starter record 417,A000417,2021-02-21,2021-02-21,2022-02-21,581.2900,581.2900,2022-02-21,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d6e6cde38c795cd6963a975d00f8b9fbd6e6cde38c795cd6963a975d00f8b9fb
418,A000418,493,430,2,-1,6,8,2,3,Ion Asset 418,Asset starter record 418,A000418,2021-02-22,2021-02-22,2022-02-22,582.6600,582.6600,2022-02-22,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,38675425e4ad5063ab2d09ab2546702c38675425e4ad5063ab2d09ab2546702c
419,A000419,393,192,3,-1,4,3,6,2,Titan Asset 419,Asset starter record 419,A000419,2021-02-23,2021-02-23,2022-02-23,584.0300,584.0300,2022-02-23,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,75494c86ded3588599dd228cee1bbe1775494c86ded3588599dd228cee1bbe17
420,A000420,238,441,7,-1,6,7,2,1,Willow Asset 420,Asset starter record 420,A000420,2021-02-24,2021-02-24,2022-02-24,585.4000,585.4000,2022-02-24,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a9c97a1e83895007ab7a127c0c8451baa9c97a1e83895007ab7a127c0c8451ba
421,A000421,258,484,6,-1,7,9,3,4,Unity Asset 421,Asset starter record 421,A000421,2021-02-25,2021-02-25,2022-02-25,586.7700,586.7700,2022-02-25,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c1f54189be285276a3bfde26d7561defc1f54189be285276a3bfde26d7561def
422,A000422,301,116,10,-1,8,1,6,4,Meridian Asset 422,Asset starter record 422,A000422,2021-02-26,2021-02-26,2022-02-26,588.1400,588.1400,2022-02-26,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,37a1db20ac2850f0a8f06a88d8e210a537a1db20ac2850f0a8f06a88d8e210a5
423,A000423,346,375,9,-1,16,5,2,4,Delta Asset 423,Asset starter record 423,A000423,2021-02-27,2021-02-27,2022-02-27,589.5100,589.5100,2022-02-27,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0214dc814be75357bb7a79624c5b316d0214dc814be75357bb7a79624c5b316d
424,A000424,244,305,6,-1,9,5,2,1,Unity Asset 424,Asset starter record 424,A000424,2021-02-28,2021-02-28,2022-02-28,590.8800,590.8800,2022-02-28,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e23089c6da3559f69e44f2948b075e06e23089c6da3559f69e44f2948b075e06
425,A000425,304,122,1,-1,14,4,4,1,Northstar Asset 425,Asset starter record 425,A000425,2021-03-01,2021-03-01,2022-03-01,592.2500,592.2500,2022-03-01,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8a02d111442159c7bfb31640e5a621778a02d111442159c7bfb31640e5a62177
426,A000426,323,209,2,-1,7,1,1,2,Evergreen Asset 426,Asset starter record 426,A000426,2021-03-02,2021-03-02,2022-03-02,593.6200,593.6200,2022-03-02,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,180a6f7ca81c594d9aef3cacede1ef62180a6f7ca81c594d9aef3cacede1ef62
427,A000427,358,438,7,-1,1,6,4,4,Cedar Asset 427,Asset starter record 427,A000427,2021-03-03,2021-03-03,2022-03-03,594.9900,594.9900,2022-03-03,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7b4fad95293e52b6bde1a1959d32b3b27b4fad95293e52b6bde1a1959d32b3b2
428,A000428,42,440,9,-1,9,9,5,3,Titan Asset 428,Asset starter record 428,A000428,2021-03-04,2021-03-04,2022-03-04,596.3600,596.3600,2022-03-04,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3b36239c916359d88de2a894dd6443203b36239c916359d88de2a894dd644320
429,A000429,243,455,8,-1,13,4,5,3,Titan Asset 429,Asset starter record 429,A000429,2021-03-05,2021-03-05,2022-03-05,597.7300,597.7300,2022-03-05,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c8b5c5098d47598595c97abf7479c03ac8b5c5098d47598595c97abf7479c03a
430,A000430,350,125,2,-1,10,7,2,4,Granite Asset 430,Asset starter record 430,A000430,2021-03-06,2021-03-06,2022-03-06,599.1000,599.1000,2022-03-06,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,09045c5be6eb591889c4a478ce79efd209045c5be6eb591889c4a478ce79efd2
431,A000431,351,130,6,-1,14,8,3,3,Beacon Asset 431,Asset starter record 431,A000431,2021-03-07,2021-03-07,2022-03-07,600.4700,600.4700,2022-03-07,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4febafc28fb95c71b9cec2034d78a3b34febafc28fb95c71b9cec2034d78a3b3
432,A000432,338,449,10,-1,15,10,6,3,Beacon Asset 432,Asset starter record 432,A000432,2021-03-08,2021-03-08,2022-03-08,601.8400,601.8400,2022-03-08,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1a246df393a45a2995daf54782c198321a246df393a45a2995daf54782c19832
433,A000433,422,311,7,-1,11,4,4,4,Ion Asset 433,Asset starter record 433,A000433,2021-03-09,2021-03-09,2022-03-09,603.2100,603.2100,2022-03-09,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,076956a4cd115fca80720374ea17d428076956a4cd115fca80720374ea17d428
434,A000434,366,246,5,-1,5,8,3,3,Ion Asset 434,Asset starter record 434,A000434,2021-03-10,2021-03-10,2022-03-10,604.5800,604.5800,2022-03-10,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,24b0ff6bc1da54f4821299e24ad87fca24b0ff6bc1da54f4821299e24ad87fca
435,A000435,499,82,8,-1,6,1,6,3,Harbor Asset 435,Asset starter record 435,A000435,2021-03-11,2021-03-11,2022-03-11,605.9500,605.9500,2022-03-11,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3d45c4b89e815d93960933b9529a349e3d45c4b89e815d93960933b9529a349e
436,A000436,50,178,5,-1,4,3,2,4,Unity Asset 436,Asset starter record 436,A000436,2021-03-12,2021-03-12,2022-03-12,607.3200,607.3200,2022-03-12,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8fd7d0a2a2da54299523b7e2d5964a1c8fd7d0a2a2da54299523b7e2d5964a1c
437,A000437,183,389,1,-1,8,4,6,2,Evergreen Asset 437,Asset starter record 437,A000437,2021-03-13,2021-03-13,2022-03-13,608.6900,608.6900,2022-03-13,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b59d4bb6ad555c91bdedbfbe49144276b59d4bb6ad555c91bdedbfbe49144276
438,A000438,353,47,6,-1,2,1,5,4,Forge Asset 438,Asset starter record 438,A000438,2021-03-14,2021-03-14,2022-03-14,610.0600,610.0600,2022-03-14,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1c61d672c43d5be286f7f85406ddb2d51c61d672c43d5be286f7f85406ddb2d5
439,A000439,208,428,8,-1,12,7,4,4,Liberty Asset 439,Asset starter record 439,A000439,2021-03-15,2021-03-15,2022-03-15,611.4300,611.4300,2022-03-15,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,67c7c3626bc553b7aa4311c109bfaaa567c7c3626bc553b7aa4311c109bfaaa5
440,A000440,449,468,2,-1,6,9,7,3,Meridian Asset 440,Asset starter record 440,A000440,2021-03-16,2021-03-16,2022-03-16,612.8000,612.8000,2022-03-16,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1cf97c7d37395c9ca997927a7fe717411cf97c7d37395c9ca997927a7fe71741
441,A000441,260,185,1,-1,14,5,7,1,Liberty Asset 441,Asset starter record 441,A000441,2021-03-17,2021-03-17,2022-03-17,614.1700,614.1700,2022-03-17,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dff32eba57dc54e6818aeb97434fe301dff32eba57dc54e6818aeb97434fe301
442,A000442,326,95,10,-1,2,8,5,3,Keystone Asset 442,Asset starter record 442,A000442,2021-03-18,2021-03-18,2022-03-18,615.5400,615.5400,2022-03-18,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,85d8c195679357e29cf0e924ad2bcf3885d8c195679357e29cf0e924ad2bcf38
443,A000443,401,37,1,-1,11,9,6,4,Zenith Asset 443,Asset starter record 443,A000443,2021-03-19,2021-03-19,2022-03-19,616.9100,616.9100,2022-03-19,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c7908df534865b409a764a739a5e31c0c7908df534865b409a764a739a5e31c0
444,A000444,125,370,2,-1,4,9,3,2,Ion Asset 444,Asset starter record 444,A000444,2021-03-20,2021-03-20,2022-03-20,618.2800,618.2800,2022-03-20,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4bac8266066e546ba485563c0a1bf9aa4bac8266066e546ba485563c0a1bf9aa
445,A000445,86,409,5,-1,12,8,6,2,Orion Asset 445,Asset starter record 445,A000445,2021-03-21,2021-03-21,2022-03-21,619.6500,619.6500,2022-03-21,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,80591943455a55038fe83e6c920beaa680591943455a55038fe83e6c920beaa6
446,A000446,399,318,5,-1,9,10,2,1,Unity Asset 446,Asset starter record 446,A000446,2021-03-22,2021-03-22,2022-03-22,621.0200,621.0200,2022-03-22,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c4a8e3ef30515ab190828bd19d5499b6c4a8e3ef30515ab190828bd19d5499b6
447,A000447,148,314,5,-1,12,10,3,2,Keystone Asset 447,Asset starter record 447,A000447,2021-03-23,2021-03-23,2022-03-23,622.3900,622.3900,2022-03-23,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,06c636d32956517f81a9c7705b11a2a106c636d32956517f81a9c7705b11a2a1
448,A000448,151,398,6,-1,5,8,4,2,Keystone Asset 448,Asset starter record 448,A000448,2021-03-24,2021-03-24,2022-03-24,623.7600,623.7600,2022-03-24,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9022db748e3152df9386dd9222768e289022db748e3152df9386dd9222768e28
449,A000449,409,116,2,-1,16,10,4,2,Cedar Asset 449,Asset starter record 449,A000449,2021-03-25,2021-03-25,2022-03-25,625.1300,625.1300,2022-03-25,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,90f4fa840fe0548e9df3a23d2832799590f4fa840fe0548e9df3a23d28327995
450,A000450,429,172,1,-1,2,9,5,2,Atlas Asset 450,Asset starter record 450,A000450,2021-03-26,2021-03-26,2022-03-26,626.5000,626.5000,2022-03-26,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8d4ca860c3aa5e0da45663d393723c9c8d4ca860c3aa5e0da45663d393723c9c
451,A000451,60,104,7,-1,8,1,6,1,Delta Asset 451,Asset starter record 451,A000451,2021-03-27,2021-03-27,2022-03-27,627.8700,627.8700,2022-03-27,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fcfb5897e6995603a44b6ed3ca25b75dfcfb5897e6995603a44b6ed3ca25b75d
452,A000452,187,280,10,-1,16,6,6,4,Keystone Asset 452,Asset starter record 452,A000452,2021-03-28,2021-03-28,2022-03-28,629.2400,629.2400,2022-03-28,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1eccef505595539f949f4b50bab6a8f31eccef505595539f949f4b50bab6a8f3
453,A000453,145,353,10,-1,1,9,1,3,Liberty Asset 453,Asset starter record 453,A000453,2021-03-29,2021-03-29,2022-03-29,630.6100,630.6100,2022-03-29,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3a840c95e17f544aa5fc7d0c5282e3423a840c95e17f544aa5fc7d0c5282e342
454,A000454,246,488,10,-1,7,3,3,2,Vertex Asset 454,Asset starter record 454,A000454,2021-03-30,2021-03-30,2022-03-30,631.9800,631.9800,2022-03-30,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5a865c1cafb156e5a87d7501f1ce27845a865c1cafb156e5a87d7501f1ce2784
455,A000455,220,327,6,-1,4,9,3,3,Quartz Asset 455,Asset starter record 455,A000455,2021-03-31,2021-03-31,2022-03-31,633.3500,633.3500,2022-03-31,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,46eea7cd857f559eba47e00e1486587b46eea7cd857f559eba47e00e1486587b
456,A000456,289,349,7,-1,2,3,6,4,Harbor Asset 456,Asset starter record 456,A000456,2021-04-01,2021-04-01,2022-04-01,634.7200,634.7200,2022-04-01,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5a782e7dd742547893ce812946f5b3b95a782e7dd742547893ce812946f5b3b9
