SalesOrderHeaderKey,SalesOrderNumber,CustomerKey,SellingPlantKey,SalesChannelSegmentKey,SalesTerritoryPodKey,SalesOrderLifecycleStatusKey,SalesCreditStatusKey,CurrencyKey,SalesOrderName,CustomerPurchaseOrderNumber,RequestedShipDate,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
474,SOH000474,42,298,366,445,4,4,3,Granite SalesOrderHeader 474,SOH000474,2021-04-19,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9c7ef309d1d25852bee6045464da58a99c7ef309d1d25852bee6045464da58a9
475,SOH000475,60,204,305,434,5,5,5,Harbor SalesOrderHeader 475,SOH000475,2021-04-20,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1b004393e838598f929fbc9db8c8c6811b004393e838598f929fbc9db8c8c681
476,SOH000476,41,-1,91,264,7,6,2,Willow SalesOrderHeader 476,SOH000476,2021-04-21,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6eefbb406957553e9c9f17fc9ccaacc36eefbb406957553e9c9f17fc9ccaacc3
477,SOH000477,74,61,142,202,2,6,5,Pioneer SalesOrderHeader 477,SOH000477,2021-04-22,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,54a8eeade58152769ddd3cde1f46fbaa54a8eeade58152769ddd3cde1f46fbaa
478,SOH000478,210,310,206,359,11,5,3,Forge SalesOrderHeader 478,SOH000478,2021-04-23,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,57dd5bc2fb6c5977a1665c52c77e016d57dd5bc2fb6c5977a1665c52c77e016d
479,SOH000479,304,12,7,262,11,7,2,Delta SalesOrderHeader 479,SOH000479,2021-04-24,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,94528237eaa05f00bb925fefc5b35fb494528237eaa05f00bb925fefc5b35fb4
480,SOH000480,348,275,25,359,1,7,2,Zenith SalesOrderHeader 480,SOH000480,2021-04-25,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,97446c0e5d6757bd8efdbb82f9cd827d97446c0e5d6757bd8efdbb82f9cd827d
481,SOH000481,119,189,76,310,9,7,4,Vertex SalesOrderHeader 481,SOH000481,2021-04-26,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cfece19ac29c5f96b4629da550374114cfece19ac29c5f96b4629da550374114
482,SOH000482,22,127,474,340,7,6,1,Cedar SalesOrderHeader 482,SOH000482,2021-04-27,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f814c8ecbf875a4caa408f0fb263e1d9f814c8ecbf875a4caa408f0fb263e1d9
483,SOH000483,108,216,339,397,4,7,3,Evergreen SalesOrderHeader 483,SOH000483,2021-04-28,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,069037c007145c8d8c5030f1133e630e069037c007145c8d8c5030f1133e630e
484,SOH000484,482,321,239,137,10,5,5,Summit SalesOrderHeader 484,SOH000484,2021-04-29,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b324f6014fb055dc87e23a4158fcd3d6b324f6014fb055dc87e23a4158fcd3d6
485,SOH000485,479,183,237,163,2,4,1,Titan SalesOrderHeader 485,SOH000485,2021-04-30,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,66e47bed88b05bffad93f04875be2c1766e47bed88b05bffad93f04875be2c17
486,SOH000486,441,20,67,388,6,8,3,Meridian SalesOrderHeader 486,SOH000486,2021-05-01,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,116005ab1d23581a976cdd54ba3e0e2c116005ab1d23581a976cdd54ba3e0e2c
487,SOH000487,42,108,80,214,10,8,1,Titan SalesOrderHeader 487,SOH000487,2021-05-02,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,27b61fa27ef3510988b92d622caf660f27b61fa27ef3510988b92d622caf660f
488,SOH000488,353,193,86,165,5,7,1,Ion SalesOrderHeader 488,SOH000488,2021-05-03,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6a67b05c18205afba05484c9d90e04316a67b05c18205afba05484c9d90e0431
489,SOH000489,329,202,85,184,4,6,1,Orion SalesOrderHeader 489,SOH000489,2021-05-04,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,661e5d2954995d0ebce1f0f95b5374b2661e5d2954995d0ebce1f0f95b5374b2
490,SOH000490,338,87,394,48,7,1,2,Summit SalesOrderHeader 490,SOH000490,2021-05-05,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f4473cd1fe065c21be9fcb79a3902001f4473cd1fe065c21be9fcb79a3902001
491,SOH000491,490,249,229,232,10,7,1,Harbor SalesOrderHeader 491,SOH000491,2021-05-06,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4410ca5f8ff052c9a285259a7b87b4374410ca5f8ff052c9a285259a7b87b437
492,SOH000492,139,29,435,226,10,3,4,Vertex SalesOrderHeader 492,SOH000492,2021-05-07,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b8887a82fc48561c8994e0176c22b8ffb8887a82fc48561c8994e0176c22b8ff
493,SOH000493,226,-1,162,272,12,6,1,Titan SalesOrderHeader 493,SOH000493,2021-05-08,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ecc5d1ff123c5bfea13be2d9ef80f2a8ecc5d1ff123c5bfea13be2d9ef80f2a8
494,SOH000494,381,14,200,391,5,3,5,Beacon SalesOrderHeader 494,SOH000494,2021-05-09,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,42414e459c145771a60ea8c2ba75b3a342414e459c145771a60ea8c2ba75b3a3
495,SOH000495,133,45,446,272,13,1,3,Titan SalesOrderHeader 495,SOH000495,2021-05-10,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0901143af8e951e4a04bcf4ab716b6b60901143af8e951e4a04bcf4ab716b6b6
496,SOH000496,286,262,247,150,5,1,3,Harbor SalesOrderHeader 496,SOH000496,2021-05-11,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3bdf9d9ea28d5e9c9c125cf546ac7c043bdf9d9ea28d5e9c9c125cf546ac7c04
497,SOH000497,84,32,185,122,7,4,4,Zenith SalesOrderHeader 497,SOH000497,2021-05-12,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8cd21a04b48d5338a7b8d0ae142ffc328cd21a04b48d5338a7b8d0ae142ffc32
498,SOH000498,366,136,47,176,3,1,4,Evergreen SalesOrderHeader 498,SOH000498,2021-05-13,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bbf228bae9e259bfa474183708e4bb34bbf228bae9e259bfa474183708e4bb34
499,SOH000499,443,143,424,327,2,4,2,Meridian SalesOrderHeader 499,SOH000499,2021-05-14,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d1372a6b9ad45d1db18b3bf7d99f3abbd1372a6b9ad45d1db18b3bf7d99f3abb
500,SOH000500,241,225,194,264,2,6,2,Harbor SalesOrderHeader 500,SOH000500,2021-05-15,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bde1b9be7f5157c9ac738a41d696d06bbde1b9be7f5157c9ac738a41d696d06b
