QualityInspectionLotKey,InspectionLotNumber,ProductKey,PlantKey,SupplierKey,ProductionLotKey,QualityInspectionTypeKey,QualityResultStatusKey,UnitOfMeasureKey,QualityInspectionLotName,RevisionCode,ActiveFlag,StandardValue,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
475,QIL000475,43,119,272,492,11,6,6,Liberty QualityInspectionLot 475,QIL000475,0,660.7500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4d37441aed08573cbf0102f29a5ed16a4d37441aed08573cbf0102f29a5ed16a
476,QIL000476,448,7,-1,-1,5,4,5,Vertex QualityInspectionLot 476,QIL000476,1,662.1200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cbab2aec2d7f54c58d61a7f611f8186ccbab2aec2d7f54c58d61a7f611f8186c
477,QIL000477,273,315,35,130,6,7,2,Vertex QualityInspectionLot 477,QIL000477,1,663.4900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,98cd642dd7f75c80aafc348e0ce4295498cd642dd7f75c80aafc348e0ce42954
478,QIL000478,328,119,2,474,4,5,3,Zenith QualityInspectionLot 478,QIL000478,1,664.8600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,252dec13d0d55ee7999288783119ca2d252dec13d0d55ee7999288783119ca2d
479,QIL000479,115,338,167,26,2,12,5,Beacon QualityInspectionLot 479,QIL000479,1,666.2300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,eebf665f034551ff97cff5369b4e5930eebf665f034551ff97cff5369b4e5930
480,QIL000480,442,209,148,197,11,7,6,Willow QualityInspectionLot 480,QIL000480,0,667.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,09b3cf2094bf58c098c90c2f4536714f09b3cf2094bf58c098c90c2f4536714f
481,QIL000481,343,230,273,168,2,1,5,Liberty QualityInspectionLot 481,QIL000481,1,668.9700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0a07f8907cfa5ee49b6745db46ed52350a07f8907cfa5ee49b6745db46ed5235
482,QIL000482,431,235,212,129,8,11,1,Evergreen QualityInspectionLot 482,QIL000482,1,670.3400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,424b520164a05aa293c377c9d4072170424b520164a05aa293c377c9d4072170
483,QIL000483,271,241,105,140,12,8,2,Titan QualityInspectionLot 483,QIL000483,1,671.7100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,99253d2b38d15a4aa8cb132a4dd3ef7c99253d2b38d15a4aa8cb132a4dd3ef7c
484,QIL000484,148,280,38,331,11,6,2,Zenith QualityInspectionLot 484,QIL000484,1,673.0800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ae46201163b1522486023c29331b42d8ae46201163b1522486023c29331b42d8
485,QIL000485,496,84,369,54,7,3,1,Summit QualityInspectionLot 485,QIL000485,0,674.4500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cada309f3198507fa1f087b1dc1af24acada309f3198507fa1f087b1dc1af24a
486,QIL000486,140,145,142,91,3,9,7,Summit QualityInspectionLot 486,QIL000486,1,675.8200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,515715581ddb5f7db031a937cb2c98b1515715581ddb5f7db031a937cb2c98b1
487,QIL000487,159,349,75,494,8,7,6,Cedar QualityInspectionLot 487,QIL000487,1,677.1900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d97863dd7e9051548170bdf2272b4323d97863dd7e9051548170bdf2272b4323
488,QIL000488,248,323,440,338,8,10,3,Cedar QualityInspectionLot 488,QIL000488,1,678.5600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cb5a17d348765caf9d055bf911a7cea6cb5a17d348765caf9d055bf911a7cea6
489,QIL000489,73,67,70,294,12,6,1,Northstar QualityInspectionLot 489,QIL000489,1,679.9300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b45423cb9b765247ad9c2e53a9f82891b45423cb9b765247ad9c2e53a9f82891
490,QIL000490,403,100,471,435,5,3,6,Evergreen QualityInspectionLot 490,QIL000490,0,681.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d88f2850c31e5cef97a1879d700414b2d88f2850c31e5cef97a1879d700414b2
491,QIL000491,98,343,309,332,1,5,3,Junction QualityInspectionLot 491,QIL000491,1,682.6700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e63ae1491a005d68b066ce4d803cdb70e63ae1491a005d68b066ce4d803cdb70
492,QIL000492,1,94,202,450,4,9,5,Orion QualityInspectionLot 492,QIL000492,1,684.0400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8214d235a16e532e8a3275784b79602c8214d235a16e532e8a3275784b79602c
493,QIL000493,85,149,-1,-1,4,9,7,Orion QualityInspectionLot 493,QIL000493,1,685.4100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,351a109180075954977c58db266c48a4351a109180075954977c58db266c48a4
494,QIL000494,382,55,349,428,5,3,3,Granite QualityInspectionLot 494,QIL000494,1,686.7800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7c16b9c57ade5c278c58c63525852d807c16b9c57ade5c278c58c63525852d80
495,QIL000495,28,51,139,313,7,12,2,Unity QualityInspectionLot 495,QIL000495,0,688.1500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2d13e72ef6285348b20d7a2b8d3cd04c2d13e72ef6285348b20d7a2b8d3cd04c
496,QIL000496,93,205,432,123,3,6,4,Willow QualityInspectionLot 496,QIL000496,1,689.5200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1420970d107e5bd587aac070cef80bff1420970d107e5bd587aac070cef80bff
497,QIL000497,494,111,313,398,7,1,6,Junction QualityInspectionLot 497,QIL000497,1,690.8900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,54ea92526f035cadb45bec91fbea04dc54ea92526f035cadb45bec91fbea04dc
498,QIL000498,135,319,268,175,8,11,2,Cedar QualityInspectionLot 498,QIL000498,1,692.2600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cc59440909a0523ebf0ecf5465f30539cc59440909a0523ebf0ecf5465f30539
499,QIL000499,172,121,194,56,7,9,5,Willow QualityInspectionLot 499,QIL000499,1,693.6300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b40e7bee3634510ab8c328051ce6804bb40e7bee3634510ab8c328051ce6804b
500,QIL000500,75,97,382,383,11,4,7,Unity QualityInspectionLot 500,QIL000500,0,695.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ce626d8d9de2508e8f5da27954d30691ce626d8d9de2508e8f5da27954d30691
