ProductKey,ProductNumber,ProductSubfamilyKey,ProductBrandKey,ProductLifecyclePhaseKey,ProductCertificationKey,ParentProductKey,UnitOfMeasureKey,RecordStatusKey,MeasurementSystemKey,HazardClassKey,ProductName,ProductDescription,DrawingNumber,RevisionCode,StandardCostAmount,ListPriceAmount,NetWeightValue,GrossWeightValue,ShelfLifeDays,LotTrackedFlag,SerialTrackedFlag,MakeBuyCode,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
393,P000393,161,261,4,108,-1,4,4,2,2,Pioneer Product 393,Product starter record 393,P000393,P000393,548.4100,548.4100,548.4100,548.4100,2,1,1,P000393,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ac11a168bfc6567285c02d9ece9986e6ac11a168bfc6567285c02d9ece9986e6
394,P000394,96,489,3,242,-1,7,4,2,6,Northstar Product 394,Product starter record 394,P000394,P000394,549.7800,549.7800,549.7800,549.7800,3,1,1,P000394,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c1e3bbc5a33e5f339fdfff45cc4d6992c1e3bbc5a33e5f339fdfff45cc4d6992
395,P000395,89,292,12,182,-1,1,3,1,17,Forge Product 395,Product starter record 395,P000395,P000395,551.1500,551.1500,551.1500,551.1500,4,0,0,P000395,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d92c61e1c9505644a0d5864a37616dadd92c61e1c9505644a0d5864a37616dad
396,P000396,295,57,12,187,-1,4,4,1,7,Forge Product 396,Product starter record 396,P000396,P000396,552.5200,552.5200,552.5200,552.5200,5,1,1,P000396,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f034b7d326015c88bc53f91fb141ea99f034b7d326015c88bc53f91fb141ea99
397,P000397,383,171,5,216,-1,5,3,1,12,Titan Product 397,Product starter record 397,P000397,P000397,553.8900,553.8900,553.8900,553.8900,6,1,1,P000397,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d25943c6d6c658cf95a36b057000fbe0d25943c6d6c658cf95a36b057000fbe0
398,P000398,461,370,8,218,-1,2,3,2,17,Granite Product 398,Product starter record 398,P000398,P000398,555.2600,555.2600,555.2600,555.2600,7,1,1,P000398,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,838f8cf299f557cb94ad678efabd3aca838f8cf299f557cb94ad678efabd3aca
399,P000399,181,17,6,35,-1,3,2,3,13,Beacon Product 399,Product starter record 399,P000399,P000399,556.6300,556.6300,556.6300,556.6300,8,1,1,P000399,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9b902de4aec65207bd591a142d043a5c9b902de4aec65207bd591a142d043a5c
400,P000400,426,360,3,161,-1,6,4,1,8,Keystone Product 400,Product starter record 400,P000400,P000400,558.0000,558.0000,558.0000,558.0000,9,0,0,P000400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,21a9b173a1a5512a8029a169b8a225b321a9b173a1a5512a8029a169b8a225b3
401,P000401,311,334,2,239,-1,6,4,1,3,Evergreen Product 401,Product starter record 401,P000401,P000401,559.3700,559.3700,559.3700,559.3700,10,1,1,P000401,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ec592d4a4d285f72b1e2abba68c7e457ec592d4a4d285f72b1e2abba68c7e457
402,P000402,221,202,4,35,-1,5,1,3,14,Ion Product 402,Product starter record 402,P000402,P000402,560.7400,560.7400,560.7400,560.7400,11,1,1,P000402,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,221647a81da45c43be3d58895ff91858221647a81da45c43be3d58895ff91858
403,P000403,183,142,12,56,-1,2,3,3,3,Atlas Product 403,Product starter record 403,P000403,P000403,562.1100,562.1100,562.1100,562.1100,12,1,1,P000403,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3e0a79e55a055e4ebc516f4df4f666783e0a79e55a055e4ebc516f4df4f66678
404,P000404,222,74,11,145,-1,4,4,3,3,Evergreen Product 404,Product starter record 404,P000404,P000404,563.4800,563.4800,563.4800,563.4800,13,1,1,P000404,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cf1c67a5175c5da5adae12ff03b66525cf1c67a5175c5da5adae12ff03b66525
405,P000405,301,301,4,3,-1,1,1,3,13,Zenith Product 405,Product starter record 405,P000405,P000405,564.8500,564.8500,564.8500,564.8500,14,0,0,P000405,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8243ac09c2cb58f79114c715d8b14a9b8243ac09c2cb58f79114c715d8b14a9b
406,P000406,217,395,7,18,-1,7,1,1,17,Harbor Product 406,Product starter record 406,P000406,P000406,566.2200,566.2200,566.2200,566.2200,15,1,1,P000406,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,11ce8cffc60a592a95c24020d4fb842f11ce8cffc60a592a95c24020d4fb842f
407,P000407,195,445,2,183,-1,3,3,1,11,Junction Product 407,Product starter record 407,P000407,P000407,567.5900,567.5900,567.5900,567.5900,16,1,1,P000407,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,28223c23a57e5fe99372eba0864f268f28223c23a57e5fe99372eba0864f268f
408,P000408,57,171,4,130,-1,7,4,3,18,Quartz Product 408,Product starter record 408,P000408,P000408,568.9600,568.9600,568.9600,568.9600,17,1,1,P000408,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e3cb5c8f154258b0baf206c806b9b6e4e3cb5c8f154258b0baf206c806b9b6e4
409,P000409,80,459,7,151,-1,5,4,2,3,Unity Product 409,Product starter record 409,P000409,P000409,570.3300,570.3300,570.3300,570.3300,18,1,1,P000409,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,534f7fbabbf75baaac88f52203de57a4534f7fbabbf75baaac88f52203de57a4
410,P000410,44,114,10,246,-1,3,4,2,1,Pioneer Product 410,Product starter record 410,P000410,P000410,571.7000,571.7000,571.7000,571.7000,19,0,0,P000410,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1f5b30f5c2db5cda899d672980a83a791f5b30f5c2db5cda899d672980a83a79
411,P000411,110,155,8,73,-1,2,1,1,16,Junction Product 411,Product starter record 411,P000411,P000411,573.0700,573.0700,573.0700,573.0700,20,1,1,P000411,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,770e6dbc5b6559fb9cdcfe5112aa9a87770e6dbc5b6559fb9cdcfe5112aa9a87
412,P000412,244,375,12,206,-1,3,3,1,1,Ion Product 412,Product starter record 412,P000412,P000412,574.4400,574.4400,574.4400,574.4400,21,1,1,P000412,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,60dda480e9785678adadd1c3a69ccbd760dda480e9785678adadd1c3a69ccbd7
413,P000413,217,50,9,16,-1,7,4,3,18,Ion Product 413,Product starter record 413,P000413,P000413,575.8100,575.8100,575.8100,575.8100,22,1,1,P000413,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1ed0f894578f5445a7166e6b52eebdab1ed0f894578f5445a7166e6b52eebdab
414,P000414,314,22,9,44,-1,7,2,1,17,Junction Product 414,Product starter record 414,P000414,P000414,577.1800,577.1800,577.1800,577.1800,23,1,1,P000414,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7c75de1e49e45de7bffc6af2401b56827c75de1e49e45de7bffc6af2401b5682
415,P000415,449,461,6,17,-1,4,2,1,16,Delta Product 415,Product starter record 415,P000415,P000415,578.5500,578.5500,578.5500,578.5500,24,0,0,P000415,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,37ee4c7df8805339a62b75a5a5b21c4e37ee4c7df8805339a62b75a5a5b21c4e
416,P000416,114,223,12,7,-1,7,4,2,15,Titan Product 416,Product starter record 416,P000416,P000416,579.9200,579.9200,579.9200,579.9200,25,1,1,P000416,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c97ce278d9345a60834dbde036bd3c91c97ce278d9345a60834dbde036bd3c91
417,P000417,34,13,6,223,-1,5,4,1,17,Northstar Product 417,Product starter record 417,P000417,P000417,581.2900,581.2900,581.2900,581.2900,26,1,1,P000417,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5284c4059d09500ab643eff0a64673925284c4059d09500ab643eff0a6467392
418,P000418,355,438,8,239,-1,3,1,1,6,Unity Product 418,Product starter record 418,P000418,P000418,582.6600,582.6600,582.6600,582.6600,27,1,1,P000418,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,595d3a8e034551b48d691987cf5ab375595d3a8e034551b48d691987cf5ab375
419,P000419,435,373,4,1,-1,1,4,1,14,Cedar Product 419,Product starter record 419,P000419,P000419,584.0300,584.0300,584.0300,584.0300,28,1,1,P000419,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,13cc3223d1cd593391bd77a65f7cf6ad13cc3223d1cd593391bd77a65f7cf6ad
420,P000420,9,11,7,201,-1,7,3,3,3,Delta Product 420,Product starter record 420,P000420,P000420,585.4000,585.4000,585.4000,585.4000,1,0,0,P000420,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c0d8c49932505d35920a773ecbd443e0c0d8c49932505d35920a773ecbd443e0
421,P000421,44,57,7,2,-1,3,3,2,12,Granite Product 421,Product starter record 421,P000421,P000421,586.7700,586.7700,586.7700,586.7700,2,1,1,P000421,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7b0cde7d2e015f46a19d05bd0fecacf67b0cde7d2e015f46a19d05bd0fecacf6
422,P000422,327,193,9,202,-1,2,2,2,17,Orion Product 422,Product starter record 422,P000422,P000422,588.1400,588.1400,588.1400,588.1400,3,1,1,P000422,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f9ff8de49d2457879c641254abf318aef9ff8de49d2457879c641254abf318ae
423,P000423,10,434,5,93,-1,1,2,3,18,Keystone Product 423,Product starter record 423,P000423,P000423,589.5100,589.5100,589.5100,589.5100,4,1,1,P000423,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f138a41698b855dd89164f3c7f19e315f138a41698b855dd89164f3c7f19e315
424,P000424,497,487,8,248,-1,4,4,2,9,Cedar Product 424,Product starter record 424,P000424,P000424,590.8800,590.8800,590.8800,590.8800,5,1,1,P000424,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a899c88eaa2c526095774f9e8612be92a899c88eaa2c526095774f9e8612be92
425,P000425,483,291,11,97,-1,4,1,3,13,Granite Product 425,Product starter record 425,P000425,P000425,592.2500,592.2500,592.2500,592.2500,6,0,0,P000425,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5a837c0958ee5b178527982fefc3e0f15a837c0958ee5b178527982fefc3e0f1
426,P000426,288,496,11,188,-1,2,4,1,1,Liberty Product 426,Product starter record 426,P000426,P000426,593.6200,593.6200,593.6200,593.6200,7,1,1,P000426,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f7c757367e5550c78b24b096cc929284f7c757367e5550c78b24b096cc929284
427,P000427,65,333,12,15,-1,6,4,1,4,Beacon Product 427,Product starter record 427,P000427,P000427,594.9900,594.9900,594.9900,594.9900,8,1,1,P000427,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c167d41cccc352c8b9aa7ace3b89b2a9c167d41cccc352c8b9aa7ace3b89b2a9
428,P000428,259,430,9,146,-1,3,3,1,17,Evergreen Product 428,Product starter record 428,P000428,P000428,596.3600,596.3600,596.3600,596.3600,9,1,1,P000428,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1d4d5447eff45f3ea468ce8504fa7ab71d4d5447eff45f3ea468ce8504fa7ab7
429,P000429,141,106,2,156,-1,4,4,2,13,Cedar Product 429,Product starter record 429,P000429,P000429,597.7300,597.7300,597.7300,597.7300,10,1,1,P000429,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d31810438b2d59639708cc06d8bfb86cd31810438b2d59639708cc06d8bfb86c
430,P000430,82,258,8,74,-1,1,3,3,5,Junction Product 430,Product starter record 430,P000430,P000430,599.1000,599.1000,599.1000,599.1000,11,0,0,P000430,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3d759904e14d5202b1c6ef4b25ea1a653d759904e14d5202b1c6ef4b25ea1a65
431,P000431,123,20,9,28,-1,5,3,3,7,Vertex Product 431,Product starter record 431,P000431,P000431,600.4700,600.4700,600.4700,600.4700,12,1,1,P000431,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,33c2d1207a2a56459570d343bd335ebe33c2d1207a2a56459570d343bd335ebe
432,P000432,259,32,8,192,-1,1,3,1,12,Unity Product 432,Product starter record 432,P000432,P000432,601.8400,601.8400,601.8400,601.8400,13,1,1,P000432,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cdfa59156bf254a6815bbf18bee160efcdfa59156bf254a6815bbf18bee160ef
433,P000433,473,121,6,123,-1,6,4,1,10,Ion Product 433,Product starter record 433,P000433,P000433,603.2100,603.2100,603.2100,603.2100,14,1,1,P000433,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8196f00adf6c5b9c9df4911f20ed6dd18196f00adf6c5b9c9df4911f20ed6dd1
434,P000434,201,313,6,122,-1,5,2,3,8,Granite Product 434,Product starter record 434,P000434,P000434,604.5800,604.5800,604.5800,604.5800,15,1,1,P000434,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dfdaff6320ba54d29a25facc7434f7e3dfdaff6320ba54d29a25facc7434f7e3
435,P000435,446,478,3,122,-1,7,3,2,14,Riverton Product 435,Product starter record 435,P000435,P000435,605.9500,605.9500,605.9500,605.9500,16,0,0,P000435,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7033a4eeda0252dd8f5ac7557ceb66907033a4eeda0252dd8f5ac7557ceb6690
436,P000436,128,63,11,82,-1,7,1,3,5,Evergreen Product 436,Product starter record 436,P000436,P000436,607.3200,607.3200,607.3200,607.3200,17,1,1,P000436,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4c3e79908967581ea31d35383342432d4c3e79908967581ea31d35383342432d
437,P000437,30,133,7,38,-1,4,4,3,11,Harbor Product 437,Product starter record 437,P000437,P000437,608.6900,608.6900,608.6900,608.6900,18,1,1,P000437,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f725a1e845f65f29b121393b4d38b228f725a1e845f65f29b121393b4d38b228
438,P000438,214,44,9,33,-1,1,4,3,6,Harbor Product 438,Product starter record 438,P000438,P000438,610.0600,610.0600,610.0600,610.0600,19,1,1,P000438,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c442c044d77a5637ae2c501ea666640ac442c044d77a5637ae2c501ea666640a
439,P000439,221,189,12,9,-1,1,1,1,4,Zenith Product 439,Product starter record 439,P000439,P000439,611.4300,611.4300,611.4300,611.4300,20,1,1,P000439,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ffcce36d6fe957a29cd7e313e700fd04ffcce36d6fe957a29cd7e313e700fd04
440,P000440,118,245,2,135,-1,6,4,2,4,Keystone Product 440,Product starter record 440,P000440,P000440,612.8000,612.8000,612.8000,612.8000,21,0,0,P000440,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,94adb1d7a2c05f58b769aeef22e2cf2e94adb1d7a2c05f58b769aeef22e2cf2e
441,P000441,368,483,2,82,-1,6,2,1,10,Granite Product 441,Product starter record 441,P000441,P000441,614.1700,614.1700,614.1700,614.1700,22,1,1,P000441,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c9998d0abab8514b9d6458267a5329b9c9998d0abab8514b9d6458267a5329b9
442,P000442,268,314,4,217,-1,3,2,3,3,Evergreen Product 442,Product starter record 442,P000442,P000442,615.5400,615.5400,615.5400,615.5400,23,1,1,P000442,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,77083a9874295e2cb5a739be1ba185b877083a9874295e2cb5a739be1ba185b8
443,P000443,224,21,2,136,-1,1,4,1,11,Harbor Product 443,Product starter record 443,P000443,P000443,616.9100,616.9100,616.9100,616.9100,24,1,1,P000443,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fd77dc5fd65954849105365ec61f0742fd77dc5fd65954849105365ec61f0742
444,P000444,53,244,11,187,-1,4,2,1,3,Harbor Product 444,Product starter record 444,P000444,P000444,618.2800,618.2800,618.2800,618.2800,25,1,1,P000444,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,886dcdf89dc65a2e9793c927761602b7886dcdf89dc65a2e9793c927761602b7
445,P000445,320,471,3,71,-1,1,3,2,15,Delta Product 445,Product starter record 445,P000445,P000445,619.6500,619.6500,619.6500,619.6500,26,0,0,P000445,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ec1be1c300b95702985e66e7572fc6fbec1be1c300b95702985e66e7572fc6fb
446,P000446,101,233,5,224,-1,7,3,1,13,Liberty Product 446,Product starter record 446,P000446,P000446,621.0200,621.0200,621.0200,621.0200,27,1,1,P000446,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0448e2207ce053648d305b4a6b2023270448e2207ce053648d305b4a6b202327
447,P000447,326,38,2,26,-1,3,4,1,5,Quartz Product 447,Product starter record 447,P000447,P000447,622.3900,622.3900,622.3900,622.3900,28,1,1,P000447,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1122686c3bcb57febce37621087274041122686c3bcb57febce3762108727404
448,P000448,154,296,8,223,-1,6,4,2,17,Quartz Product 448,Product starter record 448,P000448,P000448,623.7600,623.7600,623.7600,623.7600,1,1,1,P000448,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,08156d4eaea351089ed92015b06ba1b608156d4eaea351089ed92015b06ba1b6
449,P000449,149,157,11,88,-1,3,3,2,5,Unity Product 449,Product starter record 449,P000449,P000449,625.1300,625.1300,625.1300,625.1300,2,1,1,P000449,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0afb12d1a7935d96a2832a4d5e554a250afb12d1a7935d96a2832a4d5e554a25
450,P000450,261,103,7,229,-1,1,4,1,3,Forge Product 450,Product starter record 450,P000450,P000450,626.5000,626.5000,626.5000,626.5000,3,0,0,P000450,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ac1073e3f40a527088baf1bf0003a003ac1073e3f40a527088baf1bf0003a003
451,P000451,260,78,4,46,-1,6,4,3,5,Cedar Product 451,Product starter record 451,P000451,P000451,627.8700,627.8700,627.8700,627.8700,4,1,1,P000451,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2243d371c397530a8eea4d3eb83cbc3b2243d371c397530a8eea4d3eb83cbc3b
452,P000452,421,168,1,112,-1,4,2,1,13,Orion Product 452,Product starter record 452,P000452,P000452,629.2400,629.2400,629.2400,629.2400,5,1,1,P000452,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5a9a5f9c55d95663a613aec2811361615a9a5f9c55d95663a613aec281136161
453,P000453,400,257,8,23,-1,1,2,2,2,Granite Product 453,Product starter record 453,P000453,P000453,630.6100,630.6100,630.6100,630.6100,6,1,1,P000453,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1ba8045dc2d45f8ea028b5fc759f97bd1ba8045dc2d45f8ea028b5fc759f97bd
454,P000454,102,266,9,28,-1,6,4,3,11,Vertex Product 454,Product starter record 454,P000454,P000454,631.9800,631.9800,631.9800,631.9800,7,1,1,P000454,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fe76f71b67c253a78b52ab0c34bd2643fe76f71b67c253a78b52ab0c34bd2643
455,P000455,36,211,6,117,-1,7,4,2,2,Harbor Product 455,Product starter record 455,P000455,P000455,633.3500,633.3500,633.3500,633.3500,8,0,0,P000455,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3deea4b08f5c585fbec8eb6152e111d43deea4b08f5c585fbec8eb6152e111d4
456,P000456,141,430,11,7,-1,4,2,2,16,Northstar Product 456,Product starter record 456,P000456,P000456,634.7200,634.7200,634.7200,634.7200,9,1,1,P000456,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3ecb6f4a124d51488f48a70361b2b5983ecb6f4a124d51488f48a70361b2b598
457,P000457,52,488,5,29,-1,7,3,2,5,Pioneer Product 457,Product starter record 457,P000457,P000457,636.0900,636.0900,636.0900,636.0900,10,1,1,P000457,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ed6001da5f205e248c533ea4278218bced6001da5f205e248c533ea4278218bc
458,P000458,40,204,7,139,-1,2,3,3,17,Vertex Product 458,Product starter record 458,P000458,P000458,637.4600,637.4600,637.4600,637.4600,11,1,1,P000458,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,52da2efe5447594197b318c236efe8fd52da2efe5447594197b318c236efe8fd
459,P000459,322,126,7,164,-1,7,4,2,16,Harbor Product 459,Product starter record 459,P000459,P000459,638.8300,638.8300,638.8300,638.8300,12,1,1,P000459,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,43eefaec00f95a60a390975523289a8043eefaec00f95a60a390975523289a80
460,P000460,83,478,4,156,-1,4,3,2,15,Liberty Product 460,Product starter record 460,P000460,P000460,640.2000,640.2000,640.2000,640.2000,13,0,0,P000460,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9ef5b424511c56e0badb6c5562fb56369ef5b424511c56e0badb6c5562fb5636
461,P000461,283,17,8,68,-1,3,3,1,11,Summit Product 461,Product starter record 461,P000461,P000461,641.5700,641.5700,641.5700,641.5700,14,1,1,P000461,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b0d54a69c09a58be92b7a26a2f1bb0fcb0d54a69c09a58be92b7a26a2f1bb0fc
462,P000462,42,293,7,194,-1,3,4,2,5,Delta Product 462,Product starter record 462,P000462,P000462,642.9400,642.9400,642.9400,642.9400,15,1,1,P000462,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,05183de977435bc09f5034d0d56c2c6305183de977435bc09f5034d0d56c2c63
463,P000463,54,459,12,172,-1,3,4,3,15,Harbor Product 463,Product starter record 463,P000463,P000463,644.3100,644.3100,644.3100,644.3100,16,1,1,P000463,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2b4eed5596195ac48d614fbc9c4e73c32b4eed5596195ac48d614fbc9c4e73c3
464,P000464,122,364,10,185,-1,5,2,2,3,Harbor Product 464,Product starter record 464,P000464,P000464,645.6800,645.6800,645.6800,645.6800,17,1,1,P000464,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,14c090594ce35329a05c85220efe3c1314c090594ce35329a05c85220efe3c13
465,P000465,459,460,10,220,-1,3,2,2,10,Northstar Product 465,Product starter record 465,P000465,P000465,647.0500,647.0500,647.0500,647.0500,18,0,0,P000465,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8dbc1e5f25265e0d8e079ce689a931bc8dbc1e5f25265e0d8e079ce689a931bc
466,P000466,182,179,3,15,-1,5,4,1,13,Evergreen Product 466,Product starter record 466,P000466,P000466,648.4200,648.4200,648.4200,648.4200,19,1,1,P000466,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f68c7e38ab6d50b4b1c9573930210751f68c7e38ab6d50b4b1c9573930210751
467,P000467,67,449,4,132,-1,7,2,3,11,Granite Product 467,Product starter record 467,P000467,P000467,649.7900,649.7900,649.7900,649.7900,20,1,1,P000467,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1f899abf4bbd5e8ea33b1efcc0ba08ee1f899abf4bbd5e8ea33b1efcc0ba08ee
468,P000468,13,372,12,73,-1,7,1,3,13,Harbor Product 468,Product starter record 468,P000468,P000468,651.1600,651.1600,651.1600,651.1600,21,1,1,P000468,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e7fabcc8fe7b587c963492963ffb0239e7fabcc8fe7b587c963492963ffb0239
469,P000469,411,450,9,29,-1,2,1,3,16,Vertex Product 469,Product starter record 469,P000469,P000469,652.5300,652.5300,652.5300,652.5300,22,1,1,P000469,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,083c26d9a3e15762b239dd582acd10be083c26d9a3e15762b239dd582acd10be
470,P000470,184,114,2,242,-1,3,4,3,9,Riverton Product 470,Product starter record 470,P000470,P000470,653.9000,653.9000,653.9000,653.9000,23,0,0,P000470,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f3ef07a567e651dfbceb5ba4f7ec70dbf3ef07a567e651dfbceb5ba4f7ec70db
471,P000471,295,98,4,172,-1,1,4,3,7,Beacon Product 471,Product starter record 471,P000471,P000471,655.2700,655.2700,655.2700,655.2700,24,1,1,P000471,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,74d01f814b27554585a31c33f336fe1574d01f814b27554585a31c33f336fe15
